method,signal,source_csv,index,bundle_id,true_indice,true_option_idx,true_option_char,prediction,prediction_idx,hit,score_len_ok,candidate_count,scores,candidate_indices,gt_valid_choice,gt_score,gt_min_rank,gt_max_rank,gt_avg_rank,gt_in_top_tie,gt_unique_top1,gt_gap_to_top,gt_top_score,gt_second_margin,gt_top_tie_size,gt_all_tied,gt_all_zero,gt_positive_signal,pred_valid_choice,pred_score,pred_min_rank,pred_max_rank,pred_avg_rank,pred_in_top_tie,pred_unique_top1,pred_gap_to_top,pred_top_score,pred_second_margin,pred_top_tie_size,pred_all_tied,pred_all_zero,pred_positive_signal
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,156,27788,24780,7,H,H,7,1,1,10,"[0, 1, 0, 0, 0, 0, 0, 10, 0, 0]","[16841, 11521, 477, 3205, 15991, 23504, 3064, 24780, 18665, 26701]",1,10.0,1,1,1.0,1,1,0.0,10.0,9.0,1,0,0,1,1,10.0,1,1,1.0,1,1,0.0,10.0,9.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,156,27788,24780,7,H,H,7,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.3]","[16841, 11521, 477, 3205, 15991, 23504, 3064, 24780, 18665, 26701]",1,0.0,3,10,6.5,0,0,0.3,0.3,0.19999999999999998,1,0,0,1,1,0.0,3,10,6.5,0,0,0.3,0.3,0.19999999999999998,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,157,28414,30807,9,J,D,3,0,1,10,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[11368, 26897, 15349, 15756, 12810, 20493, 14926, 19614, 4987, 30807]",1,0.0,4,10,7.0,0,0,1.0,1.0,1.0,3,0,0,1,1,1.0,1,3,2.0,1,0,0.0,1.0,1.0,3,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,157,28414,30807,9,J,D,3,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]","[11368, 26897, 15349, 15756, 12810, 20493, 14926, 19614, 4987, 30807]",1,0.0,2,10,6.0,0,0,0.1,0.1,0.1,1,0,0,1,1,0.0,2,10,6.0,0,0,0.1,0.1,0.1,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,158,11963,29836,3,D,D,3,1,1,10,"[0, 0, 0, 2, 0, 0, 1, 0, 1, 0]","[24873, 7448, 167, 29836, 15601, 14962, 28161, 6512, 17169, 2758]",1,2.0,1,1,1.0,1,1,0.0,2.0,1.0,1,0,0,1,1,2.0,1,1,1.0,1,1,0.0,2.0,1.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,158,11963,29836,3,D,D,3,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[24873, 7448, 167, 29836, 15601, 14962, 28161, 6512, 17169, 2758]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,159,11578,30578,4,E,E,4,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25673, 18370, 22830, 20446, 30578, 1041, 1578, 16785, 29464, 22520]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,159,11578,30578,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[25673, 18370, 22830, 20446, 30578, 1041, 1578, 16785, 29464, 22520]",1,0.1,1,1,1.0,1,1,0.0,0.1,0.1,1,0,0,1,1,0.1,1,1,1.0,1,1,0.0,0.1,0.1,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,160,16091,4936,5,F,F,5,1,1,10,"[0, 0, 0, 0, 0, 20, 0, 0, 0, 0]","[4408, 19648, 2521, 27563, 22202, 4936, 8523, 28903, 22932, 2320]",1,20.0,1,1,1.0,1,1,0.0,20.0,20.0,1,0,0,1,1,20.0,1,1,1.0,1,1,0.0,20.0,20.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,160,16091,4936,5,F,F,5,1,1,10,"[0.0, 0.0, 0.1, 0.0, 0.0, 0.7, 0.0, 0.3, 0.0, 0.0]","[4408, 19648, 2521, 27563, 22202, 4936, 8523, 28903, 22932, 2320]",1,0.7,1,1,1.0,1,1,0.0,0.7,0.39999999999999997,1,0,0,1,1,0.7,1,1,1.0,1,1,0.0,0.7,0.39999999999999997,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,161,24335,4399,2,C,C,2,1,1,10,"[0, 0, 17, 0, 0, 0, 0, 0, 0, 0]","[21604, 3597, 4399, 2153, 8216, 7281, 3897, 14295, 2506, 28283]",1,17.0,1,1,1.0,1,1,0.0,17.0,17.0,1,0,0,1,1,17.0,1,1,1.0,1,1,0.0,17.0,17.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,161,24335,4399,2,C,C,2,1,1,10,"[0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21604, 3597, 4399, 2153, 8216, 7281, 3897, 14295, 2506, 28283]",1,1.2,1,1,1.0,1,1,0.0,1.2,1.2,1,0,0,1,1,1.2,1,1,1.0,1,1,0.0,1.2,1.2,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,162,19042,16825,2,C,J,9,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[25773, 9348, 16825, 11582, 21753, 15673, 3201, 9473, 1758, 26399]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,162,19042,16825,2,C,J,9,0,1,10,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[25773, 9348, 16825, 11582, 21753, 15673, 3201, 9473, 1758, 26399]",1,0.0,2,10,6.0,0,0,0.1,0.1,0.1,1,0,0,1,1,0.0,2,10,6.0,0,0,0.1,0.1,0.1,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,163,18636,3093,2,C,C,2,1,1,10,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0]","[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]",1,4.0,1,1,1.0,1,1,0.0,4.0,4.0,1,0,0,1,1,4.0,1,1,1.0,1,1,0.0,4.0,4.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,163,18636,3093,2,C,C,2,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,164,13308,14498,8,I,E,4,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5864, 7935, 25492, 16024, 2924, 20503, 5194, 26474, 14498, 10839]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,164,13308,14498,8,I,E,4,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[5864, 7935, 25492, 16024, 2924, 20503, 5194, 26474, 14498, 10839]",1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1,1,0.1,1,2,1.5,1,0,0.0,0.1,0.1,2,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,165,28257,1382,4,E,E,4,1,1,10,"[0, 0, 0, 0, 10, 0, 0, 2, 0, 0]","[12286, 24571, 3605, 23190, 1382, 11552, 26078, 5344, 11080, 19781]",1,10.0,1,1,1.0,1,1,0.0,10.0,8.0,1,0,0,1,1,10.0,1,1,1.0,1,1,0.0,10.0,8.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,165,28257,1382,4,E,E,4,1,1,10,"[0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0]","[12286, 24571, 3605, 23190, 1382, 11552, 26078, 5344, 11080, 19781]",1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1,1,0.0,3,10,6.5,0,0,0.1,0.1,0.1,2,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,166,2859,1516,9,J,G,6,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26042, 578, 9864, 12654, 24035, 15993, 19135, 300, 2653, 1516]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,166,2859,1516,9,J,G,6,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26042, 578, 9864, 12654, 24035, 15993, 19135, 300, 2653, 1516]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,167,20550,28223,1,B,G,6,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21810, 28223, 15502, 1598, 10805, 12159, 17928, 13506, 28639, 22419]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,167,20550,28223,1,B,G,6,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21810, 28223, 15502, 1598, 10805, 12159, 17928, 13506, 28639, 22419]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,168,19761,3971,4,E,A,0,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,168,19761,3971,4,E,A,0,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30118, 30917, 23147, 19417, 3971, 18106, 30918, 1880, 8247, 4862]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,169,19985,22455,4,E,E,4,1,1,10,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","[21745, 17378, 24005, 23730, 22455, 11646, 12851, 27208, 11253, 13401]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,169,19985,22455,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[21745, 17378, 24005, 23730, 22455, 11646, 12851, 27208, 11253, 13401]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,170,16896,1698,9,J,J,9,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,170,16896,1698,9,J,J,9,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,171,7782,11463,1,B,B,1,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[23430, 11463, 29907, 17605, 8421, 197, 6381, 17748, 24718, 1573]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,171,7782,11463,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[23430, 11463, 29907, 17605, 8421, 197, 6381, 17748, 24718, 1573]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,172,8626,15091,1,B,B,1,1,1,10,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[22304, 15091, 29570, 19844, 13985, 7863, 12750, 22290, 20608, 29930]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,172,8626,15091,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22304, 15091, 29570, 19844, 13985, 7863, 12750, 22290, 20608, 29930]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,173,7059,1475,2,C,C,2,1,1,10,"[0, 0, 32, 0, 0, 0, 0, 0, 0, 1]","[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]",1,32.0,1,1,1.0,1,1,0.0,32.0,31.0,1,0,0,1,1,32.0,1,1,1.0,1,1,0.0,32.0,31.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,173,7059,1475,2,C,C,2,1,1,10,"[0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11400, 15856, 1475, 18627, 13647, 26321, 28394, 8875, 9381, 14554]",1,0.0,2,10,6.0,0,0,0.7,0.7,0.7,1,0,0,1,1,0.0,2,10,6.0,0,0,0.7,0.7,0.7,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,174,6455,4402,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22469, 6294, 6458, 27897, 28841, 1165, 15524, 14075, 4402, 15477]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,174,6455,4402,8,I,I,8,1,1,10,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[22469, 6294, 6458, 27897, 28841, 1165, 15524, 14075, 4402, 15477]",1,0.0,2,10,6.0,0,0,0.5,0.5,0.5,1,0,0,1,1,0.0,2,10,6.0,0,0,0.5,0.5,0.5,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,175,18626,27776,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 12, 0]","[28993, 11513, 20254, 14398, 25887, 20089, 19961, 9103, 27776, 13868]",1,12.0,1,1,1.0,1,1,0.0,12.0,12.0,1,0,0,1,1,12.0,1,1,1.0,1,1,0.0,12.0,12.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,175,18626,27776,8,I,I,8,1,1,10,"[0.0, 0.1, 0.0, 0.0, 0.0, 0.2, 0.0, 1.8, 0.0, 0.0]","[28993, 11513, 20254, 14398, 25887, 20089, 19961, 9103, 27776, 13868]",1,0.0,4,10,7.0,0,0,1.8,1.8,1.6,1,0,0,1,1,0.0,4,10,7.0,0,0,1.8,1.8,1.6,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,176,1790,4451,3,D,B,1,0,1,10,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[12863, 5586, 15071, 4451, 14933, 13146, 7211, 2489, 79, 12315]",1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1,1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,176,1790,4451,3,D,B,1,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[12863, 5586, 15071, 4451, 14933, 13146, 7211, 2489, 79, 12315]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,177,25830,10299,8,I,I,8,1,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]",1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1,1,1.0,1,1,1.0,1,1,0.0,1.0,1.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,177,25830,10299,8,I,I,8,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.3, 0.0]","[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]",1,0.3,1,2,1.5,1,0,0.0,0.3,0.3,2,0,0,1,1,0.3,1,2,1.5,1,0,0.0,0.3,0.3,2,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,178,4543,27114,3,D,D,3,1,1,10,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","[7935, 17728, 3994, 27114, 15994, 15534, 9100, 27006, 26445, 4481]",1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1,1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,178,4543,27114,3,D,D,3,1,1,10,"[0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[7935, 17728, 3994, 27114, 15994, 15534, 9100, 27006, 26445, 4481]",1,0.1,1,1,1.0,1,1,0.0,0.1,0.1,1,0,0,1,1,0.1,1,1,1.0,1,1,0.0,0.1,0.1,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,179,1209,11784,9,J,H,7,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]","[13856, 16712, 28592, 29131, 25606, 8598, 28671, 16684, 10623, 11784]",1,1.0,1,2,1.5,1,0,0.0,1.0,1.0,2,0,0,1,1,1.0,1,2,1.5,1,0,0.0,1.0,1.0,2,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,179,1209,11784,9,J,H,7,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[13856, 16712, 28592, 29131, 25606, 8598, 28671, 16684, 10623, 11784]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,180,17687,6510,1,B,B,1,1,1,10,"[0, 2, 0, 1, 0, 0, 1, 0, 0, 0]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]",1,2.0,1,1,1.0,1,1,0.0,2.0,1.0,1,0,0,1,1,2.0,1,1,1.0,1,1,0.0,2.0,1.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,180,17687,6510,1,B,B,1,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]",1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1,1,0.0,2,10,6.0,0,0,1.0,1.0,1.0,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,181,29193,13625,9,J,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,181,29193,13625,9,J,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]","[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]",1,0.8,1,1,1.0,1,1,0.0,0.8,0.8,1,0,0,1,1,0.0,2,10,6.0,0,0,0.8,0.8,0.8,1,0,0,1
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,182,8110,30641,6,G,I,8,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18701, 8679, 26749, 7344, 12997, 10880, 30641, 2189, 27245, 21501]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,182,8110,30641,6,G,I,8,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18701, 8679, 26749, 7344, 12997, 10880, 30641, 2189, 27245, 21501]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,183,8114,8838,4,E,E,4,1,1,10,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]","[26733, 16562, 3715, 21802, 8838, 7377, 13705, 5191, 16526, 3437]",1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1,1,3.0,1,1,1.0,1,1,0.0,3.0,3.0,1,0,0,1
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,183,8114,8838,4,E,E,4,1,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[26733, 16562, 3715, 21802, 8838, 7377, 13705, 5191, 16526, 3437]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,184,12916,24500,7,H,C,2,0,1,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17017, 3406, 9008, 29203, 13714, 6321, 24351, 24500, 8806, 3601]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,user_pref,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,184,12916,24500,7,H,C,2,0,1,10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[17017, 3406, 9008, 29203, 13714, 6321, 24351, 24500, 8806, 3601]",1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0,1,0.0,1,10,5.5,1,0,0.0,0.0,0.0,10,1,1,0
co_occer_cf,cooccurrence,results\pog_dense\results_pog_dense_HN_C10_T5_20260506_133202.csv,185,283,7279,2,C,C,2,1,1,10,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","[28955, 28773, 7279, 20882, 17689, 19168, 12026, 24030, 8586, 15267]",1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1,1,2.0,1,1,1.0,1,1,0.0,2.0,2.0,1,0,0,1
