row_idx,bundle_id,true_indice,num_input_items,num_valid_input_embeddings,gt_input_sim,neg_input_sim_mean,neg_input_sim_max,gt_margin_vs_best_neg,gt_margin_vs_neg_mean,gt_semantic_rank,gt_semantic_top1,gt_semantic_mrr,semantic_top_option_idx,semantic_top_item,semantic_top_sim,pred_option_idx,pred_input_sim,pred_is_semantic_top1,hit,gt_to_distractor_sim_mean,gt_to_distractor_sim_max
239,12801,127525,10,10,0.8818845748901367,0.8421099185943604,0.8913344144821167,-0.00944983959197998,0.03977465629577637,3,0,0.3333333333333333,2,159421,0.8913344144821167,4,0.8891401290893555,0,0,0.8709038496017456,0.971473217010498
240,833,2431,10,10,0.8148751258850098,0.7559449672698975,0.8559730052947998,-0.04109787940979004,0.058930158615112305,3,0,0.3333333333333333,4,799,0.8559730052947998,9,0.8193041086196899,0,0,0.8600588440895081,0.929280161857605
241,1484,177065,10,10,0.7403088212013245,0.6136983036994934,0.6704404354095459,0.06986838579177856,0.12661051750183105,1,1,1.0,2,177065,0.7403088212013245,3,0.6411384344100952,0,0,0.8073829412460327,0.9197335243225098
242,2529,128665,10,10,0.8907082080841064,0.8615549802780151,0.9324921369552612,-0.041783928871154785,0.02915322780609131,4,0,0.25,2,172533,0.9324921369552612,6,0.8380236625671387,0,0,0.8580902814865112,0.9330366849899292
243,12997,181422,10,10,0.7733044028282166,0.7626674771308899,0.8476001024246216,-0.07429569959640503,0.01063692569732666,6,0,0.16666666666666666,8,244048,0.8476001024246216,6,0.7733044028282166,0,1,0.6943947672843933,0.8461600542068481
244,14405,197471,10,10,0.8050451874732971,0.8362770080566406,0.8776983022689819,-0.07265311479568481,-0.031231820583343506,8,0,0.125,4,20689,0.8776983022689819,9,0.862838625907898,0,0,0.7930835485458374,0.8659898638725281
245,7181,136524,10,10,0.8827089667320251,0.8407053351402283,0.8868699073791504,-0.004160940647125244,0.042003631591796875,2,0,0.5,3,167391,0.8868699073791504,3,0.8868699073791504,1,0,0.8066481351852417,0.954413652420044
246,2702,232914,10,10,0.8269826769828796,0.8171722292900085,0.8471865653991699,-0.020203888416290283,0.009810447692871094,4,0,0.25,8,181968,0.8471865653991699,1,0.7580353617668152,0,0,0.8455182909965515,0.9280446767807007
247,155,103381,10,10,0.7432453632354736,0.736912190914154,0.8194648027420044,-0.07621943950653076,0.00633317232131958,5,0,0.2,0,100200,0.8194648027420044,9,0.6331256628036499,0,0,0.6534002423286438,0.7433799505233765
248,13731,199066,10,10,0.8137937188148499,0.6879963278770447,0.8221163749694824,-0.008322656154632568,0.12579739093780518,2,0,0.5,2,80850,0.8221163749694824,2,0.8221163749694824,1,0,0.6352158188819885,0.7798301577568054
249,5685,169117,10,10,0.7834920287132263,0.7142261862754822,0.8437508344650269,-0.06025880575180054,0.06926584243774414,3,0,0.3333333333333333,6,65257,0.8437508344650269,3,0.7834920287132263,0,1,0.5393602252006531,0.6646445989608765
