dataset,category_id,item_count_all,item_count_train,representative_item_ids,representative_item_titles
pog_dense,c6ba1690407cbd175f036694488a914e,672,526,"[10136, 5233, 373, 12206, 21303, 14847, 9084, 6448, 27922, 25055]","[""2018春秋季新款宽松加厚加绒连帽长袖套头卫衣女装韩版学生外套潮"", ""长袖连帽卫衣2018新款女秋季外套假两件慵懒百搭学生韩版宽松上衣"", ""卫衣女秋2018新款长袖韩版宽松百搭圆领无帽套头chic早秋上衣外套"", ""2018秋装新款宽松长袖中长款开衫连帽卫衣女春秋韩版学生外套bf潮"", ""加绒卫衣女连帽套头2019新款春秋韩版学生潮宽松带帽衫薄款慵懒风"", ""衣品乐原创大码宽松休闲套头卫衣女2019春装新款韩版拼接刺绣上衣"", ""2018秋冬新款女韩版中长款半高领加绒卫衣宽松字母印花绒衫套头衫"", ""衣品乐原创大码韩版休闲连帽套头卫衣女中长款宽松外套2019春装"", ""2018秋冬新款韩版学生百搭刺绣加绒加厚卫衣女连帽宽松套头外套潮"", ""2018秋冬季新款韩版宽松加绒加厚半高领卫衣女长袖套头慵懒风上衣""]"
pog_dense,c7d17d4d3b51ccfb89c4c0f40ae87262,69,44,"[22873, 27660, 14708, 15851, 14639, 3603, 22882, 15384, 18688, 7394]","[""耐克男鞋2019夏季新款AIR ZOOM气垫鞋轻便运动跑步鞋942851-001"", ""Adidas/阿迪达斯男鞋运动鞋2019新鞋正品黑武士夏季EQT休闲跑步鞋"", ""阿迪达斯男鞋ELEMENT RACEPE夏黑白网面缓震休闲运动跑步鞋DB1459"", ""「OTT」ADIDAS/三叶草 INIKI BOOST 黑白男女跑步鞋CQ2489/B37947"", ""特步男鞋运动鞋男2019新款夏季男士跑鞋休闲鞋网面鞋子透气跑步鞋"", ""特步男鞋2019春季新款透气网面休闲运动鞋男士正品夏季黑跑步鞋子"", ""Nike/耐克男鞋2019夏季网面运动鞋轻便透气跑鞋休闲复古跑步鞋"", ""Nike耐克男鞋2019夏秋季新款黑武士运动鞋跑鞋飞线鞋子网面跑步鞋"", ""特步男鞋春季2019新款黑运动鞋男网面夏季透气跑步鞋子休闲旅游鞋"", ""阿迪达斯男鞋2019新款三叶草运动鞋EQT SUPPORT ADV休闲鞋跑步鞋""]"
pog_dense,d2d96e58ef034b572fcf4e8c6d663b84,3,3,"[9180, 14431, 17058]","[""Skechers斯凯奇男鞋新款简约凉鞋 时尚露趾平底凉拖沙滩鞋 65524"", ""Skechers斯凯奇男鞋新款休闲凉鞋 时尚简约沙滩鞋 65523"", ""男士凉鞋真皮夏季2019新款休闲韩版潮流户外软底沙滩鞋牛皮凉拖鞋""]"
pog_dense,dab681fd76ae76e9421f7378ed0ed11d,18,12,"[9728, 6325, 6303, 24980, 21053, 2791, 28250, 18793, 23019, 2277]","[""@马切达冬男装日系休闲短款棉衣青年棒球领宽松加厚外套潮流上衣"", ""隐于市冬季潮牌街头个性印花宽松连帽棉衣男嘻哈潮流情侣棉服外套"", ""SXF圣希梵连帽棉衣男 中长款冬季外套男 日系加厚棉服保暖棉袄潮"", ""A21冬季连帽中长款棉衣男新款帅气男士棉袄保暖休闲棉服男外套潮"", ""男道冬季新款美式工装纯色连帽棉衣男宽松加厚外套保暖休闲棉服潮"", ""棉衣男潮2018新款韩版潮流冬季连帽中长款加绒加厚青少年棉服外套"", ""嘿马日系复古冬季纯色空军飞行员男士棉衣棉袄夹克潮牌外套情侣装"", ""【反季清仓】冬季连帽棉衣男学生厚保暖棉袄外套短款修身棉服袄子"", ""SXF圣希梵棉袄男 2018冬装新款棉衣中长款连帽外套刺绣男士棉服潮"", ""【特价】BJHG欧美街头宽松帅气印花工装连帽套头棉衣潮男棉服外套""]"
pog_dense,de802e3a05e11e88ddd894aa58e0f4d9,362,294,"[26579, 5243, 4905, 863, 16532, 27570, 5952, 30885, 6756, 30195]","[""人本小白鞋女2019春款平底板鞋韩版ulzzang布鞋百搭学生帆布鞋女"", ""2018春季新款小白鞋女百搭韩版学生chic厚底帆布鞋白鞋子板鞋夏季"", ""人本帆布鞋女2018新款鞋子女学生百搭运动板鞋2019春款韩版小白鞋"", ""人本小白鞋女2019春款板鞋子女2018新款布鞋学生韩版黑色帆布鞋女"", ""人本帆布鞋子女2018新款学生百搭韩版ulzzang板鞋2019春款小白鞋"", ""小白鞋女夏季2019新款百搭韩版透气女鞋帆布学生chic白鞋春款潮鞋"", ""回力鞋女鞋帆布鞋女小白鞋女2019新款百搭韩版学生板鞋休闲情侣鞋"", ""小白鞋女2018春季新款百搭平底休闲鞋学生韩版白鞋系带白色板鞋女"", ""2018春季新款休闲韩版chic小白鞋女百搭白鞋学生帆布鞋平底板鞋子"", ""帆布鞋女高帮春款2019新款韩版百搭学生白色平底粉色街拍原宿板鞋""]"
pog_dense,e89e92593584db62ee08a1502919819d,35,26,"[9233, 4361, 5313, 9136, 30353, 2365, 19850, 7594, 22401, 20868]","[""皮衣外套女2018新款秋冬韩版连帽仿兔毛加绒宽松短款机车pu皮夹克"", ""小羽家皮衣女秋季2019新款外套长袖韩版显瘦春秋修身皮夹克机车服"", ""小宜定制 机车皮衣女2018新款韩版港风宽松显瘦chic拉链短外套"", ""2019春秋季新款皮衣女韩版短款百搭休闲pu皮夹克修身显瘦小外套潮"", ""春秋女装外套chic港风pu机车外套女显瘦皮夹克高腰粉色皮衣女短款"", ""皮衣短款外套女冬季2019新款韩版宽松显瘦加绒加厚pu皮高腰小夹克"", ""◆MUGU◆短款皮衣女2019春秋装新款纯色宽松收腰机车服夹克外套"", ""pu皮衣女短款翻领外套修身韩版秋季2018新款bf原宿机车风皮夹克女"", ""A7seven 短款工装PU皮衣女秋季2019新款宽松显瘦休闲皮夹克短外套"", ""izp 系带收腰皮衣外套女中长款皮风衣2019春秋新机车服宽松皮外套""]"
pog_dense,ecff24c1d93157b5c20fd73bb31faced,180,141,"[19783, 12793, 21496, 25267, 12376, 9600, 35, 13165, 8803, 24699]","[""NOTHOMME春款日系拼接撞色宽松版连帽卫衣男款潮牌情侣款帽衫街头"", ""听风 春季日系复古刺绣加绒连帽卫衣男 青少年纯色百搭开衫卫衣潮"", ""炉品秋季新款圆领套头印花卫衣中性风情侣卫衣潮流青年宽松上衣男"", ""炉品2019春季宽松套头连帽情侣卫衣学生百搭oversize卫衣潮男外套"", ""二十八间春季男装纯色连帽卫衣潮流青年帅气宽松套头衫情侣外套男"", ""男道春季新款日系复古撞色圆领卫衣男青年潮牌套头运动衣情侣外套"", ""NOTHOMME日系潮牌宽松版拼接撞色套头卫衣男款上衣印花街头"", ""听风 春季日系休闲宽松套头圆领卫衣男 青少年渐变色落肩袖卫衣潮"", ""西西里男装港风卫衣男连帽宽松印花原宿套头衫ulzzang运动外套潮"", ""马切达秋冬男装日系复古个性印花连帽套头卫衣青年休闲宽松帽衫潮""]"
pog_dense,f38776a72637f9103f9229c5f2c92e41,37,27,"[22033, 4808, 587, 8086, 16639, 4426, 19463, 29073, 15417, 21050]","[""GENANX闪电潮牌毛衣男韩版学生圆领潮宽松波点撞色男士针织衫套头"", ""GENANX闪电潮牌高领毛衣男韩版潮流男士针织衫冬季打底衫修身线衣"", ""GENANX闪电潮牌黑白条纹毛衣男内搭休闲宽松韩版秋冬针织衫男套头"", ""GENANX闪电潮牌男士休闲毛衣秋季新款宽松拼色套头针织衫内搭男生"", ""GENANX闪电潮牌简约纯色粗线针织衫韩版宽松套头长款毛衣男帅气"", ""GENANX闪电潮牌休闲毛衣五角星撞色印花圆领嵌花简约男毛衣韩版"", ""GENANX闪电潮牌针织开衫男中长款黑白撞色嵌花v领毛衣男韩版宽松"", ""GENANX闪电潮牌青少年毛衣男韩版潮流日系复古学生款帅气时尚内搭"", ""GENANX闪电潮牌男士开衫针织衫男中长款帅气帅气开衩下摆毛衣男"", ""男道冬装新款日系复古圆领补丁毛衣男韩版学生修身针织衫套头线衣""]"
pog_dense,fbf269b6cc339b080853c548156a1050,257,200,"[30803, 6207, 26769, 2979, 30059, 10332, 24717, 2376, 24031, 11427]","[""风衣女中长款秋装2018新款长袖双排扣外衣显瘦chic收腰过膝外套"", ""风衣女中长款香影2019新款韩版时尚修身显瘦休闲外套英伦春秋chic"", ""风衣女中长款香影2019新款修身英伦复古港风韩版休闲春秋外套chic"", ""风衣女中长款韩版春季2018新款连帽宽松百搭休闲春秋装风衣外套女"", ""风衣女中长款秋季2019新款韩版深秋流行大衣加厚冬季港风chic外套"", ""风衣女中长款韩版春季2018新款女士过膝lulu卡其色chic早秋外套"", ""风衣女士中长款韩版春装2019新款女装修身显瘦百搭chic外套F1735"", ""春季2019新款韩版中长款过膝双排扣风衣外套女学院风端庄气质大衣"", ""三彩西装领风衣女装2018春秋新款宽松纯色中长款时尚气质外套潮"", ""风衣女中长款衣香丽影2018秋装新款系带修身双排扣长袖翻领外套""]"
pog_dense,fc528592c3858f90196fbfacc814f235,1208,929,"[8228, 29001, 28594, 15847, 28162, 3795, 6118, 18189, 1159, 11441]","[""a字裙半身裙2018新款女装春装秋百搭中长高腰时尚仿毛呢包臀裙子"", ""2018夏季新款高腰雪纺半身裙女装a字裙chic气质长裙港味复古裙子"", ""裙子秋女2018新款ins超火的半身裙秋冬复古chic中长款针织包臀裙"", ""2018秋季新款韩版蕾丝高腰chic半身裙女港味复古a字裙a型半身长裙"", ""中长款半身裙女装夏季2019新款百褶皱时尚长裙高腰裙子a字裙"", ""时尚高腰半身裙女装秋季2018新款百褶裙中长款网纱裙a字仙女裙子"", ""A字裙半身裙女chic中长款2018夏季韩版新百搭显瘦不规则高腰裙子"", ""裙子秋女2018新款 韩版休闲百搭高腰中长款chic针织裙半身裙秋冬"", ""不规则半身裙高腰格子裙子荷叶边春装女2019新款中长款a字包臀裙"", ""宿本2018秋冬季新款chic早秋半身裙包臀复古高腰a字裙 奶茶格子裙""]"
