bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
9397,48522,5,F,"[29552, 119449, 18816, 173185, 213255, 172920, 107167, 180144, 67159, 61440]","[27943, 198747, 106935, 149900, 107933, 48522, 51329, 115645, 186285, 64207]",1. Spaceman - Carnage Festival Trap Remix - Hardwell - Spaceman; 2. How To Be Eaten By A Woman - The Glitch Mob - Drink The Sea; 3. Knock You Out - Tiësto - Kaleidoscope; 4. Blue Jeans - RAC Mix - Lana Del Rey - Blue Jeans Remixes; 5. Just a Thought - Fred V & Grafix - Summer Slammers 2012; 6. How We Do - Original Mix) - Hardwell - How We Do; 7. Nyana - T4l Remix - Tiësto - Just Be; 8. The Fusion (Mix Cut) - Armin van Buuren's Intro Mix - Omnia - A State Of Trance 2012 (Mixed by Armin van Buuren); 9. Everything - Cazzette Remix - EDX - On The Edge (Remixed); 10. Etude - NERO - Welcome Reality +,"A. Hassansin Attack - Harry Gregson-Williams - Prince of Persia: The Sands of Time; B. Montezuma - Fleet Foxes - Helplessness Blues; C. R.A.P. Music - Killer Mike - R.A.P. Music; D. Haunted House Of Rock - Whodini - Greatest Hits; E. Uber Everywhere - MadeinTYO - Uber Everywhere; F. Clarity - Tiesto Remix - Zedd - True Colors; G. Keeping It Moving - A Tribe Called Quest - Beats, Rhymes & Life; H. Don't Go Breaking My Heart - Elton John - Duets; I. Let It Go - Dragonette - Bodyparts; J. I Love Riding My Bicycle - Porn Sword Tobacco - Everything Is Music To The Ear",F,F,1,0.844,0.98
9684,162105,4,E,"[202206, 137522, 50382, 133737, 102102, 113277, 195118, 106327, 44570, 154139]","[108816, 156866, 69704, 182485, 162105, 135959, 102513, 97663, 68174, 100196]",1. Middle - DJ Snake - Encore; 2. Faded - Alan Walker - Faded; 3. Symbolism - Electro-Light - Symbolism; 4. Stronger - Omar Varela - Stronger; 5. Chasing Colors (feat. Noah Cyrus) - Marshmello - Chasing Colors (feat. Noah Cyrus); 6. Silence - Marshmello - Silence; 7. Echoes - LFZ - Echoes; 8. Thunder - Imagine Dragons - Evolve; 9. Cacao - Tobu - Cacao; 10. Here With Me - Wizard - Tell Me Why,A. Anchor & Crown - The Currency - The Currency; B. Nobobby Play Loud !!!!!! - Rocket From The Crypt - All Systems Go 2; C. Can't Kill Us - The Glitch Mob - Love Death Immortality; D. Easy To Love - Ella Fitzgerald - Ella Fitzgerald Sings The Cole Porter Songbook; E. Glorious (feat. Skylar Grey) - Macklemore - GEMINI; F. Christmas in Dixie - Alabama - Alabama Christmas; G. Till It's Done (Tutu) - D'Angelo - Black Messiah; H. Win - Berner - Drought Season 3; I. Female Robbery - The Neighbourhood - I Love You.; J. Cemetery Gates - Pantera - Cowboys From Hell,C,C,0,0.844,0.98
1224,107028,5,F,"[171602, 115895, 156955, 105, 111033, 28473, 14135, 151254, 56599, 26151]","[57366, 182752, 85183, 66887, 97607, 107028, 194435, 73158, 50589, 62134]",1. Last to Know - Three Days Grace - Life Starts Now; 2. Bittersweet Sundown - Framing Hanley - A Promise To Burn; 3. I Hate Everything About You - Three Days Grace - Three Days Grace; 4. Suffocate - Cold - Year Of The Spider; 5. So Far Away - Staind - 14 Shades Of Grey; 6. Snuff - Slipknot - All Hope Is Gone; 7. The Drug In Me Is You - Falling In Reverse - The Drug In Me Is You; 8. It's Been Awhile - Explicit LP Version - Staind - Break The Cycle; 9. Bad Company - Five Finger Death Punch - War Is The Answer; 10. Wasting All These Tears - Cassadee Pope - Frame By Frame,A. The Christmas Song - Brett Eldredge - Glow; B. I Wanna Be Your Dog (Extended Psych Version) - The Stooges - I Wanna Be Your Dog; C. Ten - Lady Lamb - After; D. Still High - Kove - Murmurations; E. Turning Point - Killswitch Engage - Disarm The Descent; F. Send the Pain Below - Chevelle - Wonder What's Next; G. Lock Dem Hubs - Bubba Sparxxx - Made On McCosh Mill Road; H. Damela - La Secta AllStar - La Secta All Star; I. It Works Itself Out - Half Moon Run - Sun Leads Me On; J. Hold Your Head High - Colbie Caillat - Breakthrough,F,F,1,0.844,0.98
10390,134205,5,F,"[202585, 190051, 87035, 91484, 12786, 25703, 188825, 13122, 162728, 39506]","[6993, 136322, 17330, 47101, 38106, 134205, 179323, 1623, 67974, 107691]",1. Gold Rush - Gloriana - A Thousand Miles Left Behind; 2. The Countdown - Lonestar - Life as We Know It; 3. Until I Met You - Sundy Best - Bring Up The Sun; 4. All The Things That Mean The Most - Gloriana - Gloriana; 5. Red Camaro - Keith Urban - Fuse; 6. The Way It Goes - Gloriana - Gloriana; 7. Stay - Florida Georgia Line - Here's To The Good Times; 8. Little Bit Of Everything - Keith Urban - Fuse; 9. Pretty Good Day - Lonestar - Life as We Know It; 10. Show You Off - Dan + Shay - Where It All Began,A. Islands - Sleep Thieves - Islands; B. U1-U8 - Martyn - Falling For You; C. Silly Boy - The Blue Van - Man Up; D. Stay and Fight - Tamar Braxton - Love and War; E. Christmas Wrapping - The Waitresses - Best Of The Waitresses: 20th Century Masters: The Millennium Collection; F. The World Is Ours Tonight - Gloriana - Gloriana; G. Louca (feat. Nga) - Djodje - Feedback; H. Next Big Thing (Brock Lesnar) - Jim Johnston - WWE: WrestleMania - The Music 2013; I. Me Gusta - Lao Ra - Me Gusta; J. You Amaze Us (Live) - Celebration Worship - We Are Your Church,F,F,1,0.844,0.98
4897,171250,7,H,"[22898, 105038, 69432, 59722, 104563, 178073, 183904, 30847, 32792, 88779]","[109983, 21893, 85853, 88697, 155520, 32465, 130301, 171250, 82224, 26817]",1. I'd Just Love To Lay You Down - Conway Twitty - Number Ones; 2. She'll Leave You With A Smile - 2001 Version - George Strait - The Road Less Traveled; 3. The Bottle Let Me Down - Merle Haggard & The Strangers - Swinging Doors; 4. She's Not the Cheatin' Kind - Brooks & Dunn - The Essential Brooks & Dunn; 5. Anymore - Travis Tritt - It's All About To Change; 6. Just Got Started Lovin' You - James Otto - Sunset Man; 7. Right On the Money - Alan Jackson - High Mileage; 8. Rocky Mountain High - Remastered - John Denver - Rocky Mountain High; 9. She'd Give Anything - Boy Howdy - She'd Give Anything; 10. Like Red On a Rose - Alan Jackson - Like Red On A Rose,"A. Bebe (feat. Anuel AA) - Ozuna - Bebe (feat. Anuel AA); B. Androgynous - The Replacements - Let It Be [Expanded Edition]; C. Still Life - Easter - The Softest Hard; D. Gone - Afrojack - Gone; E. The Internet Is Down - Avbyte - The Internet Is Down - Single; F. Into The Ocean - Blue October - Foiled; G. Rock and Roll, Hoochie Koo - Rick Derringer - All American Boy; H. It Won't Be Like This for Long - Darius Rucker - Learn To Live; I. La Canoa Ranchaa - Grupo Niche - La Danza de la Chancaca; J. The Battle Room - Steve Jablonsky - Ender's Game",H,H,1,0.844,0.98
4684,46377,8,I,"[189185, 68409, 77351, 74463, 126784, 25738, 194424, 33864, 12920, 6859]","[184644, 47240, 159568, 92329, 5972, 89868, 145245, 33731, 46377, 166064]","1. Bright - Echosmith - Talking Dreams; 2. Hold On 'Till May (Live) - Christina Rotondo - Pierce The Veil Acoustic Covers; 3. Seven Nation Army - Zella Day - Seven Nation Army; 4. Like I Can - Gardiner Sisters - Like I Can - Single; 5. Waiting On the World to Change - featuring Ben Harper - John Mayer - The Village Sessions; 6. Need To Be - Acoustic - Memphis May Fire - Unconditional: Deluxe Edition; 7. Crazy in Love - Daniela Andrade - Crazy in Love; 8. Kennedy Center Performance - From ""Pitch Perfect 2"" Soundtrack - The Barden Bellas - Pitch Perfect 2; 9. Hello - Colin & Caroline - Hello; 10. All I Want - Acoustic - A Day To Remember - All I Want (Acoustic)","A. The Longer That I'm Out Here - Kevin Devine - Matter Of Time; B. I'm Getting Nothing for Christmas - The Peter Pan Singers - Christmas Classics; C. Violin Concerto No. 1 in E Major, RV 269 ""La Primavera"" (Spring): III. Allegro, Danza Pastorale - Antonio Vivaldi - The Four Seasons; D. Take Me For Longing - Alison Krauss & Union Station - New Favorite; E. I Get A Kick Out Of You - Ella Fitzgerald - Ella Fitzgerald Sings The Cole Porter Songbook; F. Bump, Bump, Bump - B2K - Pandemonium!; G. Drivin' - Robert Ellis - Robert Ellis; H. What You're Doing - Remastered - The Beatles - Beatles For Sale; I. When You See My Friends (Acoustic) - Mayday Parade - Mayday Parade (Deluxe Edition); J. Gimme One More - FREEMAN - FREEMAN",I,I,1,0.844,0.98
8473,151251,7,H,"[149590, 113579, 211258, 18597, 195657, 3667, 119285, 60261, 2764, 68186]","[35588, 17096, 10184, 184197, 179264, 181954, 53694, 151251, 207748, 59794]","1. What Is And What Should Never Be - Led Zeppelin - Led Zeppelin II; 2. It's Just Forever - Cage The Elephant - Melophobia; 3. Girls And Boys - Blur - Blur: The Best Of; 4. Twice - Catfish and the Bottlemen - The Ride; 5. Brianstorm - Arctic Monkeys - Favourite Worst Nightmare; 6. A Certain Romance - Arctic Monkeys - Whatever People Say I Am, That's What I'm Not; 7. Knights Of Cydonia - Muse - Black Holes And Revelations; 8. Pacifier - Catfish and the Bottlemen - The Balcony; 9. Shake Me Down - Cage The Elephant - Thank You Happy Birthday; 10. Whole Lotta Love - Led Zeppelin - Led Zeppelin II",A. March of Mephisto (feat. Shagrath) - Kamelot - The Black Halo; B. I Love My Sex - Pumpkin Remix - Benny Benassi - Rock 'N' Rave; C. 25 Or 6 To 4 - Remastered - Chicago - Chicago II; D. Nudes (feat. Devvon Terrell) - Futuristic - As Seen on the Internet; E. Superficial - Lawrence - Breakfast; F. Nobody To Love - Radio Edit - Sigma - Nobody To Love; G. Brandy - The O'Jays - So Full Of Love; H. Pretty Visitors - Arctic Monkeys - Humbug; I. I Believe - Mr Deep Remix - Marco Finotello - I Believe; J. King of Glory (You Restore My Soul) - All Sons & Daughters - All Sons & Daughters,H,H,1,0.844,0.98
2994,30299,3,D,"[208129, 25672, 38263, 175507, 176201, 123801, 103601, 159109, 145933, 202810]","[100502, 167265, 133194, 30299, 200432, 67111, 133053, 163785, 24071, 111853]","1. El Amante - Nicky Jam - Fénix; 2. Borro Cassette - Maluma - Pretty Boy, Dirty Boy; 3. Vivir Mi Vida - Marc Anthony - 3.0; 4. Felices los 4 - Maluma - Felices los 4; 5. Si Tú La Ves - Nicky Jam - Fénix; 6. Mi Tesoro (feat. Nicky Jam) - Zion & Lennox - Motivan2; 7. Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings) - Farruko - Diles; 8. Vente Pa' Ca - Ricky Martin - Vente Pa' Ca; 9. Besándote - Piso 21 - Besándote; 10. Ando buscando - Carlos Baute - Ando buscando (feat. Piso 21)",A. Toco Toco - Arcangel - Toco Toco; B. Halloween (Reissue) - King Diamond - Fatal Portrait (Reissue); C. Discotraxx - Ladytron - 604; D. Andas En Mi Cabeza - Chino & Nacho - Andas En Mi Cabeza; E. The Dream Isaiah Saw - Glenn L. Rudolph - Christmas with the Washington Chorus; F. A Playaz Change of Heart (feat. Jgivens) - John Givez - Soul Rebel; G. Ignorance - King Lil G - 90's Kid; H. Ignorance Is Bliss - Kendrick Lamar - Overly Dedicated; I. Tennessee Christmas - Matt Wertz - Snow Globe; J. Burning the Past - Harry Gregson-Williams - Kingdom of Heaven (Original Motion Picture Soundtrack),D,D,1,0.844,0.98
8949,72477,4,E,"[97691, 184305, 136624, 34223, 81400, 130688, 206163, 45012, 104299, 126556]","[183410, 61841, 54451, 105978, 72477, 169989, 152587, 131625, 75855, 92198]",1. If I Could Be Where You Are - Enya - Amarantine; 2. The Crystal Castle - Llewellyn - Mysts of Avalon; 3. Moonlight Sonata - Moonlight Sonata - Moonlight Sonata; 4. The Goddess and the Weaver - Spiral Dance - Woman of the Earth; 5. Ave Maria - The Traditional - Believe; 6. Bonny Portmore - Stephen Graziano - Highlander: Endgame - Music from the Dimension Motion Picture; 7. Heart Of Lilith - Inkubus Sukkubus - Vampyre Erotica; 8. Heartbeat Of The Earth - Inkubus Sukkubus - Heartbeat Of The Earth; 9. Holly Lord - Spiral Dance - The Quickening; 10. I am the One - Inkubus Sukkubus - Belladonna & Aconite,"A. 24 préludes, Op. 11: XVI. Misterioso - Alexander Scriabin - Scriabin: Préludes; B. Apologize - Nazareno Aversa - Piano Cover; C. Eribanda Reo D'or - Enam - M'Anchelii; D. I Love You My Hope - Hird - Moving On; E. Catherine - Inkubus Sukkubus - Wytches; F. La Pausa - Los Plebes del Rancho de Ariel Camacho - La Suerte; G. Beautiful World - Radio Edit - Blasterjaxx - Beautiful World; H. Christmas Is - Francesca Battistelli - Christmas; I. Jesus I Need You - Live - Hillsong Worship - OPEN HEAVEN / River Wild; J. No One To Depend on - Lil Rob - The Best of Lil Rob, Vol. 1",E,E,1,0.844,0.98
5247,117965,2,C,"[79650, 4309, 17066, 164919, 81066, 96044, 37714, 125925, 161468, 147138]","[38064, 43801, 117965, 22709, 149056, 168148, 151043, 211948, 187688, 190075]",1. Sold [The Grundy County Auction Incident] - John Michael Montgomery - John Michael Montgomery; 2. Here's A Quarter [Call Someone Who Cares] - Travis Tritt - It's All About To Change; 3. My Next Thirty Years (Live) - Phil Vassar - Phil Vassar (Live); 4. I'm the Only Hell (Mama Ever Raised) - Johnny Paycheck - Johnny Paycheck - 16 Biggest Hits; 5. Baby's Gone - Conway Twitty - Super Hits; 6. What'd I Say - The Charlie Daniels Band - Deuces; 7. That's My Job - Conway Twitty - Conway Twitty Greatest Hits Volume III; 8. Rusty Cage - Johnny Cash - American II: Unchained; 9. Working For A Living - Phil Vassar - American Child; 10. Ring of Fire - Alan Jackson - The Essential Alan Jackson,A. He's Sure the Boy I Love - The Crystals - He's A Rebel; B. Shiver - Nadia Batson - Shangri La; C. Amos Moses - Buddha Remastered - 2000 - Jerry Reed - RCA Country Legends: Jerry Reed; D. Eyes Be Closed (Lovelock Remix) - Washed Out - Amor Fati; E. The Simpsons - The Sound Theme - TV Themes; F. Found - We the Union - We the Union - EP; G. Ye Ye Enna Aachu - A.R. Rahman - Kaadhal Virus (Original Motion Picture Soundtrack); H. We're Young and Beautiful - Carrie Underwood - Some Hearts; I. You Are There - Michael Jackson - Forever Michael; J. Cold Sweat - Tinashe - Aquarius,C,C,1,0.844,0.98
1526,130526,5,F,"[145995, 183766, 155924, 40503, 51577, 34389, 111257, 118763, 156407, 207897]","[80843, 189684, 99142, 179751, 195209, 130526, 120867, 61326, 1475, 149392]","1. Sex Murder Party (feat. Jamie Principle & Zebra Katz) - Gorillaz - Humanz; 2. Pineapple Slush - Richie Woods - Wow Cool; 3. The Rockafeller Skank - Fatboy Slim - You've Come A Long Way Baby; 4. NOT ON DOASM 2 (feat. Matt Champion) - Kevin Abstract - NOT ON DOASM 2 (feat. Matt Champion); 5. You're In Love With a Psycho - Kasabian - For Crying Out Loud (Deluxe); 6. Plastic Beach (feat. Mick Jones and Paul Simonon) - Gorillaz - Plastic Beach; 7. Hurry, Get Up - Bedroom - Grow; 8. Amor de Siempre - Cuco - Wannabewithu; 9. Beach Bummer - No Vacation - Amo XO; 10. Coffee And TV - Blur - 13",A. Top Down Feat. Casey Veggies & Skeme - Pac Div - The Div; B. Fantasize - JMSN - It is.; C. The Dynamo Of Volition - Jason Mraz - We Sing. We Dance. We Steal Things.; D. Deora Ar Mo Chroí - Enya - A Day Without Rain; E. I Know Who You Are - Planetshakers - Momentum (Live In Manila); F. Sandy Kim - Acid Ghost - Vacation II; G. Cannery River - Green River Ordinance - Chasing Down the Wind; H. The Rising - The Broken Keys Remix - Natural Self - Tru Thoughts 15th Anniversary; I. Let Me Know - Maleek Berry - Last Daze Of Summer; J. I Wanna Grow Old with You - Westlife - World of Our Own,F,F,1,0.844,0.98
6523,182626,3,D,"[39202, 23288, 210697, 159946, 63257, 30665, 84184, 155736, 40534, 190403]","[211940, 146997, 185427, 182626, 143324, 163602, 56917, 20385, 133502, 88397]","1. Search and Destroy - Iggy Pop Mix - The Stooges - Raw Power; 2. Hey Jack Kerouac - 10,000 Maniacs - In My Tribe; 3. I'll Be Your Mirror - The Velvet Underground - The Velvet Underground & Nico 45th Anniversary; 4. The New Pollution - Beck - Odelay; 5. Mr. Brightside - The Killers - Hot Fuss; 6. Vegetable - Radiohead - Pablo Honey; 7. Love Vigilantes - 2015 Remastered Version - New Order - Low-life; 8. Slaughter on Sunset Strip - White Fence - White Fence; 9. Santeria - Sublime - Sublime; 10. In A Jar - Dinosaur Jr. - You're Living All Over Me","A. Morning Sunrise - Weldon Irvine - The Sisters; B. Love Me In Whatever Way - James Blake - The Colour In Anything; C. What's Your Name - New Edition - Under The Blue Moon; D. Me And The Major - Belle & Sebastian - If You're Feeling Sinister; E. Let It Flow - Jay Beckenstein / Dean Brown - To Grover, With Love; F. Headed South (feat. Daniel Lee) - Mud Digger - Mud Digger 4; G. Crazy - Simple Plan - Still Not Getting Any; H. Future Reflections - MGMT - Oracular Spectacular/Congratulations; I. Scenes from an Italian Restaurant - Billy Joel - The Stranger (30th Anniversary Legacy Edition); J. When She Was My Girl - Four Tops - Tonight",D,D,1,0.844,0.98
6752,173305,3,D,"[113128, 123969, 83616, 147114, 147916, 63596, 21570, 196495]","[25722, 82328, 80275, 173305, 9904, 79190, 85266, 77101, 56276, 87709]",1. (I've Had) The Time of My Life - Bill Medley - Platinum & Gold Collection; 2. Girls Just Want to Have Fun - Cyndi Lauper - She's So Unusual; 3. Roam - Edit - The B-52's - Roam [Edit] / Bushfire [Digital 45]; 4. Let's Hear It for the Boy - Deniece Williams - Let's Hear It For The Boy; 5. Total Eclipse of The Heart - Bonnie Tyler - The Very Best Of; 6. Eternal Flame - The Bangles - Everything; 7. Flashdance...What a Feeling - Radio Edit - Irene Cara - What a Feelin'; 8. Sweet Dreams (Are Made of This) - Remastered - Eurythmics - Sweet Dreams (Are Made Of This),A. Satisfy You - Diddy - Forever; B. Always A Choice - Joseph Loduca - Spartacus: Blood And Sand; C. It Was A Sin - The Revivalists - Men Amongst Mountains; D. I Will Always Love You - Whitney Houston - The Bodyguard - Original Soundtrack Album; E. Hard As Hell - Main Version - Explicit - UGK - UGK 4 Life; F. Holdin' On - Rascal Flatts - Unstoppable; G. 「I」 - PASSPO☆ - JEJEJEJET!!; H. Disco Circus - Hardrock Stricker 'Acid Circus' Punkin' Out Disco Mix - Martin Circus - Kick Out the 12's; I. On A Night Like This - Buckwheat Zydeco - On A Night Like This; J. As Long As You're Loved - Xander Singh - Muffin,D,D,1,0.844,0.98
2372,99569,8,I,"[205563, 140452, 158564, 48121, 104887, 119126, 11474, 86226, 18297, 19041]","[82420, 46134, 180260, 175796, 92804, 44306, 201356, 189777, 99569, 54518]",1. Walk This Way - Alle Farben Remix - MØ - Walk This Way; 2. High You Are - What So Not - High You Are; 3. Say It - Flume - Skin; 4. Running Out - Matoma - Running Out; 5. Leaves - Káy Fresco - Vienna Genesis; 6. FFYL - Quinn XCII - Change of Scenery; 7. Don't Let Me Down - The Chainsmokers - The Chainsmokers- Japan Special Edition; 8. Your Soul - Hippie Sabotage - The Sunny Album (Deluxe Edition); 9. Something About You - ODESZA Remix - Hayden James - Something About You; 10. Pumpin Blood - The Jane Doze Remix - NONONO - We Are Only Remixes,A. Je hais les dimanches - Juliette Gréco - Si Tu T'imagines; B. Colour Blind (feat. Abra) - salute - Colour Blind (feat. Abra); C. Angel Biscuit - Mark Maxwell - Angel Biscuit; D. Faded - GANZ - GAO; E. Instruction - Jax Jones - Tell Me You Love Me; F. Busca Otro Amor - Los Rieleros Del Norte - Corazon Cerrado; G. Signs of Light - The Head and the Heart - Signs of Light; H. Tonight - Iggy Pop - Lust For Life; I. Gold - Kiiara - Gold; J. LIVID - Rezz - Mass Manipulation,I,I,1,0.844,0.98
4650,50510,5,F,"[16783, 200633, 141103, 63785, 134636, 202905, 76748, 22170, 75703, 156334]","[118205, 37944, 90598, 15810, 76467, 50510, 49472, 32758, 188597, 78688]","1. Soy De Rancho - El Komander - Soy De Rancho; 2. El Parrandero - La Migra - Lo Mejor de la Migra; 3. Me Llamas - Los Vaqueros De La R - Me Duele No Verte Mas; 4. Mi Obsesión - Los Telez - Oro Puro: Éxitos; 5. La Buena y la Mala - Banda Tierra Sagrada - De Lo Bueno, Lo Mejor; 6. Te Equivocas - Banda Sinaloense MS de Sergio Lizárraga - En Preparación; 7. Te Cambio El Domicilio - Banda Carnaval - Hombre De Trabajo; 8. A Qué Le Tiramos - Bronco - Un Golpe Más; 9. La Gorra De Lado - Banda El Recodo - Mi Vicio Más Grande; 10. Flor del Río - La Migra - 20 Éxitos: La Migra, Los Humildes y los Cadetes de Linares",A. Cao Cao Mani Picao - Tito Puente - Algo Especial Para Recordar; B. Ára bátur - Sigur Rós - Með suð í eyrum við spilum endalaust; C. Recovery - Funeral For A Friend - Hours; D. Defiant - Terror - Keepers Of The Faith; E. All That - Carly Rae Jepsen - Emotion; F. Para Qué Tantos Besos - Noel Torres - La Balanza; G. Wishing On A Star - Seal - Soul 2; H. I Want You (She's So Heavy) - Remastered - The Beatles - Abbey Road; I. U-N-I - Jets - The Chants; J. Summer Calling - Airwave Club Mix - Andain - Summer Calling,F,F,1,0.844,0.98
9526,29216,3,D,"[59150, 170114, 141305, 137454, 144207, 10712, 205282, 55889, 138679, 107344]","[192700, 135157, 212674, 29216, 157600, 134222, 197928, 23974, 45714, 122504]","1. Wrong Side Of Heaven - Five Finger Death Punch - The Wrong Side Of Heaven & The Righteous Side Of Hell; 2. Ladies And Gentlemen - Saliva - Blood Stained Love Story; 3. Peace Sells - 2011 - Remastered - Megadeth - Peace Sells...But Who's Buying; 4. Balls to the Wall - Accept - Balls To The Wall; 5. I'm Broken - Pantera - Far Beyond Driven; 6. Never Gonna Stop (The Red, Red Kroovy) - Rob Zombie - The Sinister Urge; 7. Duality - Slipknot - Vol. 3: The Subliminal Verses [Special Package]; 8. Nobody Rides For Free - 2007 Remastered Version - Ratt - Tell The World: The Very Best Of Ratt; 9. Voodoo - Godsmack - Godsmack; 10. Wanted Man - Ratt - Out Of The Cellar","A. Something Beneath - Douglas Holmquist - PinOut (Original Soundtrack); B. Between The Raindrops - Lifehouse - Almeria; C. Holdin On - Flume - Flume: Deluxe Edition; D. Ten Seconds to Love - Mötley Crüe - Shout At The Devil; E. At the Edge of the Wood - Dead Meadow - Dead Meadow; F. Young Lust - Aerosmith - Pump; G. No Sympathy - Peter Tosh - Legalize It (Legacy Edition); H. Funkblaster - Koan Sound - Funk Blaster EP; I. Borracho y Loco - Conjunto Primavera - No Supo Comprenderme; J. Did You Ever Love a Woman - Gatemouth Moore - That Devilin' Tune: A Jazz History (1895-1950), Vol. 4 (1946-1951)",D,D,1,0.844,0.98
7330,8237,9,J,"[116844, 87073, 83972, 12165, 138608, 22238, 129066, 98682, 145644, 65127]","[92073, 128477, 212620, 28589, 82279, 73068, 100518, 175253, 137375, 8237]",1. Heathens - Twenty One Pilots - Heathens; 2. Rollin' (Air Raid Vehicle) - Limp Bizkit - Chocolate Starfish And The Hot Dog Flavored Water; 3. Hypnotize - 2014 Remastered Version - The Notorious B.I.G. - Life After Death (Remastered Edition); 4. I Wanna - The All-American Rejects - When The World Comes Down; 5. Good Day - Angels & Airwaves - We Don't Need To Whisper; 6. Kali Ma - Neck Deep - Life's Not Out To Get You; 7. Runaways - All Time Low - Future Hearts; 8. Baba O'Riley - The Who - Who's Next; 9. Rejects - 5 Seconds of Summer - 5 Seconds Of Summer; 10. Hallucinations - Angels & Airwaves - Love: Album Parts One & Two,A. Not Meant to Be - Vitamin String Quartet - Strung Out Vol. 11: VSQ Tribute to Modern Rock Hits; B. The First Noel - John Stainer - Christmas with The Mormon Tabernacle Choir; C. Bloody Mary - Cursed - One; D. Everybody Sexareeno! - Les Sexareenos - Live! In the Bed; E. Yo No Sé Mañana - Christian Nodal - Me Dejé Llevar; F. Ghouliday - Toby Fox - UNDERTALE Soundtrack; G. A Cuca Le Pica - Oro Solido - Top 40; H. I Ain't Got You - The Blues Brothers - Made In America; I. Machete - Moby - Play; J. Outro (feat. Lil Snupe & French Montana) - Meek Mill - DC4,A,A,0,0.844,0.98
4421,65563,0,A,"[14704, 5260, 125893, 49945, 58572, 400, 75412, 111850, 3428, 164813]","[65563, 13199, 53289, 202167, 102470, 168507, 113369, 28277, 101420, 123138]",1. 25 To Life - Eminem - Recovery; 2. Ambition - feat. Meek Mill & Rick Ross - Wale - Ambition; 3. Animal I Have Become - Three Days Grace - One-X; 4. Lose Yourself - Soundtrack Version - Eminem - Curtain Call; 5. I Need A Doctor - Dr. Dre - I Need A Doctor; 6. Ode To Sleep - Twenty One Pilots - Vessel; 7. 'Till I Collapse - Eminem - The Eminem Show; 8. Amazing - Kanye West - 808s & Heartbreak; 9. Bring Me To Life - Evanescence - Fallen; 10. Man Of The Year - ScHoolboy Q - Oxymoron,A. Rap God - Eminem - The Marshall Mathers LP2; B. Look At Me! - XXXTENTACION - Look At Me!; C. Empty Room - Big Wild - Invincible EP; D. The Stampede - The Lion King Ensemble - The Lion King: Original Broadway Cast Recording; E. Shake My Hand - Extra Medium - One Size Fits All; F. B Minor Waltz - For Ellaine Remastered - Bill Evans - You Must Believe In Spring; G. Danny Boy - Johnny Cash - American IV: The Man Comes Around; H. Tiempo Entero - bolero son - Eliades Ochoa - Tributo Al Cuarteto Patria; I. Hope To Carry On - 2006 Remastered Version - Caedmon's Call - Caedmon's Call; J. Exxtra Special Thankz - Eazy-E - It's On (Dr. Dre) 187um Killa,A,A,1,0.844,0.98
10042,167487,3,D,"[35358, 28792, 3527, 102994, 124654, 78753, 132240, 17473, 137745, 210550]","[111424, 141176, 10312, 167487, 4919, 76007, 167273, 149901, 43184, 72294]",1. I Would Be Sad - The Avett Brothers - Emotionalism (Bonus Track Version); 2. A Fathers First Spring - The Avett Brothers - The Carpenter; 3. White Blank Page - Mumford & Sons - Sigh No More; 4. It Goes On And On - The Avett Brothers - I And Love And You; 5. The Ballad of Love and Hate - The Avett Brothers - Emotionalism (Bonus Track Version); 6. Murder in the City - The Avett Brothers - The Second Gleam; 7. Slight Figure Of Speech - The Avett Brothers - I And Love And You; 8. Pretty Girl from San Diego - The Avett Brothers - Emotionalism (Bonus Track Version); 9. Geraldine - The Avett Brothers - The Carpenter; 10. 40 Miles from Denver - Yonder Mountain String Band - Elevation,A. Silver And Gold - City and Colour - Little Hell; B. Legalize The Herb - Macka B - Hold On To Your Culture; C. Camilo - The Magician - Said The Whale - Islands Disappear; D. I Never Knew You - The Avett Brothers - The Carpenter; E. Wait a Minute - Eddie Ray - Eccentric Soul: The Prix Label; F. The Serpent - Alix Perez - Shades; G. Create In Me a Clean Heart - Donnie McClurkin - The Essential Donnie McClurkin; H. Alive - New Album/Chris Lord-Alge Mix Version - P.O.D. - Satellite; I. Shotgun Song (feat. Jeff MC Cool) - Bottleneck - Country for Life; J. Dead Inside (Interlude) - XXXTENTACION - 17,D,D,1,0.844,0.98
