bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
12204,15481,8,I,"[106, 26936]","[10475, 18615, 18479, 4009, 12985, 9161, 8505, 25347, 15481, 10134]",1. MG小象复古毛呢外套女冬季新款中长款设计感学院风气质过膝呢大衣; 2. 一力米灰2018秋冬季新款简约方头短筒显瘦弹力中跟粗跟马丁短靴女,A. 九月陌墨 棒球服女秋韩版2018新款 时尚宽松休闲百搭短款长袖外套; B. 【微瑕不退换】素木原创 刺绣中长款格子棉衣女中长款棉服BD3022; C. 【6折清仓】高腰羊毛开叉半裙女修身直筒毛呢格子半身裙中长款; D. left lady 2019春季新款气质女装中长款修身欧美大牌无袖连衣裙子; E. 森女部落奶茶格子裙秋冬毛呢裙高腰甜美少女半身裙2018女裙新款萌; F. 天王表手表女时尚潮流简约细带防水石英女表INS网红同款; G. 三彩高腰阔腿裤格子短裤女春装2018新款女装韩版宽松休闲裤子; H. t恤女短袖夏季韩版丝光棉纯色大码简约V领莫代尔宽松体恤打底衫U; I. 小瑞靓包菱格链条包包女2019新款软皮手提单肩小包时尚百搭斜挎包; J. 手链女纯银韩版简约学生森系闺蜜镶施华洛世奇锆情人节礼物送女友,I,I,1,0.334,0.966
15676,27856,5,F,"[8787, 11712]","[19049, 9580, 13227, 1014, 15712, 27856, 27296, 7585, 10649, 1951]",1. 果冻小包包女2018新款夏天潮韩版百搭斜挎包小清新链条手提透明包; 2. 仙女蕾丝裙荷叶边高腰钉珠温柔网纱连衣裙k,A. 波尔谛奇2019春新款真皮单鞋女系带平底透气小白鞋休闲板鞋19001; B. 日系复古纯色打底衫秋冬毛衣男宽松韩版潮流套头学生情侣针织衫; C. 如也原创设计女装文艺范亚麻休闲裤女夏宽松松紧腰七分裤女; D. Teenie Weenie小熊女简约纯色风衣外套TTJT74931W; E. 热风2018年夏季新款小清新多条带女士凉鞋露趾拉链凉鞋H50W8205; F. 高跟鞋女细跟2019春季新款时尚女鞋尖头性感气质百搭少女学生网红; G. Teenie Weenie小熊装女短裙半身裙A字裙TTWH74T05B; H. 2019春夏季新款女装红色连衣裙中长款法式复古小香风显瘦雪纺裙子; I. 妙侣2018冬新款圆头粗跟短靴女针织弹力瘦瘦靴后系带加绒马丁靴女; J. 连衣裙秋冬女装2018新款长袖针织衫荷叶边法式格子背带裙子两件套,E,E,0,0.334,0.966
8486,11839,0,A,"[13302, 23152]","[11839, 22812, 2928, 16048, 28979, 18888, 15962, 23959, 26924, 24372]",1. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; 2. VH女包新款质感宽带单肩斜挎包牛皮时尚百搭风琴纯色小仙女方包,A. K家一字肩黑色波点雪纺连体裤2019春夏新款女长裤宽松休闲阔腿裤; B. 玫红色双面呢大衣女中长款2018秋冬新款韩版宽松系带过膝羊绒大衣; C. 女鞋2019新款网红气质浅口平底单鞋莫兰迪绿色CHIC韩版软底豆豆鞋; D. TEENLADY原创欧洲站菱格链条包女2019春夏新款锁扣水桶包女手提包; E. 2018春季新款撞色小方包女欧美时尚宽带印花单肩包休闲百搭斜挎包; F. 小宜定制 2018新款韩版气质大翻领全羊毛双面呢大衣短款呢外套; G. 小耳出品绣花宽松长裤复古破洞刺绣九分裤春季松紧腰薄款女牛仔裤; H. 嘻哈高帮运动鞋女2019新款春韩版ulzzang原宿bf风厚底网红老爹鞋; I. 小清新高跟鞋少女春季2019新款女夏百搭尖头铆钉细跟一字扣单鞋; J. MOYAMI摩娅米 新款丝绒颈带锁骨链复古巴洛克式颈链Choker项链女,A,A,1,0.334,0.966
14741,19488,4,E,"[5525, 24847]","[6762, 15080, 16199, 20734, 19488, 23399, 5157, 28639, 4711, 5733]",1. kimio手表女学生简约防水森女系百搭韩版防水法国轻奢小众女表; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. BLACKHEAD黑头/设计师潮牌 kelpie金属球装饰choker面具项链女; B. 原宿风宽松纯色男短袖潮流新款5分T恤圆领潮牌男夏季纯棉港风体恤; C. MISS FLY 破洞豹纹黑色牛仔裤加绒冬装女2018新款韩版弹力小脚裤; D. 【悦大人】金属手提包包女2019新款时尚百搭斜跨包单肩牛皮小方包; E. 小瑞靓包纯色锁扣小方包包女2018新款欧美时尚斜挎链条包单肩小包; F. COCO LIMITED 宽松慵懒范 圆领套头针织长款羊毛毛衣女; G. 泡菜的店2018春夏新款港风复古卷边渐变磨白bf九分裤直筒牛仔裤女; H. 帽子女冬天潮韩国笑脸毛线帽女秋冬季韩版时尚百搭针织保暖月子帽; I. 2018新款秋冬女白色内搭半高领木耳边喇叭ins超火毛衣针织打底衫; J. 【蜜桃】韩版文艺百搭贝雷帽女秋冬毛线纯色画家帽复古南瓜蓓蕾帽,D,D,0,0.334,0.966
12557,30641,4,E,"[11482, 15646]","[9857, 315, 15303, 25249, 30641, 21097, 20784, 17033, 8182, 11202]",1. 黑色松糕鞋女厚底2018新款百搭7cm显瘦内增高女鞋冬季加绒棉鞋子; 2. 网红牛仔裤女秋冬高腰黑九分小脚裤薄绒抓绒磨毛排扣圆环紧身收腹,A. 黑色皮绳饰品 简约皇冠颈链短款韩国 新品牛皮颈带项圈锁骨项链女; B. SHARK萨刻 紫色 燃烧字母 鳄鱼 简约 插画 磨毛 棒球帽 帽子 原创; C. RIMLESS无边原创 植绒网纱上衣女性感复古半透明长袖打底衫春秋; D. 2018秋冬季新款平底靴低跟粗跟方头马丁靴短靴加绒裸靴真皮女靴子; E. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子; F. 俏皮可爱女孩印花荷叶摆显瘦条纹连衣裙; G. NOTHOMME日系潮牌圆领套头卫衣男款简约刺绣清新文艺上衣ifashion; H. 2019春季新款百搭黑色少女小清新高跟鞋女细跟尖头红色性感单鞋子; I. 赫本风毛呢子双面羊绒大衣女中长款过膝韩版2018秋冬新款宽松外套; J. 梦梦家新款名媛气质性感露肩水貂毛衣女中长款套头加绒针织衫裙子,I,I,0,0.334,0.966
26446,27985,9,J,"[7060, 29124]","[429, 7716, 30594, 25980, 17853, 3937, 30401, 8427, 4333, 27985]",1. 夏媛XOFF定制2018秋季新品黑白格纹气质名媛粗花呢小香风短外套女; 2. 【南风】复古流浪包包女2019新款时尚百搭简约女包单肩斜挎链条包,A. GXG男装 2017冬季新款黑色时尚加长羊毛呢大衣外套男#174826187; B. 九月陌墨 2019夏季新款女装撞色拼接雪纺连衣 中长气质短袖a字裙; C. CHANDOOIVY 口碑面料 侧开叉设计九分小脚牛仔裤; D. 金小姐Converse匡威三星标丛林绿色低帮帆布鞋162057C 161443C; E. B家正版 真羊皮垫玛丽珍粗跟单鞋女 黑色漆皮休闲一字带低跟皮鞋; F. 韩都衣舍2018韩版女装夏装新款收腰条纹短袖chic连衣裙OY7307焕; G. 时尚皮带扣小方包女2018新款夏天女包简约百搭单肩斜跨包上新小包; H. 2018夏季新款白色格子衬衫女百搭宽松显瘦港味短款上衣休闲衬衣女; I. 逸阳2018春夏新款牛仔包臀裙半身裙 高腰开叉女韩版a字短裙潮0508; J. ins网红贝雷帽女春秋韩版日系百搭画家帽黑色英伦八角帽女帽子夏,I,I,0,0.334,0.966
21483,14390,8,I,"[1470, 17741]","[19910, 6702, 30235, 13500, 20195, 9799, 14335, 18391, 14390, 10475]",1. BOCCALOOK定制抽绳收腰设计蝙蝠袖大摆中长款卫衣拼接风衣连衣裙; 2. Pony女鞋2017秋季运动鞋时尚果冻色透气复古慢跑步鞋72W1MK24,A. 饭桶张 2018春夏新款BF风长袖上衣女纯色简约百搭翻领休闲衬衣; B. 时尚百搭2019新款手包女真皮女包包大容量牛皮小包手提包中年妈妈; C. 网红毛毛鞋女鞋秋冬季外穿兔毛棉鞋保暖加绒小皮鞋平底瓢鞋豆豆鞋; D. 中长款基础款莫代尔白色短袖T恤女宽松简约百搭上衣; E. 一拾方定制女靴2018秋冬新品真皮平底方头女短靴测拉链马丁靴粗跟; F. 复古名媛秋装女2018新款长袖收腰显瘦连衣裙小个子显高v领裙子潮; G. 九月陌墨 2019秋季新款女装蕾丝拼接短款卫衣女 韩版休闲宽松上衣; H. 云上生活 清爽雾霾蓝字母刺绣宽松连帽长袖卫衣套头棉质上衣V8686; I. 帽子女春夏休闲百搭字母刺绣鸭舌帽米色白色防晒遮阳帽户外棒球帽; J. 九月陌墨 棒球服女秋韩版2018新款 时尚宽松休闲百搭短款长袖外套,B,B,0,0.334,0.966
26528,20284,0,A,"[4223, 22455]","[20284, 18212, 7209, 4459, 20219, 29384, 18775, 29710, 18399, 6376]",1. 2018新款银杏叶耳环女 纯银小清新精致气质个性森系超仙925银耳饰; 2. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110,A. aza小包包2018新款女包草编ins田园风蝴蝶结藤编包篮子手提斜挎包; B. MGS/曼古银925银马克赛宝石耳环星星耳钉女简约气质时尚小耳骨钉; C. 西装V领双排扣优雅喇叭袖时尚大气风衣外套; D. 烫社交女鞋黑色真丝钻扣中空平底鞋时尚尖头单鞋2018夏季新款凉鞋; E. 姬龙雪女包2019新款个性GL圆环手提包时尚百搭牛皮大包包斜挎包; F. 热风秋新款女士蝴蝶结休闲奶奶鞋浅口时尚平底鞋潮H07W8301; G. 下架中跟中筒靴女鞋 2017冬季新款女靴尖头棉靴系带粗跟马丁靴女; H. Angelababy同款高领毛衣女春加厚韩版针织衫慵懒风打底衫学生上衣; I. *【积分加钱购】复古宽松纯棉绿色印花T恤女短袖新款百搭圆领薄款; J. FFAN泛泛 气质推荐！袖口撞色翻边设计 纯棉风衣女秋季新款外套,A,A,1,0.334,0.966
20033,20536,8,I,"[22455, 26240]","[13217, 7322, 21722, 30130, 5840, 4049, 11855, 25728, 20536, 14024]",1. 热风春新款小清新小白鞋女平底原宿鞋系带时尚女休闲鞋潮H14W7110; 2. 2018春季新款女包韩国ulzzang小方包休闲斜挎包潮复古单肩包小包,A. 七十二变破洞高腰牛仔短裤子女装夏季2019新款宽松A字阔腿裤; B. D：Fuse/迪芙斯夏新品羊皮时尚方跟优雅一字带凉鞋DF82115408; C. 黑色毛呢外套女2018秋冬新款韩版大码显瘦中长款赫本风呢子大衣; D. 2019春季新款韩版连衣裙喇叭袖针织宽松显瘦衬衫两件套中长裙子女; E. 韩国东大门S925纯银针 气质长款耳坠玫红爱心桃心流苏耳钉耳环女; F. 韩都衣舍2017韩版女装冬装新款宽松高领chic条纹显瘦毛衣NW9556棽; G. MR九九/2018 夏季新品  SI服款温柔浪漫花型气质仙女连衣裙; H. 奶兔星球-自制 秋冬百搭堆堆领高领条纹打底衫女长袖 3色; I. 翅膀镶锆石银耳针耳钉女简约气质个性长款耳坠吊坠耳环耳饰配饰品; J. GENANX闪电潮牌白色t恤男宽松抽绳松紧下摆七分袖韩版太空棉短袖,A,A,0,0.334,0.966
2786,26930,4,E,"[127, 31090]","[12944, 17433, 11175, 14511, 26930, 20604, 29569, 10359, 22222, 3316]",1. 【南风】车缝线链条包包女2019新款夏季时尚休闲女包单肩包斜挎包; 2. 乌77 花色敲温柔 韩版宽松收腰显瘦绑带中长款雪纺裙蝴蝶袖碎花裙,A. 红谷夏季包包2018新款潮个性时尚牛皮手提单肩斜挎女包大气戴妃包; B. 牛皮高级感洋气质感小ck限量星空限定小包包女2019新款链条斜挎包; C. 2018新款女士结婚高端红色双面羊绒大衣女中长款新娘羊毛呢子外套; D. 欧美春秋新款磨砂绒面黑色高跟鞋女职业网红百搭细跟性感尖头单鞋; E. 小皮鞋2019春季新款英伦风女鞋豆豆鞋平底春秋韩版乐福鞋单鞋春款; F. ACSENSE2018秋新款港味复古高腰花苞牛仔裤女长裤显瘦小脚裤直筒; G. 复】STELLA LUNA金属搭扣细高跟女士性感短靴 SG320C01064; H. 蝴蝶结女短靴翻毛保暖棉靴羊毛真皮雪地靴平跟平底豆豆鞋女毛毛鞋; I. 原创设计甜美木耳边黑白拼色小香风显瘦a字赫本小黑裙连衣裙女夏; J. MZMX针织包臀半身裙女秋冬百搭高腰显瘦开叉红色半裙中长款一步裙,D,D,0,0.334,0.966
17457,25392,0,A,"[21030, 24847, 27525]","[25392, 3386, 30845, 18746, 2628, 26624, 8763, 14515, 14666, 25127]",1. ROCKY BEAR/洛克熊水钻罗马凉鞋女夏2019新款夹脚度假沙滩平底鞋; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 3. 夏季高级感包包女2019新款小ck女包网红质感迷你链条斜挎小包春款,A. AGATHA 925银简约气质圆形小狗项链闪石吊坠锁骨链甜美可爱饰品女; B. JHXC 纯棉chic短袖t恤女韩范2018春夏新款宽松韩版圆领百搭打底衫; C. 妙龄妙品性感红色高跟鞋女2018秋冬新款真皮漆皮尖头细跟单鞋百搭; D. [WALKINDARK]2018流行长绒毛外套女秋冬中长款呢子大衣加厚; E. 气质裙子女春季2019新款名媛针织高领毛衣裙过膝格子连衣裙两件套; F. 蒙娜丽莎女包包2018新款质感单肩斜挎包韩版手提包时尚少女小方包; G. 纽芝兰斜挎包包女2019新款潮韩版时尚百搭单肩女士洋气手提小方包; H. 妖精的口袋破洞裙裤夏宽松复古毛边纯棉短裤阔腿裤休闲牛仔裤子女; I. 条纹套头针织衫女士2018秋冬新款韩版修身内搭毛衣长袖百搭打底衫; J. 简佰格链条小包包2018新款潮韩版简约大气百搭单肩斜挎女包手拿包,A,A,1,0.334,0.966
5680,16238,5,F,"[22448, 24847]","[25791, 12363, 23048, 9209, 14421, 16238, 30204, 9154, 5292, 25058]",1. Givenchy/纪梵希水晶手镯女手链手镯首饰简约镶钻玫瑰金6【重复】; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. NineWest玖熙秋冬羊皮双色浅口单鞋 方跟中跟鞋; B. 女王节925纯银钉子食指戒指女日韩简约潮人个性网红情侣港风指; C. FolliFollie女包时尚简约多色牛皮方包单肩斜跨包; D. 贝雷帽羊毛尼纯色秋冬韩版八角帽日系文艺复古刺绣字母蓓蕾帽子女; E. K家高腰竖条纹阔腿裤女长裤2019春秋新款宽松垂感百搭薄款休闲裤; F. 烫社交女鞋2018夏季新款黑色方扣牛皮英伦平底鞋时尚单鞋女乐福鞋; G. 气质款~大叔家2018新款秋冬圆头前拉链短靴女低跟显瘦百搭马丁靴; H. 橡筋高腰铅笔裤2018新款秋冬季韩版百搭紧身显瘦直筒九分裤女1464; I. 开口时来运转钻戒抖音魔戒S925纯银网红同款镶钻旋转戒指女可转动; J. 针织连衣裙女春季2019新款韩版长袖毛衣裙过膝中长款内搭打底裙子,B,B,0,0.334,0.966
18504,29615,8,I,"[24847, 28546]","[26754, 20247, 6246, 954, 25354, 25210, 22225, 19569, 29615, 23549]",1. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品; 2. 专柜正品名牌2019新款全自动机械表瑞士邦顿超薄钻石女款大气手表,A. 正品冠琴手表女士机械表新款网红手表全自动镂空防水时尚镶钻女表; B. TATA/他她秋季漆皮雕花系带防水台松糕休闲女单鞋0U309CM6; C. 2018新款泰国连衣裤显瘦超火裤子宽松阔腿连体裤黑色高腰短裤女秋; D. 哈尼大叔家珍珠方扣单鞋2019新款韩版方头粗跟百搭懒人踩跟乐福鞋; E. 章鱼家2019夏季新款复古宽松短袖T恤日系翻领学生可爱Polo衫女潮; F. 雪地靴女秋冬新款韩版磨砂真皮棉鞋保暖加绒平底防滑真兔毛豆豆鞋; G. 连体裤女夏2018新款秋季韩版高腰无袖显瘦中长款九分阔腿连衣裤子; H. 小香风毛呢连衣裙2018秋冬新款韩版名媛复古有女人味的打底背带裙; I. 【下】ELLE女包18年新品80102牛皮花朵花边单肩斜挎手提包; J. 小麋人显脸小复古七彩扇形流苏S925纯银耳线长款耳环时髦配饰女款,B,B,0,0.334,0.966
4441,9383,6,G,"[19962, 30641]","[18930, 17505, 20757, 15039, 12046, 13420, 9383, 16497, 20778, 16836]",1. 原野定制英伦真皮一脚蹬懒人拼色乐福鞋粗跟方头单鞋深口中跟女鞋; 2. AI 法式复古贝雷帽 羊毛含量高达90% 秋冬女画家帽毛呢南瓜帽子,A. 2019新款真皮链条小包包斜挎包时尚头层牛皮迷你水桶包女包单肩包; B. 领型美爆了     大桃心领   修身黑色针织衫; C. 淑女名媛2019流行大衣女装秋冬新款粗花呢过膝中长款显瘦时尚外套; D. 韩国菜篮子潮包包女2019新款百搭手提包时尚手拎子母包拼色水桶包; E. 2018冬季新款过膝长筒靴女平底内增高长靴磨砂韩版百搭瘦腿弹力靴; F. 春装女装2019新款蕾丝修身长裙气质名媛鱼尾裙子显瘦中长款连衣裙; G. 【MIMIGOGO】小羊皮 菱格链条小包 真皮手工女包 C018; H. 苑思比早春新品大卫之盾珍珠浮雕双层造型项链复古女装饰项链; I. ZQ子晴定制夏装气质波浪一字领露肩修身显瘦纯色A字礼服连衣裙女; J. 049 网红bella爆款欧美大牌设计师Jenifer超大圆圈时尚金属耳环,C,C,0,0.334,0.966
273,13625,6,G,"[24421, 29727]","[16568, 4676, 3531, 2659, 23828, 18600, 13625, 11062, 1114, 6432]",1. 韩都衣舍2019夏装新款女装冷淡风裙子学生气质中长款连衣裙DU8301; 2. 耳环女长款气质百搭网红2019新款潮韩国个性大气防过敏高级感耳钉,A. 凉鞋女夏2019新款韩版平底交叉带凉鞋厚底罗马chic百搭ins港风潮; B. 2019春装新款欧美时尚立领捻褶收腰大摆中长款气质连衣裙; C. 郭郭定制gg house 郭郭定制   2018衬衫; D. LUKECSION社交女鞋蓝色真丝绸缎水钻方扣尖头浅口高跟鞋细跟单鞋; E. 复古英伦学院风流苏小皮鞋女软底2019春森女系平底乐福鞋软妹学生; F. MYTASTE新款多隔层链条马鞍包牛皮单肩斜挎半圆包时尚百搭女包; G. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501; H. A7seven 加绒加厚微喇叭牛仔裤女冬季2019新款修身显瘦休闲九分裤; I. izp 卷边高腰牛仔裤女老爹裤萝卜显瘦阔腿九分裤春秋网红女秋高腰; J. KissKitty骨头鞋粗跟平底丁字带夹趾凉鞋女,A,A,0,0.334,0.966
8087,13890,8,I,"[14390, 15442]","[13453, 28736, 307, 20426, 16451, 3533, 2235, 26768, 13890, 25763]",1. 帽子女春夏休闲百搭字母刺绣鸭舌帽米色白色防晒遮阳帽户外棒球帽; 2. 2018新款女装春装韩版黑色高腰弹力烂牛仔裤女小脚破洞铅笔裤潮,A. 金狐狸包包女2019新款链条小包牛皮单肩斜挎包女韩版时尚小方包; B. 心机裙子设计感高冷范长袖女装2019新款春装中长款名媛毛呢连衣裙; C. 包包女2019新款女包真皮宽肩带小方包时尚2019迷你小包单肩斜挎包; D. AIMIGAO爱米高2018早秋新款 牛皮浅口尖头细高跟单鞋套脚纯色女鞋; E. 素觉少女花925银镀玫瑰金女时尚简约气质ins风少女心四叶草手链; F. shes茜子 樱草花系列优雅手工刺绣渐变色花朵项圈长款系带项链; G. 2019新款早春高跟鞋女尖头细跟浅口百搭单鞋低跟礼仪网红中跟女鞋; H. Belle/百丽凉鞋夏新款商场同款尖头细高跟女鞋BGAH2BK8; I. 韩国LNERATO流苏耳环纯银饰品耳钉韩版长款耳坠耳饰女情人节礼物; J. 生活在左2018春秋季装新款文艺真丝连衣裙女装桑蚕丝长袖中长裙子,A,A,0,0.334,0.966
12443,7472,9,J,"[8694, 16132]","[14508, 22721, 8245, 29950, 28082, 16664, 14258, 13916, 20325, 7472]",1. 淑女名媛春款连衣裙女2019新款气质丝绒长袖a字裙小个子穿搭裙子; 2. 过膝长靴女显瘦防水台高跟粗跟长筒靴磨砂高筒长靴子冬季加绒女鞋,A. 楼兰客栈民族风毛衣链长款百搭波西米亚项链复古锁挂件配饰品女; B. 复古时尚圆形黑色水晶耳钉女士耳坠气质少女心ins耳环耳夹无耳洞; C. 玛玛绨2019秋冬款欧美时尚高领喇叭长袖撞色毛衣女简约刺绣套头衫; D. 孙瑜儿亮钻长袖拼接黑色连衣裙女2019春秋新款修身显瘦洋气时尚; E. 2019新款夏真皮休闲外穿夹脚软木人字拖女百搭防滑松糕坡跟凉拖鞋; F. 刺绣西装领灯笼袖中长款毛呢外套呢大衣; G. 日韩国时尚S925纯银雪花珍珠耳钉 清新气质女款耳环耳饰品防过敏; H. Prada普拉达女包 女士十字纹皮革斜挎手提包; I. 粉色复古长裙气质名媛长袖裙子收腰中长款连衣裙女装春装2019新款; J. 小优家包包刺绣帆布包呢料链条包女2019新款百搭单肩斜挎包小包包,A,A,0,0.334,0.966
23613,8880,1,B,"[10024, 27968]","[21135, 8880, 15957, 26296, 15292, 29449, 28617, 18168, 15673, 28270]",1. 红色爱心形小红心银项链女 纯银锁骨链S925彩金简约百搭气质女生; 2. 2018新款迷你三格戴妃包 真皮羊皮菱格单肩手提 mini斜挎链条女包,A. 微笑向暖复古立领慵懒风毛衣长裙女中长款刺绣鱼尾毛衣连衣裙新款; B. 春装女2019新款蕾丝连衣裙中长款法式复古裙山本风过膝打底小黑裙; C. 五角星夸张大耳环女韩国长款时尚星星网红耳坠银耳钉个性性感耳饰; D. 素/小香风菱格链条包女2019新款冬季迷你小方包斜挎单肩真皮女包; E. 马切达秋冬季日系复古加绒加厚保暖卫衣潮流男士圆领宽松套头上衣; F. 热风2017秋新款潮流女士方扣休闲鞋中口百搭黑色小皮鞋女H02W7322; G. 现货秒发！ 加厚毛领中长款羽绒棉衣棉袄棉服面包服外套女冬; H. 2018春夏季新款时尚百搭基础款纯色圆领短袖体恤上衣女简约T恤潮; I. 真美诗方扣尖头高跟鞋细跟女猫跟单鞋ZD425CQ7; J. 韩都衣舍2019韩版女装夏装新款学生宽松上衣打底短袖T恤JW10853筱,B,B,1,0.334,0.966
19356,26128,2,C,"[13302, 17122]","[20982, 11334, 26128, 12958, 5628, 2044, 2565, 4967, 17826, 7074]",1. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; 2. 晶咕家微胖大码女装2018新款宽松假两件吊带裙中长款缎面连衣裙夏,A. YUBUER2019新款高腰港味复古针织半身裙女春秋气质中长款包臀长裙; B. 弹力花花公子旗舰店官方休闲裤男修身薄款韩版男士休闲长裤小脚裤; C. MYTASTE迷你风琴小方包链条包女2018新款百搭简约牛皮单肩斜跨包; D. 紧身破洞牛仔裤女港味复古裤子直筒裤学生小脚裤显瘦2019新款秋季; E. 冬季棉衣韩版大毛领白色棉服加厚宽松ins面包服短款小棉袄外套女; F. 【南风】石头纹包包女2019新款链条包斜挎包简约时尚夏季百搭小包; G. 2018春季新款韩版黑色星星丝绒短袖T恤女宽松显瘦百搭ulzzang上衣; H. TATA他她穆勒鞋新款休闲凉鞋女夏包头半拖鞋女外穿2B219BH7; I. 网红高跟毛毛鞋女秋冬马丁靴2018新款羊羔毛真皮靴子尖头细跟短靴; J. 【清仓价/不退不换】兔耳朵毛毛鞋女平底棉鞋牛筋软底加绒豆豆鞋,C,C,1,0.334,0.966
2159,13302,5,F,"[1341, 7814]","[22847, 5819, 30246, 19124, 18698, 13302, 13180, 27246, 4853, 13714]",1. S家潮牌夏季裙子两件套法国小众套装裙仙女裙chic温柔纱裙连衣裙; 2. 白色软牛皮单肩包简约百搭小托特包通勤斜跨包文艺小清新真皮女包,A. 套装耳环女潮一款两戴超仙耳线耳钉人鱼姬hiphop睡觉不用摘的网红; B. 小瑞靓包纯色翻盖邮差包包女2018新款欧美时尚斜挎包手提单肩小包; C. 方格简约 晚安树先生原创手表-简约 湖绿色 文艺 森系 设计 礼物; D. 高级感水钻链条斜跨晚宴会包包女2019新款真皮手拿礼服银色洋气潮; E. 新款2019夏季百搭时尚网红ins潮真皮黑色一字扣带高跟细跟凉鞋女; F. ins小白鞋女春季百搭基础皮面学生鞋子平底单鞋真皮板鞋女鞋休闲; G. 13良品秋冬2017新款韩版女装小个子荷叶边连衣裙格子背带裙女; H. 素木原创大码 中长款纯色连帽棉衣女冬2018新款宽松棉服女MV3027; I. 妖精的口袋原宿风上衣春2019新款学生bf风chic宽松长袖怪味外套女; J. 设计师款包包小众气质晚宴手女小贝壳包 礼服旗袍轻奢包包女挎包,E,E,0,0.334,0.966
9622,30967,3,D,"[13625, 14566]","[22803, 29890, 13533, 30967, 13264, 15530, 13367, 18920, 12048, 3706]",1. 勿上热风秋季学院风甜美女士系带休闲透气鞋圆头小白鞋H14W8501; 2. 2019夏季新款女装运动polo领连衣裙短袖t恤小清新休闲荷叶边裙子,A. LOSEA 迷你蝴蝶结马鞍包包女2018新款单肩斜挎包小包网红同款女包; B. 蕾丝连衣裙春装2019新款女秋装秋冬名媛气质中长款打底裙内搭裙子; C. 学生短款卫衣2018新款女连帽套头收腰落肩长袖韩版宽松薄款春秋潮; D. Danielwellington 丹尼尔惠灵顿dw手表女32mm金属编织女表; E. 潘司诺女鞋秋冬简约羊反绒短靴五角星点缀复古圆头粗高跟裸靴; F. 韩语琳空间2018秋装女装韩版性感露肩立领条纹拼接不规则连衣裙子; G. 仙女包上新小包包女2018新款夏天潮韩版 百搭斜挎单肩链条小圆包; H. 初语黑色bf风运动裤秋冬抓绒加厚哈伦裤卫裤一条杠ins潮休闲裤女; I. 短靴女2018秋冬新款时尚方头粗跟高跟短靴简约气质通勤时装靴潮; J. 安小落中长款毛衣裙子女甜美清新系带收腰毛线针织连衣裙秋冬新款,A,A,0,0.334,0.966
22278,862,5,F,"[24690, 24847]","[20004, 27241, 10983, 4383, 3300, 862, 4925, 30502, 14862, 17542]",1. 衣阁里拉2019夏装新款长袖修身显瘦裤子女红色帅气工装连体裤长裤; 2. 韩国露娜网红仿珍珠耳环 女式气质长款耳坠新款ins耳钉韩版耳饰品,A. 妖精的口袋春装chic小脚刺绣九分裤修身铅笔裤牛仔裤子女; B. [VNOOK2019春新款]基础百搭 单穿内搭长袖侧开叉圆领T恤 女三色; C. ZENGLIU皇冠大气食指戒指女个性潮人装饰指环首饰品夸张中指戒子; D. 花间裳/梅间摇曳/c国风假两件连衣裙+仙鹤刺绣腰封 2018冬新款; E. 韩都衣舍2018新款女装冬装纯色连帽中长阿尔巴卡毛呢外套CQ8307莀; F. 回力女鞋秋季帆布鞋2018新款运动鞋韩版百搭休闲鞋板鞋小白鞋子女; G. 白色毛毛鞋女冬外穿内增高平底鞋粉色羊羔毛女鞋一脚蹬网红女鞋; H. 匡威经典款低帮帆布鞋男女黑红蓝休闲鞋101000 101007 102329包邮; I. 加绒懒人乐福鞋女2018秋冬新款小皮鞋女复古外穿中跟粗跟毛毛单鞋; J. YUYEE_chic秋装女2018新款针织长袖连衣裙宽松套头POLOT恤卫衣裙,C,C,0,0.334,0.966
