bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio
6833,35513,2,C,"[101113, 35357, 6900, 8887, 176927]","[93977, 33251, 35513, 229275, 217012, 150279, 162591, 22579, 149301, 245216]",1. Drift - Galimatias - Urban Flora EP; 2. Unfold - Alina Baraz - Urban Flora EP; 3. If You Let Me - Sinead Harnett - If You Let Me; 4. Can I - Alina Baraz - Urban Flora EP; 5. Show Me - Alina Baraz - Urban Flora EP,A. The Rat - Blanck Mass - World Eater; B. Lindy Matic - Hillary Thaddeus - The Very Best of 40s' Swing (From Vintage Jazz to Bebop); C. Cruel - Jessie Ware - Tough Love; D. Colt 40ty Fiva - Afroman - Waiting to Inhale; E. Arrival - IHF - Departure; F. Right Through You - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered); G. Sintiendome (feat. J Balvin) - Carnal - Los De La Nazza Presentan Carnal; H. Ghost Ship in a Storm - Jim O'Rourke - Late Night Tales: Another Late Night - Zero 7; I. Balla Baby - Chingy - PowerBallin'; J. Backseat of a Greyhound Bus - Sara Evans - Original Album Classics,E,E,0,0.82,1.0
13670,35520,1,B,"[216285, 132588, 243474, 197372, 211165]","[193862, 35520, 152832, 223665, 69418, 239190, 83167, 250574, 14030, 251602]",1. Money Longer - Lil Uzi Vert - Lil Uzi Vert Vs. The World; 2. G W M (feat. Vic Mensa) - Towkio - Community Service 2!; 3. El Chapo Jr - 2 Chainz - TrapAvelli Tre; 4. Back To Back - Drake - Back To Back; 5. I'm Different - 2 Chainz - Based On A T.R.U. Story,A. Maile Swing - Na Leo - Romantic Waikiki; B. Broccoli (feat. Lil Yachty) - DRAM - Big Baby DRAM; C. 'Tis So Sweet - Shea Norman - My Heart Depends On You; D. Body On Me (feat. Jhene Aiko) - Hope Wright - Believe in Hope Wright; E. Baptized - Daughtry - Baptized; F. Tan Lejos - No Te Va Gustar - El Camino Más Largo; G. Happy Inquisition - Original Mix - Roman Berezin - Happy Inquisition; H. I'm Missing U - Bobby Tinsley - What About Bob?; I. Kanmani Anbodu - Kamal Haasan - Guna (Original Motion Picture Soundtrack); J. Feels Like A Wheel - Death Grips - Government Plates,B,B,1,0.82,1.0
6115,129404,3,D,"[89535, 233926, 182272, 35520, 244403]","[7451, 65534, 41292, 129404, 35736, 225690, 156308, 48078, 23778, 53672]",1. Wyclef Jean - Young Thug - JEFFERY; 2. My Way (feat. Monty) - Fetty Wap - Fetty Wap; 3. Slob on My Knob - Tear Da Club Up Thugs - CrazyNDaLazDayz; 4. Broccoli (feat. Lil Yachty) - DRAM - Big Baby DRAM; 5. Hunger - QuESt - Searching Sylvan,A. Dirty Laundry - Don Henley - I Can't Stand Still; B. My Love (feat. Mia Gladstone) - Spazzy D - My Love (feat. Mia Gladstone); C. Loaded Gun - Flatfoot 56 - Jungle of the Midwest Sea; D. Mercy - Kanye West - Mercy; E. Nineteen Seventy Four - Cursed - One; F. A Sky Full of Stars - Piano Tribute Players - Top 20 Hits May 2014; G. The Majestic - Digitally Remastered 91 - Dion & The Belmonts - The Best Of Dion & The Belmonts; H. Bloodstream - Quartet Session - Stateless - I'm On Fire; I. Old Pipeliner - Rodney Crowell - Rodney Crowell; J. I Don't Wanna Leave (feat. Tdot illdude & Charlie Heat) - Remix - Snow Tha Product - I Don't Wanna Leave (feat. Tdot illdude & Charlie Heat),D,D,1,0.82,1.0
3945,150416,5,F,"[137274, 227501, 17604, 210609, 97824]","[218203, 229095, 78752, 73233, 232654, 150416, 548, 12887, 224353, 184931]",1. Somebody's Watching Me - Single Version - Rockwell - Scream; 2. I Hate Myself for Loving You - Joan Jett - Up Your Alley; 3. Because the Night - Patti Smith - Easter; 4. Somebody's Baby - Jackson Browne - The Next Voice You Hear - The Best Of Jackson Browne; 5. Heaven Is A Place On Earth - Belinda Carlisle - Heaven On Earth,A. Teri Yaadan - Pav Dharia - Teri Yaadan; B. Ba Ba Black Sheep - Caspar Babypants - Sing Along!; C. Love In Vein - Skinny Puppy - Last Rights; D. Cherry - Luna Shadows - Cherry; E. Ride It - Jay Sean - All Or Nothing; F. Can't Fight This Feeling - REO Speedwagon - Wheels Are Turnin'; G. There Is A Reason - Caedmon's Call - Overdressed; H. Praeparate Corda Vestra - Carlo Rossini - Advent At Ephesus; I. Moon Shot - The Underachievers - Evermore: The Art Of Duality; J. Certified - David Banner - Certified,F,F,1,0.82,1.0
6533,48198,7,H,"[203925, 86433, 19116, 137224, 182034]","[221572, 117018, 252017, 130225, 16344, 42429, 83562, 48198, 110136, 165624]",1. Just a Dream - Carrie Underwood - Carnival Ride; 2. All Time Low - Jon Bellion - All Time Low; 3. Low Life - Future - EVOL; 4. pick up the phone - Young Thug - Birds In The Trap Sing McKnight; 5. Bad Day - Daniel Powter - Daniel Powter,"A. La Perdiste (feat. Jory Boy & Luigi 21 Plus) - EZ El Ezeta - Los Tiempos Cambian; B. Survive - Sick Puppies - Tri-Polar; C. The Ballad Of Lucy Jordan - Marianne Faithfull - Broken English; D. U Go I Go - ABRA - BLQ Velvet; E. Jodye - A$AP Rocky - LONG.LIVE.A$AP (Deluxe Version); F. Friends - Nas & Damian ""Jr. Gong"" Marley - Distant Relatives; G. Hall of Fame - Hall Of Fame - Hall of Fame - Single; H. Unwritten - Natasha Bedingfield - Unwritten; I. No Vacancy - Nightly - Honest; J. Day & Night - Diamond Rings - Free Dimensional",H,H,1,0.82,1.0
1417,209386,3,D,"[4691, 146239, 145864, 66373, 83417]","[92880, 82908, 165150, 209386, 51595, 217342, 220101, 191569, 149378, 167044]",1. Seize The Day - Ben Fankhauser - Newsies (Original Broadway Cast Recording); 2. sea of lovers - Christina Perri - head or heart; 3. Stay With Me - You Me At Six - Hold Me Down; 4. Love On Top - Beyoncé - 4; 5. Something To Believe In - Parachute - The Way It Was,"A. Nautilus - Dave McMurray - Soul Searching; B. Interference Fits - Perfect Pussy - Say Yes To Love; C. Tribulations - LCD Soundsystem - LCD Soundsystem; D. Elephant Love Medley - From ""Moulin Rouge"" Soundtrack - Nicole Kidman - Moulin Rouge; E. Midnight - Pop Song Made in a Day - Boyinaband - Quite a Lot of Songs; F. Stereo - BoomBox - Visions of Backbeat; G. Confessions (feat. Cozi Zuehlsdorff) - MYRNE - Confessions (feat. Cozi Zuehlsdorff); H. Faith I Do Believe - Rusted Root - Remember; I. I Got No Time - Dirty Heads - Any Port In A Storm; J. Blindekuh - Greta Keller - Die Nacht",D,D,1,0.82,1.0
12390,48306,6,G,"[89959, 135608, 6085, 66518, 161234]","[111827, 84898, 182565, 118709, 169845, 218257, 48306, 111877, 197127, 216370]",1. Take It Or Leave It - Rae Sremmurd - SremmLife 2; 2. Hate It Or Love It - 2Pac - Peace In The Ghetto; 3. Vices - Ludacris - Vices; 4. Don't Play - Travis Scott - Don't Play; 5. 502 Come Up - Bryson Tiller - T R A P S O U L,"A. Hardware Store - ""Weird Al"" Yankovic - Poodle Hat; B. I Just Want To Be (Like Myself) - Robbie Hill's Family Affair - Wheedle's Groove - Seattle's Finest in Funk & Soul 1965-75; C. Crawling With Idiot - Elbow - Cast Of Thousands; D. Switch - Bonus Track - Ashley Tisdale - Guilty Pleasure; E. Still Is Still Moving To Me - Toots & The Maytals - True Love; F. American Patrol - Glenn Miller - The Essential Glenn Miller; G. Take Your Place - The Underachievers - Evermore: The Art Of Duality; H. Lost In The Darkness - Dr. Henry Jekyll - Jekyll & Hyde; I. Corner - Night Beds - Ivywild; J. One by One - Wilco - Kicking Television, Live in Chicago",G,G,1,0.82,1.0
14113,74494,6,G,"[41150, 85745, 34974, 226699, 29151]","[176171, 121894, 115475, 29663, 250530, 210924, 74494, 250703, 56467, 229474]",1. If I Were a Boy - Beyoncé - I AM...SASHA FIERCE - Platinum Edition; 2. No Broken Hearts (feat. Nicki Minaj) - Bebe Rexha - No Broken Hearts (feat. Nicki Minaj); 3. Kiss Me Thru The Phone - Soulja Boy - iSouljaBoyTellem; 4. Hype - Drake - Views; 5. Under You - Nick Jonas - Last Year Was Complicated,"A. Destiel - Beth Jo - Destiel; B. Ordinary Day - The Districts - Popular Manipulations; C. O Holy Night - Kings Kaleidoscope - Joy Has Dawned; D. Pachamama (Master Margherita Remix) - Kaya Project - The Elixir Remixes; E. Still Breathing - VERIDIA - Still Breathing; F. Fake Pontchartrain (feat. Key Nyata) - $uicideBoy$ - Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway; G. Day Tripper - Remastered 2015 - The Beatles - 1; H. A Foggy Day (In London Town) - Michael Bublé - It's Time; I. Under The Tide - Radio Version - CHVRCHES - The Bones Of What You Believe; J. Northern Lights, ""Pulchra es, amica mea"" - Ola Gjeilo - Gjeilo: Northern Lights",I,I,0,0.82,1.0
17660,25858,4,E,"[39199, 175389, 76588, 66140, 122360]","[104785, 143927, 214477, 47941, 25858, 202966, 128222, 179553, 222021, 70258]",1. These Days - The Black Keys - Brothers; 2. Tennessee Whiskey - Chris Stapleton - Traveller; 3. Magnolia Mountain - Ryan Adams & The Cardinals - Cold Roses; 4. Waking Up - Explosions In The Sky - Lone Survivor; 5. Suburban Smell - The Districts - A Flourish and A Spoil,A. Black - Solstice - To Dust; B. Waves - Blondfire - Where The Kids Are EP; C. The Irony Of It All - The Streets - Original Pirate Material; D. Innocence Again - Switchfoot - Learning To Breathe; E. Sweet Somewhere Bound - Jackie Greene - Sweet Somewhere Bound; F. Fade To Grey - Visage - Visage; G. Billie Jean - The Civil Wars - Between The Bars (EP); H. 1017 (feat. Young Thug) - Gucci Mane - The Green Album; I. Play The Victim - The Word Alive - REAL.; J. 400 Degreez - Juvenile - 400 Degreez,E,E,1,0.82,1.0
15208,38947,1,B,"[150293, 32820, 35520, 96321, 121843]","[200676, 38947, 154760, 61921, 209499, 243149, 183530, 52683, 184256, 101990]","1. Carolina - Harry Styles - Harry Styles; 2. Electric Feel - MGMT - Oracular Spectacular/Congratulations; 3. Broccoli (feat. Lil Yachty) - DRAM - Big Baby DRAM; 4. Black Skinhead - Kanye West - Yeezus; 5. You're Gonna Go Far, Kid - The Offspring - Rise And Fall, Rage And Grace",A. Angie Baby - Helen Reddy - Free And Easy; B. Some Kind Of Drug - G-Eazy - When It's Dark Out; C. All the Beer in Alabama - Shane Owens - Where I'm Comin' From; D. Internet Friends - Knife Party - 100% No Modern Talking; E. Mother - Smallpools - THE SCIENCE OF LETTING GO; F. Next to You - Ninja Sex Party - Strawberries and Cream; G. Aber - Tobtok - Aber; H. Weightless - Chris Burkich - High Strung (Original Motion Picture Soundtrack); I. STEP&GO - PASSPO☆ - JEJEJEJET!!; J. Hold On - Daisy Eagan - The Secret Garden (Original Broadway Cast Recording),B,B,1,0.82,1.0
6536,25597,9,J,"[69831, 46404, 131103, 115058, 225713]","[24018, 175992, 122194, 146142, 155199, 223839, 53671, 153800, 183274, 25597]",1. I Need A Doctor - Dr. Dre - I Need A Doctor; 2. Get Low - Street - Lil Jon & The East Side Boyz - Kings Of Crunk; 3. In Da Club - 50 Cent - Get Rich Or Die Tryin'; 4. Right Now (Na Na Na) - Akon - Freedom; 5. 'Bout It - Yung Joc - Step Up Soundtrack,A. Little Game - Benny - Little Game; B. Mehmetio - The Bulgarian Voices - Angelite - Legend; C. Fast In My Car - Paramore - Paramore; D. scumbag - Chris Miles - milestones; E. Lolita - Belinda - Carpe Diem; F. Tame - Pixies - Doolittle; G. A Santa's Q&A - Larry The Cable Guy - Christmastime In Larryland; H. The Hop - Luke - Luke In the Nude; I. Fears - Twin Wild - Fears; J. Heartless - Kanye West - 808s & Heartbreak,J,J,1,0.82,1.0
11876,198080,5,F,"[83930, 102206, 226390, 44365, 107474]","[99316, 194617, 182498, 192572, 192633, 198080, 80414, 40976, 140989, 13436]",1. Bird Of Paradise - Frazey Ford - Obadiah; 2. Fire Bug - JD McPherson - Signs & Signifiers; 3. A Country's King Of Dreams - Caveman - CoCo Beware; 4. Que Sera - Wax Tailor - Tales of the Forgotten Melodies; 5. Love In The Future (Intro) - John Legend - Love In The Future,A. Daydreams About Night Things - Jorge Moreno - Gone Country; B. Be Great - Intro - Kevin Ross - The Awakening; C. Secret Heart - Feist - Let It Die; D. Shouldn't Of - Danny Brown - XXX (Deluxe Edition); E. All My Hope - Live - Hillsong Worship - Cornerstone; F. Regulate - Warren G - Regulate… G Funk Era; G. It Looks Like Love - Goody Goody - Goody Goody; H. Home on the Range - Cass McCombs - Big Wheel and Others; I. Sun King - Chris Potter - Gratitude; J. Legends - Sleeping With Sirens - Gossip,H,H,0,0.82,1.0
3150,162605,9,J,"[243686, 133178, 177733, 193445, 101981]","[104449, 222583, 85483, 167641, 138283, 100524, 63900, 108776, 29069, 162605]",1. Beautiful Escape - Tom Misch - Beat Tape 2; 2. Vanille fraise - L'Impératrice - Vanille fraise; 3. Baxter - Brock Berrigan - Point Pleasant; 4. Superman - Eric Roberson - Earth; 5. ONE TOO MANY - KAYTRANADA - 99.9%,A. All Night Diner - Modest Mouse - Building Nothing out of Something; B. Beautiful War - Kings of Leon - Mechanical Bull (Deluxe Version); C. Rain Dance - Marian Hill Remix - Whilk & Misky - Rain Dance; D. Superfreak - Rick James - Ultimate Funk; E. Not Enough - Our Lady Peace - Playlist: The Very Best Of Our Lady Peace; F. Green Corn - NOFX - The Greatest Songs Ever Written (By Us); G. Forty-Six & 2 - Piano Tribute Players - Tool Piano Tribute; H. New Recording 135 - LEO - New Recording 135; I. You Are My King - The Praise Baby Collection - My Father's World; J. Island Getaway - Bonus Points - Lost in the Tropics,J,J,1,0.82,1.0
16722,203698,5,F,"[89616, 192550, 170181, 130485, 110126]","[12094, 150754, 66848, 76278, 245361, 203698, 146708, 246629, 174969, 1659]","1. Hey Love - Quadron - Avalanche; 2. Let Me Be - Bondax - Let Me Be; 3. All I See - Bondax - All I See; 4. Black & White - Mariami - Gates; 5. Give U Everything - Dave Luxe - Trapdoor, Vol. 2","A. Paradise - The Temptations - Meet The Temptations; B. This Love Of Mine - 1998 Digital Remaster - Frank Sinatra - In The Wee Small Hours; C. Send Me Your Location - Kaya May - July 2017 Covers; D. 24 préludes, Op. 11: XVII. Allegretto - Alexander Scriabin - Scriabin: Préludes; E. Tan enamorados - Ricardo Montaner - Ricardo Montaner Con La London Metropolitan Orchestra; F. Try Me Out - Gorgon City - Sirens; G. Star Wars - Cantina Band - Vitamin String Quartet - Geek Wedding, Vol. 2: The Sequel; H. Smile - Avril Lavigne - Goodbye Lullaby; I. Valley Of The Silver Moon - Jonathan Wilson - Gentle Spirit; J. Kaleidoscope - Extended Version - Tiësto - Kaleidoscope",F,F,1,0.82,1.0
15203,163799,7,H,"[188060, 128701, 50781, 236794, 235236]","[75622, 61951, 127173, 37202, 186007, 245841, 215635, 163799, 163238, 242560]",1. Don't Look Back - Boston - Don't Look Back; 2. Natural Science - Rush - Permanent Waves; 3. Solitude - Remastered Version - Black Sabbath - Master of Reality; 4. Roundabout - Remastered Version - Yes - Fragile; 5. Making Memories - Rush - Fly By Night,"A. Doubt - Mary J. Blige - The London Sessions; B. Shoulder To Hand - Helios - Caesura; C. Wii Music Fire - Quadeca - Work in Progress; D. I Am That I Am - Peter Tosh - Equal Rights (Legacy Edition); E. Family Business - Trademark Da Skydiver - Family Business; F. Stay - The Blue Nile - A Walk Across the Rooftops; G. Apeman - Mono Mix - The Kinks - Lola Versus Powerman and the Moneygoround, Pt. One; H. A New Day Yesterday - 2001 Remastered Version - Jethro Tull - Stand Up; I. Soulshine - Gov't Mule - The Deep End Vol. 1; J. Saltbreakers - Laura Veirs and Saltbreakers - Saltbreakers",H,H,1,0.82,1.0
11024,236256,8,I,"[192824, 172934, 224342, 174829, 78469]","[115577, 73854, 225793, 239166, 80144, 43581, 128428, 175878, 236256, 210848]",1. I'm Goin' Down - Mary J. Blige - My Life; 2. How Deep Is Your Love - Adeaze - Always & for Real; 3. First Choice - Gabe Bondoc - Timing; 4. Oh No - (best of decade I version) - Mos Def - Rawkus Records - Best of Decade I 1995-2005; 5. Not Gon' Cry - Mary J. Blige - Share My World,"A. Zanzibar - Billy Joel - 52nd Street; B. Burial (feat. Pusha T) - Yogi - Burial EP; C. Monolith - Waveshaper - Tracks to the Future; D. When Will My Life Begin? (Instrumental) - Disney Princess Music Box Karaoke - Disney Karaoke Series: Disney Princess Music Box; E. Es Por Tí - Recorded At Spotify Studios NYC - Juanes - Spotify Singles; F. I See the Whole World Dying of AIDS - Zomba Prison Project - ""I Have No Everything Here""; G. Thought 9 - Thrupence - Thoughts; H. Safe And Sound - Tommie Sunshine & Live City Remix - Capital Cities - Safe And Sound Remix EP; I. Summertime In The LBC - Dove Shack - This Is The Shack; J. Ready Fe War - Pete Rock - NY's Finest",J,J,0,0.82,1.0
9435,192445,9,J,"[12009, 159802, 123872, 201385, 174977]","[367, 253526, 228810, 129994, 191285, 236170, 218298, 17517, 138412, 192445]",1. Forgiven - Bethel Music - Without Words; 2. Walking Shoes - Mali Music - Mali Is...; 3. Pursuit - Daniel Bashta - The Sounds of Daniel Bashta; 4. Someday - Flipsyde - We The People; 5. One Thirst and Hunger - Jeremy Riddle - Furious,"A. Damn Girl - Justin Timberlake - FutureSex/LoveSounds; B. Miss My Woe (feat. Rico Love) - Gucci Mane - Mr. Davis; C. LaGrange (feat. Dan Rockett) - Bubba Sparxxx - Pain Management; D. Venice - Italian Restaurant Music of Italy - Italian Dinner Music, Italian Restaurant Music, Background Music; E. Stupid Juice - Getitindy - Stupid Juice - Single; F. Saturday Night And Sunday Morning - 2016 Remastered - Phil Collins - ...But Seriously (Deluxe Edition); G. Christmas Coming Home - Nashville Cast - Christmas With Nashville; H. Beam Me Up - Radio Edit - CAZZETTE - Eject; I. Sex Lies Audiotape - Redux Mix - deadmau5 - At Play Volume 4; J. Entrance - Liz Vice - There's a Light",J,J,1,0.82,1.0
11565,139201,3,D,"[212736, 238334, 143985, 191399, 219421]","[113970, 133217, 149292, 139201, 99050, 159179, 165735, 222274, 253323, 247892]",1. Love Song - 311 - Greatest Hits '93 - '03; 2. Three Little Birds - Bob Marley & The Wailers - Exodus; 3. Here Comes The Sun - Remastered - The Beatles - Abbey Road; 4. She's Always a Woman - Billy Joel - The Stranger (30th Anniversary Legacy Edition); 5. One Love / People Get Ready - Bob Marley & The Wailers - Exodus,A. Disney Mambo # 5 (A Little Bit Of ...) - Lou Bega - La Vida Mickey; B. Ladies and Gentlemen - Reekado Banks - SPOTLIGHT; C. Calling out (Live) - Sean Feucht - Sacred Mountain; D. Everlong - Foo Fighters - The Colour And The Shape; E. Gib6erish - Eazy Mac - Gib6erish; F. Monsters off My Back - Nora en Pure Radio Mix - Passenger 10 - Monsters off My Back; G. Om Namah Shivaya (Bigger Mix) - Steve Gold - Six Strings and Shiva; H. Megan - Anesthesia - Wake Up; I. The Line - dvsn - SEPT 5TH; J. Silhouette - Original Mix - InContext - Silhouette,D,D,1,0.82,1.0
4139,245975,4,E,"[139835, 192130, 6123, 35520, 227434]","[145628, 177813, 248790, 226479, 245975, 162225, 127288, 19984, 37857, 189038]",1. Love To Lay - The Weeknd - Starboy; 2. Raise Your Glass - P!nk - Raise Your Glass; 3. Don't - Ed Sheeran - x; 4. Broccoli (feat. Lil Yachty) - DRAM - Big Baby DRAM; 5. Anaconda - Nicki Minaj - The Pinkprint,A. Notorious - Duran Duran - Notorious; B. $ - DRAM - $ (feat. Donnie Trumpet) - Single; C. Quisiera Saber - Los Daniels - A Casa; D. Like A Virgin - Edit Version - Madonna - The Immaculate Collection; E. Starboy - The Weeknd - Starboy; F. Baila Morena - Ciao Italia ! - The Very Best Of Italian Pop Songs; G. Pistolvania 2 - Vinnie Paz - The Cornerstone of the Corner Store; H. Eastern Lights - Marvin Hamlisch - The Spy Who Loved Me (Soundtrack); I. My Humps - Lil Jon Remix - The Black Eyed Peas - My Humps; J. From the Isle of the Blessed - Junius - Junius,I,I,0,0.82,1.0
4885,222641,8,I,"[223598, 233420, 29888, 48042, 81808]","[158901, 38914, 170100, 61645, 184050, 73648, 200428, 189573, 222641, 146561]","1. Knocked Up - Kings of Leon - Because Of The Times; 2. By The Sword - Slash - Slash; 3. Theme from ""The Dukes of Hazzard"" (Good Ol' Boys) - Waylon Jennings - Nashville Rebel; 4. Amber - 311 - From Chaos; 5. Take It All Back - Judah & the Lion - Folk Hop N' Roll","A. Nightwish - BS1 - Be As One; B. Licking A Frog - Ellen DeGeneres - Taste This; C. Ghost - Ellie Drennan - Ghost; D. Jump Down Spin Around - Laura Veirs - Tumble Bee; E. It's Raining, It's Pouring - Smart Baby Lullaby - Row, Row, Row Your Boat and Other Classic Children's Songs; F. And I Told Them I Invented Times New Roman - Dance Gavin Dance - Downtown Battle Mountain; G. Feeling Ok - Best Coast - California Nights; H. Lovin out of Control - Casey Donahew - Standoff; I. Helen - Nizlopi - JCB; J. Little Drummer Boy - Puddles Pity Party - White Elephant Holiday",G,G,0,0.82,1.0
15117,46368,0,A,"[154368, 84196, 56993, 190788, 104847]","[46368, 220801, 81129, 153801, 162078, 175647, 135330, 131095, 122008, 169278]",1. Far L'Amore - Radio Edit - Bob Sinclar - Far L'Amore; 2. Piece of My Heart - Big Brother & The Holding Company - Cheap Thrills; 3. P.I.M.P. - Snoop Dogg Remix - 50 Cent - Get Rich Or Die Tryin'; 4. Crazy - Aerosmith - Get A Grip; 5. Ed Ero Contentissimo - Tiziano Ferro - TZN -The Best Of Tiziano Ferro,"A. One - Johnny Cash - American III: Solitary Man; B. Georgia On My Mind - Ella Fitzgerald - Speak Love; C. The Gallery - Joni Mitchell - Clouds; D. Work! - KKsoul - Retro, Raw & Funky House; E. Strangulation - My Morning Jacket - At Dawn; F. This Town - Kygo - Stargazing - EP; G. Bust Your Windows - Jazmine Sullivan - Fearless; H. Stay In The Clouds - Zee Avi - Ghostbird; I. 牛仔很忙 - Jay Chou - 我很忙; J. Why Georgia - John Mayer - Room For Squares",I,I,0,0.82,1.0
8564,160360,7,H,"[184538, 61264, 150357, 153732, 104513]","[137203, 132630, 188069, 85434, 59087, 109738, 99501, 160360, 167138, 10958]",1. Forever - Drake - Relapse: Refill; 2. Sexy Can I - Ray J - Total Club Hits Vol. 2; 3. Only - Nicki Minaj - The Pinkprint; 4. 6 Foot 7 Foot - Lil Wayne - Tha Carter IV; 5. 6 Man - Drake - If You're Reading This It's Too Late,"A. Every Day is Sunday - The Slackers - Self Medication; B. Don't Think Twice - Waylon Jennings - Burning Memories; C. When You Fall Asleep Tonight - Dayshell - Dayshell; D. Loyalty - Phora - Yours Truly Forever; E. California - El Padrino - De Tijuas A Califas; F. You and Tequila - Kenny Chesney - Hemingway's Whiskey; G. La Chica del Granizado - Ibrahim Ferrer - Ay, Candela; H. Dance (A$$) - Big Sean - Finally Famous; I. Libertango - Gary Burton - Libertango; J. Bonnie & Shyne (feat. Barrington Levy) - Shyne - Shyne",H,H,1,0.82,1.0
16409,234462,2,C,"[244197, 90561, 46462, 25517, 196791]","[5825, 248176, 234462, 238370, 54021, 25016, 237154, 147857, 118115, 195344]",1. Filmic - Above & Beyond - Group Therapy; 2. Don't Wanna Be Your Girl - Wet - Wet; 3. Warm Water - Banks - Goddess; 4. Little Lover - The Barr Brothers - Sleeping Operator; 5. Anything You Synthesize - The American Dollar - A Memory Stream,A. In My Head - Jason Derulo - Jason Derulo; B. Baila Con Walter - Los Wálters - Los Wálters; C. Only Son - Shakey Graves - And The War Came; D. Domination - Die Form - Seabound - When Black Beats Blue [Rarities]; E. Take My Bones Away - Baroness - Yellow & Green; F. Christmas Auld Land Syne - Bobby Darin - 25th Day Of December With Bobby Darin; G. Europa - Mark Maxwell - Nearness; H. Whatever You Need (feat. Chris Brown & Ty Dolla $ign) - Meek Mill - Wins & Losses; I. Keep On Keeping On (feat. Brendon Urie) - Travie McCoy - Keep On Keeping On (feat. Brendon Urie); J. We Will Remember - Tommy Walker - Break Through: The Live Worship Event,G,G,0,0.82,1.0
12398,4987,0,A,"[2778, 145514, 12260, 32082, 66115]","[4987, 15432, 215199, 149543, 179689, 124006, 174687, 202997, 59902, 241608]","1. Pat a Pan - Mannheim Steamroller - Christmas In The Aire; 2. Carol of The Bells - Jessica Simpson - Happy Christmas; 3. Baby, It's Cold Outside - 1990 - Remaster - Margaret Whiting - Capitol Collectors Series; 4. Christmas Is All Around - Billy Mack - Love Actually Soundtrack; 5. Joy to the World - Mannheim Steamroller - Christmas In The Aire","A. It's the Most Wonderful Time of the Year - Andy Williams - The Andy Williams Christmas Album; B. Melt My Heart to Stone - Live At The Hotel Cafe - Adele - 19; C. Mona Lisa Eyes - Two Friends - Out Of Love EP; D. LAY UP (Bonus) - Magic & Bird - Andy Mineo and Wordsplayed Present Magic & Bird; E. Freaks - Anarbor - Burnout (Deluxe Version); F. Grow - Cozz - Revenge Of The Dreamers II; G. The Outlaws Prayer - Johnny Paycheck - Gospel; H. Angels Shall Sin, Demons Shall Pray - Chelsea Grin - Ashes To Ashes; I. Everything Beautiful Is Transient - GOLD ZEBRA - Gold Zebra; J. Taking Care of Business - Taking Care of Business Band - Taking Care of Business",A,A,1,0.82,1.0
8027,161940,2,C,"[137821, 103211, 173706, 104206, 12458]","[202672, 173802, 161940, 140818, 243157, 174878, 37043, 144411, 188598, 206719]",1. Up All Night - Kip Moore - Up All Night; 2. Crazy For You - Edit Version - Madonna - The Immaculate Collection; 3. Run - feat. Sugarland - Matt Nathanson - Modern Love; 4. I've Told You Now - Sam Smith - In The Lonely Hour; 5. Love Of My Life (An Ode To Hip Hop) - Longer Album Version - Erykah Badu - Go! Common Classics,A. Come And Worship - Bebo Norman - Christmas... From The Realms Of Glory; B. Sajana - Raghu Dixit - Jag Changa; C. Next to You - Jordin Sparks - Jordin Sparks; D. The Takedown - Jack the Radio - Badlands; E. Coolo - Illya Kuryaki & The Valderramas - Leche; F. Last Of The Light - Two Steps from Hell - Battlecry; G. Lo Air - Dead Poet Society - Dempsey; H. Do You Remember - Noah Breakfast Remix - Jarryd James - Do You Remember; I. Thunder In Heaven - Ten - Babylon; J. Unbroken - Killswitch Engage - As Daylight Dies,C,C,1,0.82,1.0
14552,29503,0,A,"[76074, 122848, 111646, 23190, 151833]","[29503, 218019, 21013, 12439, 55071, 197051, 70944, 1264, 34220, 241316]",1. Hotline Bling - Drake - Views; 2. RGF Island - Fetty Wap - Fetty Wap; 3. Boyfriend (Remix) - Mike Stud - Boyfriend (Remix); 4. Stayin Out All Night - Wiz Khalifa - Blacc Hollywood; 5. Often - The Weeknd - Beauty Behind The Madness,A. The Hills - The Weeknd - Beauty Behind The Madness; B. Far Away - Tyga - Careless World: Rise Of The Last King; C. Jenny - WALK THE MOON - Walk The Moon; D. Todo a Pulmon - Miguel Rios - Big Band Rios; E. Cherry Pie - Jennifer Lopez - Rebirth; F. Get On Up - Big Gigantic - Get On Up; G. Tris - Junkie XL - Divergent: Original Motion Picture Score; H. Carola - NMR Digital - El Ritmo de la Fórmula; I. lovesick - Never Shout Never - Harmony; J. Charles De Gaulle To JFK - Bas - Last Winter,A,A,1,0.82,1.0
