bundle_id,true_indice,true_option_idx,true_option_char,input_indices,candidate_indices,input_str,target_str,hard_neg_count,prediction,raw_response,hit,overall_hit_rate,overall_valid_ratio,valid_only_hit_rate,cfg_num_cans,cfg_num_token,cfg_toy_eval,cfg_seed,cfg_shuffle_seed,cfg_use_hard_negative
17611,10473,1,B,"[37210, 47245, 187993, 220830, 77546, 134740, 173314, 105635, 229793, 4147]","[165666, 10473, 36817, 170625, 237768, 64276, 172633, 99572, 97790, 247817]","1. Wake Me Up When September Ends - Green Day - American Idiot; 2. Goodnight, Travel Well - The Killers - Day & Age; 3. 21 Guns - Green Day - 21st Century Breakdown; 4. Beverly Hills - Weezer - Make Believe; 5. Clint Eastwood - Gorillaz - Gorillaz; 6. The Great Escape - Boys Like Girls - Boys Like Girls; 7. About A Girl - Nirvana - Nirvana; 8. Somebody Told Me - The Killers - Hot Fuss; 9. Drive - Incubus - Make Yourself - Tour Edition; 10. On Melancholy Hill - Gorillaz - Plastic Beach",A. Photograph - Weezer - Weezer (Green Album); B. Say It Ain't So - Weezer - Weezer; C. O Girlfriend - Weezer - Weezer (Green Album); D. Tripping Down The Freeway - Weezer - Raditude; E. The First Noel - Weezer - Christmas With Weezer; F. Unbreak My Heart - Weezer - Death to False Metal; G. Weekend Woman - Weezer - Pacific Daydream; H. The Angel And The One - Weezer - Weezer (Red Album); I. Holiday - Weezer - Weezer; J. Pink Triangle - Weezer - Pinkerton,9,B,B,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
5489,140143,6,G,"[131428, 202838, 107192, 44506, 109880, 61293, 158651, 80263, 30730, 94338]","[252947, 147682, 5080, 49492, 127856, 37270, 140143, 1, 216110, 109943]",1. Knee Deep (feat. Jimmy Buffett) - Zac Brown Band - You Get What You Give; 2. Save Yourself - My Darkest Days - Sick And Twisted Affair; 3. Toes - Zac Brown Band - The Foundation; 4. End Of Me - Ashes Remain - What I've Become; 5. Bullseye - Kevin Drew - Free Vol. 4 - EP; 6. Hypnotized (feat. Akon) - featuring Akon Explicit Album Version - Plies - The Real Testament; 7. Ain't No Stopping Us Now - Kane Brown - Kane Brown; 8. Barbie Girl - Aqua - Aquarium; 9. T-Shirt - Thomas Rhett - Tangled Up; 10. White Rabbit - Egypt Central - White Rabbit [Deluxe Edition],"A. Wish You Away - There For Tomorrow - A Little Faster; B. My Own Hell - Five Finger Death Punch - War Is The Answer; C. Pages - There For Tomorrow - There For Tomorrow (Deluxe Edition); D. The World Calling - There For Tomorrow - A Little Faster; E. Burn The Night Away - There For Tomorrow - A Little Faster; F. Small World - There For Tomorrow - A Little Faster (Deluxe Edition); G. A Little Faster - There For Tomorrow - A Little Faster; H. Deathbed - There For Tomorrow - A Little Faster; I. Hunt Hunt Hunt - There For Tomorrow - The Verge; J. Ice Box - There For Tomorrow - Punk Goes Pop, Vol. 2",8,H,H,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
8240,81175,2,C,"[152724, 175167, 123378, 211092, 30739, 220346, 180662, 189239, 63742, 57307]","[221620, 84284, 81175, 180148, 204571, 89172, 18740, 167031, 4009, 121237]",1. Make It - Aerosmith - Aerosmith; 2. The Distance - Cake - Fashion Nugget; 3. Foxey Lady - Jimi Hendrix - Are You Experienced; 4. For What It's Worth - Buffalo Springfield - Buffalo Springfield; 5. Break On Through (To The Other Side) - Remastered - The Doors - The Doors; 6. Ace of Spades - Motörhead - Ace of Spades; 7. It's Not Unusual - Tom Jones - Along Came Tom Jones; 8. Train To Nowhere - Eric Clapton - Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale; 9. Take It Easy - Eagles - Eagles (Remastered); 10. Scuttle Buttin' - Stevie Ray Vaughan - The Real Deal: Greatest Hits Volume 2,"A. I'll Be Home For Christmas - The Beach Boys - The Beach Boys' Christmas Album; B. From There To Back Again - The Beach Boys - That's Why God Made the Radio; C. Fun, Fun, Fun (Mono) - The Beach Boys - Shut Down Volume 2; D. Surf's Up - The Beach Boys - Surf's Up; E. Surfin' Safari - The Beach Boys - Surfin' Safari; F. Christmas Day - The Beach Boys - The Beach Boys' Christmas Album; G. Cool, Cool Water - The Beach Boys - Sunflower; H. Help Me, Rhonda (Mono) - The Beach Boys - Today!; I. Kiss Me, Baby - The Beach Boys - The Beach Boys Today!; J. Barbara Ann - Live - The Beach Boys - Good Timin' - Live At Knebworth 1980",9,C,C,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
4105,128691,0,A,"[162140, 69789, 114555, 154800, 135371, 111150, 1751, 91934, 3867, 46145]","[128691, 226650, 161548, 76385, 184271, 243701, 87065, 167997, 54273, 89766]","1. Mountain to Valley (Live) - Ben Smith - Every Table Is an Altar (Live); 2. Faithful to the End (Live) - Paul McClure - Have It All (Live); 3. After All (Holy) - David Crowder Band - Give Us Rest or (A Requiem Mass in C [The Happiest of All Keys]); 4. Blessed Are the Merciful - Beautiful Eulogy - Instruments of Mercy; 5. Coming Alive - Phil Wickham - Heaven & Earth; 6. One Thirst - Jeremy Riddle - Be Lifted High; 7. Lion and the Lamb (Live) - Leeland Mooring - Have It All (Live); 8. Divine Romance - Phil Wickham - Singalong; 9. Be Lifted - Live From Kansas With Robbie Seay and Shane And Shane;B Collision Album Version - David Crowder Band - B Collision or (B is for Banjo), or (B sides), or (Bill), or perhaps more accurately (...the eschatology of Bluegrass) (With Bonus Track); 10. Love Come in (Live) - Ben Smith - Every Table Is an Altar (Live)",A. I Adore You - Phil Wickham - Singalong; B. Silent Night - Phil Wickham - Songs for Christmas; C. O Come All Ye Faithful - Phil Wickham - Songs for Christmas; D. Carry My Soul - Phil Wickham - The Ascension; E. Sun & Moon - Phil Wickham - Singalong 2; F. Safe - Phil Wickham - Heaven & Earth; G. O Come O Come Emmanuel - Phil Wickham - Songs for Christmas; H. Jesus Lord Of Heaven - Phil Wickham - Singalong; I. This Is The Day - Phil Wickham - Response; J. The Time Is Now - Phil Wickham - Heaven & Earth,9,A,A,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
14879,109327,9,J,"[30513, 168791, 201880, 1136, 138734, 69949, 110295]","[698, 8015, 130882, 219708, 64129, 3280, 233603, 74163, 241591, 109327]",1. Sedona - Houndmouth - Little Neon Limelight; 2. Ophelia - The Lumineers - Cleopatra; 3. Lay It Down - The Rubens - The Rubens; 4. Flashed Junk Mind - Milky Chance - Sadnecessary; 5. Lovers’ Carvings - Bibio - Ambivalence Avenue; 6. Young Folks - Peter Bjorn and John - Writer's Block; 7. Mr Quiche - Wildcat! Wildcat! - Zappruder Collection #1,A. Comin' Round Again - Houndmouth - From the Hills Below the City; B. Gasoline - Houndmouth - Little Neon Limelight; C. My Cousin Greg - Houndmouth - Little Neon Limelight; D. The Big Oil Spill - Houndmouth - Houndmouth EP; E. Casino (Bad Things) - Houndmouth - From the Hills Below the City; F. Penitentiary - Houndmouth - Houndmouth EP; G. By God - Houndmouth - Little Neon Limelight; H. Ludlow - Houndmouth - From the Hills Below the City; I. 15 Years - Houndmouth - Little Neon Limelight; J. On the Road - Houndmouth - From the Hills Below the City,9,J,J,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
5542,109034,2,C,"[145588, 113650, 152809, 192436, 191721, 35426, 213523, 45051, 132735, 129443]","[234942, 137264, 109034, 222734, 225453, 9901, 70744, 138436, 252429, 222975]",1. Oceans (Where Feet May Fail) - Hillsong United - Zion; 2. Shout To The Lord - Live - Hillsong Worship - Extravagant Worship: The Songs Of Darlene Zschech; 3. Closer - Steffany Gretzinger - For the Sake of the World; 4. All Glory Be to Christ - Kings Kaleidoscope - Joy Has Dawned; 5. I Surrender - All Sons & Daughters - Poets & Saints; 6. Crowns - Live - Hillsong Worship - Let There Be Light; 7. Alive In You - Live - Jesus Culture - Let It Echo; 8. Sinking Deep - Live - Hillsong Young & Free - We Are Young & Free; 9. Trust You (Live) - Aaron Keyes - In the Living Room; 10. Jesus Paid It All - Everything Glorious Album Version - Kristian Stanfill - Passion: Everything Glorious,A. You'll Come - Live - Hillsong Chapel - Yahweh; B. His Glory Appears - Live - Hillsong Chapel - Forever Reign; C. It Is Well With My Soul - Live - Hillsong Chapel - Forever Reign; D. Run - Live - Hillsong Chapel - Yahweh; E. Mighty To Save - Live - Hillsong Chapel - Yahweh; F. Saviour King - Live - Hillsong Chapel - Yahweh; G. From the Inside Out - Live - Hillsong Chapel - Yahweh; H. This Is Our God - Live - Hillsong Chapel - Yahweh; I. Desert Song - Live - Hillsong Chapel - Forever Reign; J. Salvation Is Here - Live - Hillsong Chapel - Yahweh,9,C,C,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
11012,162684,6,G,"[17707, 39530, 104134, 164056, 75935, 120818, 47442, 51105, 11090, 249902]","[42437, 198530, 208924, 70510, 131692, 152293, 162684, 89062, 68524, 253284]",1. Vanilla Twilight - Owl City - Ocean Eyes; 2. Forever & Always - Piano Version - Taylor Swift - Fearless; 3. Marilyn (feat. Dominique Le Jeune) - G-Eazy - Must Be Nice; 4. Take A Bow - Main - Rihanna - Good Girl Gone Bad; 5. Too Good At Goodbyes - Sam Smith - The Thrill Of It All; 6. A Drop In The Ocean - Ron Pope - The Bedroom Demos; 7. Tattoo - Jordin Sparks - Jordin Sparks; 8. For the First Time - The Script - Science & Faith; 9. Impossible - Main - Shontelle - No Gravity; 10. Far Away - Nickelback - All The Right Reasons,A. New Romantics - Taylor Swift - 1989; B. Wildest Dreams - Taylor Swift - 1989; C. This Love - Taylor Swift - 1989; D. Forever & Always - Instrumental with BGV - Taylor Swift - Fearless Karaoke; E. Clean - Taylor Swift - 1989; F. Mary's Song (Oh My My My) - Taylor Swift - Taylor Swift; G. All Too Well - Taylor Swift - Red; H. Begin Again - Taylor Swift - Red; I. Stay Beautiful - Taylor Swift - Taylor Swift; J. Starlight - Taylor Swift - Red,9,H,H,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
15257,183816,0,A,"[122688, 96680, 18798, 68503, 179688, 206131, 40340, 103061, 192664, 143393]","[183816, 220153, 249349, 146984, 153863, 163510, 148423, 21416, 180779, 215442]",1. Fame - 2016 Remastered Version - David Bowie - Young Americans; 2. Kung Fu Fighting - Carl Douglas - The Soul of the Kung Fu Fighter; 3. Come and Get Your Love - Redbone - Wovoka; 4. Grease - 2007 Remastered Version - Frankie Valli - Frankie Valli...Is The Word; 5. Just A Touch of Love - Slave - Just A Touch Of Love; 6. Movin' Out (Anthony's Song) - Billy Joel - The Stranger (30th Anniversary Legacy Edition); 7. You Ain't Seen Nothing Yet - Bachman-Turner Overdrive - Not Fragile; 8. Dream On - Aerosmith - Aerosmith; 9. Sentimental Lady - BOB WELCH & Friends - Live; 10. Heart of Gold - Neil Young - Decade,"A. Boogie Oogie Oogie - 2004 - Remastered - A Taste Of Honey - A Taste Of Honey; B. Boogie Oogie Oogie - Karaoke Version - A Taste Of Honey - Boogie Oogie Oogie; C. Hide & Seek - Kid Sister - Kiss & Tell; D. Stray Heart - Green Day - ¡DOS!; E. Sukiyaki - 2002 Digital Remaster - A Taste Of Honey - Classic Masters; F. Jameson - Jay Sean - The Mistress, Pt. I & II; G. We've Come This Far By Faith - Soulful Sounds - Celebrating Gospel Music: Lift Every Voice And Sing; H. Love With Your Life - Hollyn - One-Way Conversations; I. Fee Ra Huri - OMNIA - Musick and Poëtree; J. Boogie Oogie Oogie - 2001- Remaster - A Taste Of Honey - Classic Masters",3,A,A,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
18403,174632,5,F,"[103231, 89891, 193107, 99351, 44513, 126137, 117509, 102947, 22561, 230779]","[195380, 173966, 235767, 36559, 194507, 174632, 33092, 113593, 193006, 15604]",1. I Heard It Through The Grapevine - Marvin Gaye - I Heard It Through The Grapevine / In The Groove; 2. Me and Bobby McGee - Janis Joplin - Pearl (Legacy Edition); 3. Beast Of Burden - Remastered - The Rolling Stones - Some Girls; 4. Foreplay / Long Time - Boston - Boston; 5. Rich Girl - Daryl Hall & John Oates - Bigger Than Both Of Us; 6. Spirit In The Sky - Norman Greenbaum - Spirit In The Sky; 7. Baba O'Riley - The Who - Who's Next; 8. Miss You - Remastered - The Rolling Stones - Some Girls; 9. What's Going On - Marvin Gaye - What's Going On - 40th Anniversary; 10. Jolene - Dolly Parton - Jolene,A. Break On Through [To The Other Side] - New Stereo Mix Advanced Resolution - The Doors - The Very Best Of [w/bonus tracks]; B. Strange Days - The Doors - Strange Days; C. Moonlight Drive - The Doors - Strange Days; D. Five To One - The Doors - Waiting For The Sun; E. Build Me A Woman - Absolutely Live Version - The Doors - Absolutely Live; F. People Are Strange - The Doors - Strange Days; G. Crawling King Snake - The Doors - L.A. Woman; H. Been Down So Long - The Doors - L.A. Woman; I. Soul Kitchen - The Doors - The Doors; J. Blue Sunday - The Doors - Morrison Hotel,9,F,F,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
19096,33954,5,F,"[134807, 198477, 162634, 118687, 150935, 41901, 229155, 72768, 144394, 247957]","[249162, 134215, 60625, 55387, 112577, 33954, 93029, 156586, 70065, 73641]",1. Forget You - CeeLo Green - The Lady Killer; 2. The Sound Of Silence - Disturbed - Immortalized; 3. Cold - Crossfade - Crossfade; 4. The Rocky Road To Dublin - The High Kings - The High Kings; 5. Freedom Fighter - Creed - Weathered; 6. Dragula - Rob Zombie - Hellbilly Deluxe; 7. Little Lion Man - Mumford & Sons - Sigh No More; 8. Survival - Eminem - The Marshall Mathers LP2; 9. Crazy Train - Remastered - Ozzy Osbourne - Blizzard of Ozz (Expanded Edition); 10. Alive - Pearl Jam - Ten,"A. Rosalinda's Eyes - Billy Joel - 52nd Street; B. The Entertainer - Billy Joel - Streetlife Serenade; C. You're My Home - Billy Joel - Piano Man; D. I Go to Extremes - Billy Joel - Storm Front; E. Lullabye (Goodnight, My Angel) - Billy Joel - River Of Dreams; F. Only the Good Die Young - Billy Joel - The Stranger (30th Anniversary Legacy Edition); G. Uptown Girl - Billy Joel - An Innocent Man; H. Baby Grand - Billy Joel - Friendship; I. Captain Jack - Billy Joel - Piano Man; J. Stiletto - Billy Joel - 52nd Street",9,G,G,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
9537,72370,4,E,"[178709, 228465, 121503, 228769, 188562, 231417, 97816, 108330, 146237, 209331]","[47661, 81973, 212872, 21047, 72370, 168172, 6919, 96150, 94488, 27545]",1. Lights Please - J. Cole - Cole World: The Sideline Story; 2. Best I Ever Had - Drake - So Far Gone; 3. Bound 2 - Kanye West - Yeezus; 4. Ignition - Remix - R. Kelly - Chocolate Factory; 5. Pony - Ginuwine - R&B: From Doo-Wop To Hip-Hop; 6. Lollipop - Lil Wayne - Tha Carter III; 7. We Still In This Bitch (feat. T.I. and Juicy J) - B.o.B - Underground Luxury; 8. Can't Believe It - T-Pain - THR33 RINGZ; 9. I'm Goin In - Drake - So Far Gone; 10. BedRock - Young Money - We Are Young Money,A. Basketball - Bow Wow - Music From The Motion Picture Like Mike; B. Pole In My Basement - Bow Wow - New Jack City II; C. Better - Bow Wow - Better; D. Get That Paper - Bow Wow - New Jack City II; E. Shortie Like Mine - Bow Wow - Playlist: The Very Best Of Bow Wow; F. We In Da Club - Bow Wow - We In Da Club; G. Let's Get Down - Bow Wow - Let's Get Down; H. Outta My System - Bow Wow - The Price Of Fame; I. Bow Wow (That's My Name) - Bow Wow - Beware Of Dog; J. Fresh Az I'm Iz - Bow Wow - Playlist: The Very Best Of Bow Wow,9,E,E,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
10080,12209,7,H,"[200294, 195749, 244960, 106264, 181702, 38058, 70423, 211677, 174852, 20052]","[69109, 76901, 214690, 227781, 238051, 241831, 250989, 12209, 129399, 196430]","1. Silver - Waxahatchee - Out in the Storm; 2. Silver Trembling Hands - The Flaming Lips - Embryonic; 3. Sorry I Was Under The Sky - Pond - Beard, Wives, Denim; 4. Radio - Sylvan Esso - What Now; 5. Papa Was A Rollin' Stone - Single Version - The Temptations - The Ultimate Collection; 6. Super Rich Kids - Frank Ocean - channel ORANGE; 7. Take It Easy (Ever After Lasting Love) - White Denim - Stiff; 8. Opposite House - Cass McCombs - Mangy Love; 9. Help - Weaves - Help; 10. The Weather - Pond - The Weather",A. Real Love - Big Thief - Masterpiece; B. Masterpiece - Big Thief - Masterpiece; C. Paul - Big Thief - Masterpiece; D. Velvet Ring - Big Thief - Masterpiece; E. Shark Smile - Big Thief - Shark Smile; F. Mary - Big Thief - Capacity; G. Randy - Big Thief - Masterpiece; H. Mythological Beauty - Big Thief - Capacity; I. Rise to the Sun - Alabama Shakes - Boys & Girls; J. Masterpiece - (solo) - Big Thief - Dandelion,8,C,C,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
1366,184353,3,D,"[204004, 85476, 197070, 252725, 228948, 42872, 201472, 82346, 199605, 135629]","[8004, 97882, 30043, 184353, 242901, 88984, 122368, 1739, 226353, 150174]",1. Whole Heart - Gryffin - Whole Heart; 2. Sunset Lover - Petit Biscuit - Presence; 3. Miracles - Martin Jensen - Miracles; 4. Something Just Like This - The Chainsmokers - Memories...Do Not Open; 5. Open Your Eyes - Sam Feldt - Open Your Eyes; 6. Falling (Whethan Redo) - Opia - Falling (Whethan Redo); 7. Rockabye (feat. Sean Paul & Anne-Marie) - Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie); 8. No Promises (feat. Demi Lovato) - Cheat Codes - No Promises (feat. Demi Lovato); 9. Feels Like Home - Radio Edit - The Him - Feels Like Home; 10. So Good (feat. Demarco) - Lexy Panterra - So Good (feat. Demarco),A. Break the House - Borgeous - Break the House; B. Wildfire - Radio Edit - Borgeous - Wildfire; C. Zero Gravity - Borgeous - Zero Gravity; D. They Don't Know Us - Original Mix - Borgeous - They Don't Know Us; E. Wanna Lose You - Borgeous - 13; F. Invincible - Radio Edit - Borgeous - Invincible (The Remixes); G. Lovestruck - Radio Edit - Borgeous - Lovestruck; H. Savage - Borgeous - 13; I. Souls - Borgeous - Souls; J. Zero Gravity - Radio Edit - Borgeous - Zero Gravity,9,F,F,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
8457,112323,2,C,"[55099, 195232, 165194, 15747, 207917, 173951, 108916, 34620, 41573, 85019]","[146826, 191994, 112323, 43682, 15280, 54961, 139621, 18181, 70597, 154566]",1. LOYALTY. FEAT. RIHANNA. - Kendrick Lamar - DAMN.; 2. Like A Soccer Mom - Ski Mask The Slump God - Like A Soccer Mom; 3. New Level - A$AP Ferg - ALWAYS STRIVE AND PROSPER; 4. Roll In Peace (feat. XXXTENTACION) - Kodak Black - Project Baby 2; 5. Bank Account - 21 Savage - Issa Album; 6. Gyalchester - Drake - More Life; 7. Ni**as In Paris - JAY Z - Top Five; 8. Boss - Lil Pump - Lil Pump; 9. Come and See Me (feat. Drake) - PARTYNEXTDOOR - PARTYNEXTDOOR 3 (P3); 10. Life Is Short - Ski Mask The Slump God - Life Is Short,A. Durgaflowz - Ski Mask The Slump God - Durgaflowz; B. New Age Chip Skylark - Ski Mask The Slump God - New Age Chip Skylark; C. H2O - Ski Mask The Slump God - You Will Regret; D. Blow - Ski Mask The Slump God - Blow; E. Gone (Interlude) - Ski Mask The Slump God - You Will Regret; F. Energy - Ski Mask The Slump God - You Will Regret; G. Bird Is The Word - Ski Mask The Slump God - You Will Regret; H. JustLikeMyPiss - Ski Mask The Slump God - You Will Regret; I. Adventure Time - Ski Mask The Slump God - You Will Regret; J. Achoo - Ski Mask The Slump God - Achoo,9,C,C,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
16385,39769,9,J,"[94319, 200616, 42668, 56158, 174045, 119405, 96808, 186513, 35301, 59469]","[8927, 212541, 243646, 49400, 206344, 241281, 189036, 43361, 88080, 39769]","1. Fast Car - Tracy Chapman - Tracy Chapman; 2. Another Night - Real McCoy - Another Night; 3. Don't Stop Movin' - S Club 7 - Sunshine; 4. The Sign - Ace of Base - The Sign (US Album) [Remastered]; 5. Everlasting Love - Gloria Estefan - Hold Me, Thrill Me, Kiss Me; 6. Wannabe - Radio Edit - Spice Girls - Spice; 7. Scatman (ski-ba-bop-ba-dop-bop) - Scatman John - Scatman's World; 8. Breakfast At Tiffany's - Deep Blue Something - Home; 9. Give It Away - Red Hot Chili Peppers - Blood Sugar Sex Magik; 10. One Of Us - Joan Osborne - Relish",A. Ironic - Acoustic Version - Alanis Morissette - Jagged Little Pill Acoustic; B. You Learn - Live/Unplugged Version - Alanis Morissette - Unplugged; C. No Pressure Over Cappuccino - Live/Unplugged Version - Alanis Morissette - Unplugged; D. You Learn - Acoustic - Alanis Morissette - Jagged Little Pill Acoustic; E. Wake Up - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered); F. You Oughta Know - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered); G. Head Over Feet - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered); H. Mary Jane - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered); I. King Of Pain - Live/Unplugged Version - Alanis Morissette - Unplugged; J. Ironic - 2015 Remastered - Alanis Morissette - Jagged Little Pill (Remastered),9,J,J,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
18324,128270,7,H,"[71070, 167827, 186871, 37149, 140025, 254148, 171012, 210178, 168309, 233582]","[216739, 220036, 65964, 111092, 14925, 202228, 9019, 128270, 248391, 41135]",1. Come In Out Of The Rain - Marvin Winans - Alone But Not Alone; 2. Sunshine - Kirk Franklin - Hero; 3. Deep Enough - Anthony Brown & group therAPy - Anthony Brown & group therAPy; 4. Good Morning - John Legend - Evolver; 5. Hold On - Tye Tribbett - Stand out; 6. Wake Up - John P. Kee and New Life feat. Zacardi Cortez & Lejuene Thompson - Life and Favor; 7. Lost & Found - Lianne La Havas - Is Your Love Big Enough?; 8. Happy Being Me - Donald Lawrence & Company - The Law Of Confession: Part I; 9. Just Want to Praise You - Maurette Brown Clark - By His Grace; 10. Alright - Kendrick Lamar - To Pimp A Butterfly,A. Missing - Luca Schreiner - Missing; B. Burnin' Up - Mike Watt Original Demo - Ciccone Youth - Whitey Album; C. The Locomotion - Little Eva - The Locomotion; D. Deep - Snakadaktal - Sleep In The Water; E. Namora Comigo - Djodje - Namora Comigo; F. Bigger - Lisa McClendon - 5am; G. You Are Holy - Lisa McClendon - Soul Music; H. Who Can Love You More - Live - Lisa McClendon - Live From The House of Blues; I. I'm No Stranger To The Rain - Keith Whitley - 16 Biggest Hits; J. Hold My World - Lisa McClendon - 5am,3,J,J,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
14247,121740,8,I,"[131256, 6252, 62364, 108916, 13774, 118050, 226506, 225892, 19648, 239589]","[40930, 21756, 211077, 169707, 147760, 84968, 144068, 36458, 121740, 34444]","1. Tom Ford - JAY Z - Magna Carta... Holy Grail; 2. Late - Kanye West - Late Registration; 3. Money Trees - Kendrick Lamar - good kid, m.A.A.d city; 4. Ni**as In Paris - JAY Z - Top Five; 5. Sing About Me, I'm Dying Of Thirst - Kendrick Lamar - good kid, m.A.A.d city; 6. You Ain't Gotta Lie (Momma Said) - Kendrick Lamar - To Pimp A Butterfly; 7. Change Clothes - JAY Z - The Black Album; 8. Get Em High - Kanye West - The College Dropout; 9. Spaceship - Kanye West - The College Dropout; 10. Guilt Trip - Kanye West - Yeezus",A. Coming Of Age - JAY Z - Reasonable Doubt; B. Say Hello - A Cappella - JAY Z - American Gangster Acappella; C. Big Pimpin' / Papercut - JAY Z - Collision Course; D. If I Should Die - JAY Z - Vol.2 ... Hard Knock Life; E. Pop 4 Roc - JAY Z - Vol. 3... Life And Times Of S. Carter; F. Can I Live - JAY Z - Reasonable Doubt; G. Minority Report - JAY Z - Kingdom Come; H. Heart Of The City (Ain't No Love) - Live - JAY Z - Jay-Z Unplugged; I. La Familia - JAY Z - Magna Carta... Holy Grail; J. Numb/Encore - A Cappella - JAY Z - Numb/Encore: MTV Ultimate Mash-Ups Presents Collision Course,9,A,A,0,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
12466,40610,5,F,"[80951, 1727, 126241, 213367, 130676, 127067, 15002, 145050, 60507, 99816]","[19534, 119194, 225426, 46965, 82978, 40610, 120653, 139204, 222609, 232706]",1. Hands To Myself - Selena Gomez - Revival; 2. 679 (feat. Remy Boyz) - Fetty Wap - 679 (feat. Remy Boyz); 3. PILLOWTALK - ZAYN - Mind Of Mine (Deluxe Edition); 4. Hello - Adele - 25; 5. Crazy In Love - Remix - Beyoncé - Crazy In Love; 6. Rolling in the Deep - Adele - 21; 7. FourFiveSeconds - Rihanna - FourFiveSeconds; 8. Skyfall - Full Length - Adele - Skyfall; 9. Same Old Love - Selena Gomez - Revival; 10. Jealous - Remix - Nick Jonas - Nick Jonas X2,"A. Dance, Dance - Fall Out Boy - From Under The Cork Tree; B. Hot To The Touch, Cold On The Inside - Fall Out Boy - PAX AM Days; C. The (Shipped) Gold Standard - Fall Out Boy - Folie à Deux; D. What A Catch, Donnie - Fall Out Boy - Folie à Deux; E. Thriller - Live From Hammersmith Palais - Fall Out Boy - Infinity On High; F. Irresistible - Fall Out Boy - Irresistible; G. Thnks fr th Mmrs - The Lindbergh Palace Remix - Fall Out Boy - Thnks Fr Th Mmrs Remix EP; H. Tiffany Blews - Fall Out Boy - Folie à Deux; I. Novocaine - Fall Out Boy - American Beauty/American Psycho; J. Alone Together - Fall Out Boy - Save Rock And Roll",9,F,F,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
3274,117654,0,A,"[244108, 55228, 221267, 106703, 56323, 18389, 32645, 19190, 198598, 176747]","[117654, 237968, 8122, 205025, 21496, 58047, 141542, 230495, 101, 141375]","1. U - H.E.R. - H.E.R. Volume 1; 2. Strange Love - Halsey - BADLANDS; 3. Hoops - JONES - New Skin; 4. Yeah, I Said It - Rihanna - ANTI; 5. Someone That Loves You - HONNE - Warm On A Cold Night (Deluxe); 6. Dear No One - Tori Kelly - Foreword; 7. White Noise - Ella Vos - Words I Never Said; 8. Desperado - Rihanna - ANTI; 9. Switch Sider - Ella Mai - Time; 10. Should’ve Been Us - Tori Kelly - Unbreakable Smile",A. Coming Down - Halsey - BADLANDS; B. Hurricane - 1 Mic 1 Take - Halsey - Room 93: 1 Mic 1 Take; C. 100 Letters - Halsey - hopeless fountain kingdom; D. Lie - Halsey - hopeless fountain kingdom; E. Walls Could Talk - Halsey - hopeless fountain kingdom; F. Tokyo Narita - Freestyle - Halsey - Tokyo Narita; G. Colors - Joel Fletcher & Nathan Thomson Remix - Halsey - Complementary Colors; H. Trouble - Sander Kleinenberg Remix - Halsey - Room 93: The Remixes; I. Colors pt. II - Halsey - BADLANDS; J. Not Afraid Anymore - Halsey - Not Afraid Anymore,9,A,A,1,0.5546218487394958,1.0,0.5546218487394958,10,5,250,45,41,True
