dataset,sample_idx,bundle_id,input_count,input_items,input_categories,input_category_names,role_top_categories,role_top_category_names,role_top_scores,prior_top_categories,prior_top_category_names,prior_top_scores,prior_observed_support,category_overlap_count,category_jaccard,role_supported_candidate_items,prior_supported_candidate_items,candidate_item_overlap_count,candidate_item_jaccard,role_candidate_supported_count,prior_candidate_supported_count,rag_bundle_ids,rag_bundle_scores,cc_bundle_ids,cc_bundle_scores,bundle_overlap_count,bundle_jaccard,same_top1_bundle,retrieved_category_union_jaccard
pog_dense,120,23986,2,"[28651, 13625]","[""126c091a8ff171f694733a624089e68a"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's Dress Pumps and Heels"", ""Women's High Waist Casual Trousers""]","[""fc528592c3858f90196fbfacc814f235"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Casual Blazers and Suits"", ""Women's Knit Sweaters and Cardigans""]","[0.9474122524261475, 0.8209228515625, 0.8201313614845276]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Casual Short Sleeve T-Shirts""]","[0.4912959381044487, 0.3307543520309478, 0.2059961315280464]",1034,0,0.0,[1167],"[5354, 17517, 4691, 29067]",0,0.0,1,4,"[11903, 1750, 3109]","[1.0, 0.9986708164215088, 0.9986708164215088]","[17682, 19823, 22172]","[3.3632692503867885, 3.3632692503867885, 3.2389769985492296]",0,0.0,0,0.42857142857142855
pog_dense,121,17230,2,"[19629, 24847]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b5512b7b61119e0a76d1f6b3bd6d2b94""]","[""Women's Fashion Drop Earrings"", ""Women's Slimming Outerwear Leggings""]","[""a6cd655d1645f38869be793d5fb194cb"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's High-Waist Cropped Jeans"", ""Women's High Waist Casual Trousers"", ""Women's White Canvas Sneakers""]","[0.9348227381706238, 0.9105482697486877, 0.9103130102157593]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Leather Crossbody Bags"", ""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots""]","[0.6527777777777778, 0.3472222222222222, 0.3333333333333333]",72,0,0.0,[21042],"[12411, 26713, 2081]",0,0.0,1,3,"[7235, 12381, 14538]","[0.9974446296691895, 0.9974446296691895, 0.9974446296691895]","[20197, 27757, 27713]","[3.42852238396045, 3.42852238396045, 3.280190353453193]",0,0.0,0,0.375
pog_dense,122,1479,2,"[17556, 14083]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Ankle Boots""]","[""fc528592c3858f90196fbfacc814f235"", ""126c091a8ff171f694733a624089e68a"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Dress Pumps and Heels"", ""Women's Knit Sweaters and Cardigans""]","[0.9632273316383362, 0.877991259098053, 0.8628484010696411]","[""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb"", ""8476c833956c74092868c24514562b0b""]","[""Women's Fashion Sun Hats"", ""Women's High-Waist Cropped Jeans"", ""Women's Long Woolen Overcoats""]","[0.5425566874794611, 0.2343082484390404, 0.22214919487348012]",3043,0,0.0,[20968],"[27188, 30641, 627]",0,0.0,1,3,"[3571, 3084, 16175]","[0.996503472328186, 0.995661199092865, 0.9940011501312256]","[24583, 2238, 23253]","[2.99113911648484, 2.99113911648484, 2.99113911648484]",0,0.0,0,0.16666666666666666
pog_dense,123,13152,2,"[16064, 5479]","[""2b28f4772c30b8544c742f6a349a06b3"", ""8585a77eaebc91282b433359863cb569""]","[""Women's Mules and Outdoor Slides"", ""Women's Padded Puffer Jackets""]","[""fc528592c3858f90196fbfacc814f235"", ""126c091a8ff171f694733a624089e68a"", ""6eb82f81b7105a1112fec1bb3c8dd62b""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Dress Pumps and Heels"", ""Women's Knit Sweaters and Cardigans""]","[0.8768426179885864, 0.8199470043182373, 0.7230396270751953]","[""664162d351ab59ea042546db288bbf7c"", ""fc528592c3858f90196fbfacc814f235"", ""95c3a26ab13f3ec5cd28a281e3685e7b""]","[""Women's Leather Crossbody Bags"", ""Women's High-Waist Mid-Length Skirts"", ""Women's Fashion Drop Earrings""]","[1.0, 0.5714285714285714, 0.14285714285714285]",7,1,0.2,[27384],[30749],0,0.0,1,1,"[3737, 14079, 3084]","[0.9657036066055298, 0.9657036066055298, 0.9654332399368286]","[5521, 12453, 11547]","[3.287645385199225, 2.9799948269794223, 2.8688724087195077]",0,0.0,0,0.3
pog_dense,124,18195,2,"[23310, 13625]","[""126c091a8ff171f694733a624089e68a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Dress Pumps and Heels"", ""Women's Casual Short Sleeve T-Shirts""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's White Canvas Sneakers"", ""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers""]","[0.892004132270813, 0.8892413377761841, 0.8677339553833008]","[""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's High-Waist Cropped Jeans"", ""Women's Fashion Sun Hats""]","[0.33081285444234404, 0.2996219281663516, 0.22684310018903592]",1058,0,0.0,[],[19253],0,0.0,0,1,"[1553, 2583, 7561]","[0.9988762140274048, 0.9988762140274048, 0.9968795776367188]","[28599, 17682, 19823]","[3.309896753401567, 3.218191223387092, 3.218191223387092]",0,0.0,0,0.3333333333333333
pog_dense,125,9502,2,"[14390, 8994]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Drop Earrings"", ""Women's Chiffon Summer Dresses"", ""Long Tassel and Threader Earrings""]","[0.9593626856803894, 0.9544243812561035, 0.928765594959259]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots"", ""Women's Chiffon Summer Dresses""]","[0.37098121085594987, 0.3446764091858038, 0.24947807933194155]",4790,1,0.2,[18858],"[26996, 22790, 12748, 18858]",1,0.25,1,4,"[6090, 17789, 4833]","[0.9999999403953552, 0.9999999403953552, 0.9996176958084106]","[23673, 19125, 12618]","[3.0186315713191836, 3.011597866742941, 3.011597866742941]",0,0.0,0,0.3333333333333333
pog_dense,126,7400,2,"[127, 6919]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Drop Earrings"", ""Women's Chiffon Summer Dresses"", ""Long Tassel and Threader Earrings""]","[0.9593626856803894, 0.9544243812561035, 0.928765594959259]","[""126c091a8ff171f694733a624089e68a"", ""852a581f78e4f4d7ecf9972a038e440c"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Ankle Boots"", ""Women's Chiffon Summer Dresses""]","[0.37098121085594987, 0.3446764091858038, 0.24947807933194155]",4790,1,0.2,"[2368, 9917]",[],0,0.0,2,0,"[6090, 17789, 4833]","[0.9999999403953552, 0.9999999403953552, 0.9996176958084106]","[23673, 12618, 22085]","[3.0186315713191836, 3.011597866742941, 3.011597866742941]",0,0.0,0,0.3333333333333333
pog_dense,127,843,2,"[2067, 4524]","[""6eb82f81b7105a1112fec1bb3c8dd62b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Knit Sweaters and Cardigans"", ""Women's High-Waist Cropped Jeans""]","[""fc528592c3858f90196fbfacc814f235"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's High Waist Casual Trousers"", ""Women's White Canvas Sneakers""]","[0.9119144082069397, 0.8273813724517822, 0.7945693135261536]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Dress Pumps and Heels"", ""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats""]","[0.6923076923076923, 0.5520361990950227, 0.334841628959276]",221,0,0.0,[],"[18115, 1013, 29124, 11288, 21742]",0,0.0,0,5,"[1474, 2020, 5376]","[0.9967449903488159, 0.9967449903488159, 0.9967449903488159]","[8711, 2297, 4193]","[3.5551744186046514, 3.5551744186046514, 3.5551744186046514]",0,0.0,0,0.5
pog_dense,128,23882,2,"[11690, 17457]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Fashion Drop Earrings"", ""Women's Fashion Sun Hats""]","[""0ab410a4baf435f5b6496cb061c11dc1"", ""188ff8c06949a640ea5ac102e60941ec"", ""594c45bd75088c708c8acb043ca9b377""]","[""Women's Sterling Silver Stud Earrings"", ""Long Tassel and Threader Earrings"", ""Non-Pierced Clip-On Earrings""]","[0.9668802618980408, 0.9633784294128418, 0.9618353843688965]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Leather Crossbody Bags"", ""Women's Chiffon Summer Dresses"", ""Women's Dress Pumps and Heels""]","[0.5218120805369127, 0.4395973154362416, 0.3716442953020134]",1192,0,0.0,[],"[8361, 15228, 13942, 12755, 15845, 26846]",0,0.0,0,6,"[16633, 14616, 14586]","[0.9993029236793518, 0.9989757537841797, 0.9986249208450317]","[12618, 22085, 19125]","[3.4410435266548434, 3.4410435266548434, 3.4410435266548434]",0,0.0,0,0.3
pog_dense,129,5137,2,"[30641, 16324]","[""b608ccb44928992e75009892971acd46"", ""fbf269b6cc339b080853c548156a1050""]","[""Women's Fashion Sun Hats"", ""Women's Mid-Length Trench Coats""]","[""fc528592c3858f90196fbfacc814f235"", ""3e600277f4bf92983bf6fcb0ac09e0d7"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's High Waist Casual Trousers"", ""Women's High-Waist Cropped Jeans""]","[0.9415745735168457, 0.8790062665939331, 0.8722090721130371]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Ankle Boots"", ""Women's Dress Pumps and Heels""]","[0.5686274509803921, 0.47058823529411764, 0.37254901960784315]",102,0,0.0,[10511],"[23209, 997, 30695]",0,0.0,1,3,"[3498, 9296, 11606]","[0.9979989528656006, 0.9979989528656006, 0.9979989528656006]","[10017, 17515, 23832]","[3.2620680236904143, 3.1903391121844633, 3.123384581105169]",0,0.0,0,0.375
pog_dense,130,14271,2,"[24781, 30641]","[""8476c833956c74092868c24514562b0b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Long Woolen Overcoats"", ""Women's Fashion Sun Hats""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's High Waist Casual Trousers""]","[0.9609739184379578, 0.9272035360336304, 0.8175495862960815]","[""664162d351ab59ea042546db288bbf7c"", ""852a581f78e4f4d7ecf9972a038e440c"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Ankle Boots"", ""Women's Dress Pumps and Heels""]","[0.6490134994807892, 0.616822429906542, 0.2699896157840083]",963,0,0.0,[],"[822, 28667, 7472]",0,0.0,0,3,"[732, 15857, 5833]","[0.999387264251709, 0.9969008564949036, 0.9951335191726685]","[4895, 23167, 5530]","[3.226175428581784, 3.226175428581784, 3.226175428581784]",0,0.0,0,0.4
pog_dense,131,14414,2,"[28929, 16153]","[""664162d351ab59ea042546db288bbf7c"", ""bc11aa63d5a69b1b0f90c34fd2c62102""]","[""Women's Leather Crossbody Bags"", ""Women's Chiffon Blouses and Shirts""]","[""2450d5bfc87a1f5b96e2837f5c87a70c"", ""c5a37fdeb54701aa580971fcfe834201"", ""64fe11119537f0ea81cfb5e4d54b3c71""]","[""Women's Chiffon Summer Dresses"", ""Branded Quartz Wristwatches"", ""Sterling Silver Crystal Bracelets""]","[0.993514895439148, 0.9811674356460571, 0.9810389280319214]","[""126c091a8ff171f694733a624089e68a"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Dress Pumps and Heels"", ""Women's Fashion Drop Earrings"", ""Women's High-Waist Cropped Jeans""]","[0.6305970149253731, 0.43283582089552236, 0.2947761194029851]",268,0,0.0,[25065],"[28632, 18644, 21466, 21843]",0,0.0,1,4,"[3056, 22258, 3195]","[0.9997250437736511, 0.9997250437736511, 0.9995585680007935]","[23049, 8332, 13511]","[3.2661827184898256, 3.2661827184898256, 3.219017906800246]",0,0.0,0,0.2222222222222222
pog_dense,132,2766,2,"[24847, 13788]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Fashion Drop Earrings"", ""Women's High-Waist Cropped Jeans""]","[""c6ba1690407cbd175f036694488a914e"", ""b608ccb44928992e75009892971acd46"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's Korean Style Hoodies and Sweatshirts"", ""Women's Fashion Sun Hats"", ""Women's White Canvas Sneakers""]","[0.9757292866706848, 0.9338481426239014, 0.9264838695526123]","[""664162d351ab59ea042546db288bbf7c"", ""126c091a8ff171f694733a624089e68a"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Leather Crossbody Bags"", ""Women's Dress Pumps and Heels"", ""Women's Casual Short Sleeve T-Shirts""]","[0.5513307984790875, 0.4714828897338403, 0.155893536121673]",526,0,0.0,[],[10559],0,0.0,0,1,"[6693, 7900, 22712]","[0.9986182451248169, 0.9986182451248169, 0.9986182451248169]","[28599, 28920, 15723]","[3.4932593259770264, 3.4669484385349856, 3.4236639497875503]",0,0.0,0,0.3333333333333333
pog_dense,133,24659,2,"[28059, 107]","[""022ab423f035b47ac0af5046c51ed093"", ""852a581f78e4f4d7ecf9972a038e440c""]","[""Women's Oversized Pullover Sweaters"", ""Women's Fashion Ankle Boots""]","[""8476c833956c74092868c24514562b0b"", ""8585a77eaebc91282b433359863cb569"", ""23ee17885f87575534b44d099507a747""]","[""Women's Long Woolen Overcoats"", ""Women's Padded Puffer Jackets"", ""Women's High-Top Platform Sneakers""]","[0.9987943172454834, 0.998417854309082, 0.9903738498687744]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's High-Waist Cropped Jeans""]","[0.8091603053435115, 0.7213740458015268, 0.22900763358778625]",262,0,0.0,[23477],"[11633, 28365, 30923]",0,0.0,1,3,"[5426, 13633, 6007]","[0.9632190465927124, 0.9632190465927124, 0.9609551429748535]","[22242, 1596, 12035]","[3.546492737111289, 3.546492737111289, 3.546492737111289]",0,0.0,0,0.125
pog_dense,134,21261,2,"[6157, 386]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Dress Pumps and Heels"", ""Women's High-Waist Cropped Jeans""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's White Canvas Sneakers""]","[0.9243201017379761, 0.8688219785690308, 0.812981128692627]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Casual Short Sleeve T-Shirts""]","[0.5059802392095684, 0.2745709828393136, 0.16484659386375455]",1923,0,0.0,[4269],[3778],0,0.0,1,1,"[26505, 11439, 1852]","[1.0, 0.998155415058136, 0.9975985288619995]","[28599, 28920, 15723]","[3.308226880126382, 3.274659319210802, 3.20651623556886]",0,0.0,0,0.3
pog_dense,135,2116,2,"[20998, 13413]","[""664162d351ab59ea042546db288bbf7c"", ""8476c833956c74092868c24514562b0b""]","[""Women's Leather Crossbody Bags"", ""Women's Long Woolen Overcoats""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""126c091a8ff171f694733a624089e68a""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's Dress Pumps and Heels""]","[0.9687355756759644, 0.8702961206436157, 0.8693044781684875]","[""852a581f78e4f4d7ecf9972a038e440c"", ""b608ccb44928992e75009892971acd46"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Fashion Ankle Boots"", ""Women's Fashion Sun Hats"", ""Women's Dress Pumps and Heels""]","[0.5763000852514919, 0.5328218243819267, 0.27791986359761295]",1173,1,0.2,"[1549, 21617, 17472]","[16945, 21617]",1,0.25,3,2,"[3571, 3084, 9583]","[0.9970711469650269, 0.9960029125213623, 0.9946206212043762]","[10793, 23476, 1164]","[3.174680991565938, 3.174680991565938, 3.174680991565938]",0,0.0,0,0.3333333333333333
pog_dense,136,23515,2,"[2368, 26432]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's Fashion Drop Earrings"", ""Women's Korean Style Hoodies and Sweatshirts""]","[""b608ccb44928992e75009892971acd46"", ""2637918fb4c6fbe3432dab045d841406"", ""0ab410a4baf435f5b6496cb061c11dc1""]","[""Women's Fashion Sun Hats"", ""Women's Fashion Leather Belts"", ""Women's Sterling Silver Stud Earrings""]","[0.9684910178184509, 0.9631839394569397, 0.9609477519989014]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Dress Pumps and Heels"", ""Women's Leather Crossbody Bags"", ""Women's High-Waist Cropped Jeans""]","[0.59375, 0.390625, 0.28125]",128,0,0.0,[],"[24191, 838, 23122]",0,0.0,0,3,"[14027, 271, 4064]","[0.9964082837104797, 0.9963560700416565, 0.9963560700416565]","[28920, 7347, 1723]","[3.598517957565269, 3.425856714121534, 3.378929592318338]",0,0.0,0,0.5
pog_dense,137,2450,2,"[29312, 3499]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Dress Pumps and Heels"", ""Women's Chiffon Summer Dresses""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Blazers and Suits"", ""Women's White Canvas Sneakers"", ""Women's Leather Crossbody Bags""]","[0.8674997091293335, 0.7747313976287842, 0.7735927104949951]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings"", ""Women's Fashion Sun Hats""]","[0.5752933507170795, 0.47131681877444587, 0.3347457627118644]",3068,1,0.2,[],[],0,1.0,0,0,"[2302, 10987, 19597]","[1.0, 1.0, 1.0]","[23673, 24220, 12618]","[3.4369454289849166, 3.431651391281571, 3.427715895312284]",0,0.0,0,0.25
pog_dense,138,7997,2,"[29855, 13302]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Dress Pumps and Heels"", ""Women's High-Waist Cropped Jeans""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's White Canvas Sneakers""]","[0.9243201017379761, 0.8688219785690308, 0.812981128692627]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Casual Short Sleeve T-Shirts""]","[0.5059802392095684, 0.2745709828393136, 0.16484659386375455]",1923,0,0.0,[],[9837],0,0.0,0,1,"[26505, 11439, 1852]","[1.0, 0.998155415058136, 0.9975985288619995]","[28599, 28920, 15723]","[3.308226880126382, 3.274659319210802, 3.20651623556886]",0,0.0,0,0.3
pog_dense,139,8736,2,"[5929, 11371]","[""0ab410a4baf435f5b6496cb061c11dc1"", ""126c091a8ff171f694733a624089e68a""]","[""Women's Sterling Silver Stud Earrings"", ""Women's Dress Pumps and Heels""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b6f318187d9a7cf416a2e84fc24349aa"", ""3e600277f4bf92983bf6fcb0ac09e0d7""]","[""Women's White Canvas Sneakers"", ""Women's Casual Blazers and Suits"", ""Women's High Waist Casual Trousers""]","[0.9056003093719482, 0.8931287527084351, 0.8815556168556213]","[""664162d351ab59ea042546db288bbf7c"", ""2450d5bfc87a1f5b96e2837f5c87a70c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Chiffon Summer Dresses"", ""Women's Fashion Sun Hats""]","[0.4975845410628019, 0.30434782608695654, 0.2028985507246377]",414,0,0.0,[],[14390],0,0.0,0,1,"[1553, 2583, 2605]","[1.0, 1.0, 0.9963077306747437]","[25571, 11590, 18502]","[3.2630640501797683, 3.201161686821269, 3.201161686821269]",0,0.0,0,0.2857142857142857
pog_dense,140,12900,2,"[13490, 13993]","[""46eacb79120159c0d446c08e1f671b0f"", ""b608ccb44928992e75009892971acd46""]","[""Women's Casual Short Sleeve T-Shirts"", ""Women's Fashion Sun Hats""]","[""95c3a26ab13f3ec5cd28a281e3685e7b"", ""0ab410a4baf435f5b6496cb061c11dc1"", ""188ff8c06949a640ea5ac102e60941ec""]","[""Women's Fashion Drop Earrings"", ""Women's Sterling Silver Stud Earrings"", ""Long Tassel and Threader Earrings""]","[0.995246946811676, 0.9864138960838318, 0.9850499629974365]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Dress Pumps and Heels"", ""Women's High-Waist Cropped Jeans"", ""Women's Leather Crossbody Bags""]","[0.5031446540880503, 0.24528301886792453, 0.2180293501048218]",477,0,0.0,[],"[2558, 29296, 22926, 20508, 1859]",0,0.0,0,5,"[3719, 825, 24094]","[0.9998447299003601, 0.9996249675750732, 0.9995193481445312]","[28599, 19823, 17682]","[3.4167704278252704, 3.344775548230599, 3.344775548230599]",0,0.0,0,0.25
pog_dense,141,27835,2,"[27577, 22455]","[""126c091a8ff171f694733a624089e68a"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's Dress Pumps and Heels"", ""Women's High-Waist Cropped Jeans""]","[""fc528592c3858f90196fbfacc814f235"", ""6eb82f81b7105a1112fec1bb3c8dd62b"", ""de802e3a05e11e88ddd894aa58e0f4d9""]","[""Women's High-Waist Mid-Length Skirts"", ""Women's Knit Sweaters and Cardigans"", ""Women's White Canvas Sneakers""]","[0.9243201017379761, 0.8688219785690308, 0.812981128692627]","[""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46"", ""46eacb79120159c0d446c08e1f671b0f""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats"", ""Women's Casual Short Sleeve T-Shirts""]","[0.5059802392095684, 0.2745709828393136, 0.16484659386375455]",1923,0,0.0,[],"[26886, 3892, 9442, 6363]",0,0.0,0,4,"[26505, 11439, 1852]","[1.0, 0.998155415058136, 0.9975985288619995]","[28599, 28920, 15723]","[3.308226880126382, 3.274659319210802, 3.20651623556886]",0,0.0,0,0.3
pog_dense,142,22571,2,"[4027, 24395]","[""3e600277f4bf92983bf6fcb0ac09e0d7"", ""c6ba1690407cbd175f036694488a914e""]","[""Women's High Waist Casual Trousers"", ""Women's Korean Style Hoodies and Sweatshirts""]","[""de802e3a05e11e88ddd894aa58e0f4d9"", ""b608ccb44928992e75009892971acd46"", ""a6cd655d1645f38869be793d5fb194cb""]","[""Women's White Canvas Sneakers"", ""Women's Fashion Sun Hats"", ""Women's High-Waist Cropped Jeans""]","[0.9342129826545715, 0.9281027317047119, 0.9126634001731873]","[""126c091a8ff171f694733a624089e68a"", ""664162d351ab59ea042546db288bbf7c"", ""b608ccb44928992e75009892971acd46""]","[""Women's Dress Pumps and Heels"", ""Women's Leather Crossbody Bags"", ""Women's Fashion Sun Hats""]","[0.8441558441558441, 0.2987012987012987, 0.18831168831168832]",154,1,0.2,"[17180, 23951, 28347, 16844]","[17180, 23313, 16844, 13302]",2,0.3333333333333333,4,4,"[2224, 7014, 4520]","[0.9974556565284729, 0.9972243309020996, 0.9967440962791443]","[1226, 26935, 1442]","[3.51168353700244, 3.484806488826274, 3.484806488826274]",0,0.0,0,0.08333333333333333
pog_dense,143,17254,2,"[11935, 10566]","[""126c091a8ff171f694733a624089e68a"", ""2450d5bfc87a1f5b96e2837f5c87a70c""]","[""Women's Dress Pumps and Heels"", ""Women's Chiffon Summer Dresses""]","[""b6f318187d9a7cf416a2e84fc24349aa"", ""de802e3a05e11e88ddd894aa58e0f4d9"", ""664162d351ab59ea042546db288bbf7c""]","[""Women's Casual Blazers and Suits"", ""Women's White Canvas Sneakers"", ""Women's Leather Crossbody Bags""]","[0.8674997091293335, 0.7747313976287842, 0.7735927104949951]","[""664162d351ab59ea042546db288bbf7c"", ""95c3a26ab13f3ec5cd28a281e3685e7b"", ""b608ccb44928992e75009892971acd46""]","[""Women's Leather Crossbody Bags"", ""Women's Fashion Drop Earrings"", ""Women's Fashion Sun Hats""]","[0.5752933507170795, 0.47131681877444587, 0.3347457627118644]",3068,1,0.2,"[13863, 14964, 27117]","[20597, 13863, 14964, 27117]",3,0.75,3,4,"[2302, 10987, 19597]","[1.0, 1.0, 1.0]","[23673, 24220, 19125]","[3.4369454289849166, 3.431651391281571, 3.427715895312284]",0,0.0,0,0.25
