dataset,antecedent_size,antecedent,consequent,joint_count,antecedent_count,consequent_count,support,confidence,lift,pmi
pog,2,08734b0d499542a3a0ae060fb5597d09|6eb82f81b7105a1112fec1bb3c8dd62b,664162d351ab59ea042546db288bbf7c,5,39,10107,0.00025,0.1282051282051282,0.2536957122887666,-1.9788289582683503
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|46eacb79120159c0d446c08e1f671b0f,de802e3a05e11e88ddd894aa58e0f4d9,5,40,1383,0.00025,0.125,1.8076644974692697,0.8541269383989553
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,6eb82f81b7105a1112fec1bb3c8dd62b,5,40,1421,0.00025,0.125,1.7593244194229416,0.8150215403066691
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|b5512b7b61119e0a76d1f6b3bd6d2b94,b608ccb44928992e75009892971acd46,5,40,4689,0.00025,0.125,0.5331627212625294,-0.907352184171371
pog,2,03bfc1d4783966c69cc6aef8247e0103|6b0fd0d9ed161e73775d02021a82eebc,72b059d86956ec93bbe2ae5a6622f4bd,5,40,947,0.00025,0.125,2.6399155227032733,1.4004917640810643
pog,2,08734b0d499542a3a0ae060fb5597d09|2450d5bfc87a1f5b96e2837f5c87a70c,de802e3a05e11e88ddd894aa58e0f4d9,5,40,1383,0.00025,0.125,1.8076644974692697,0.8541269383989553
pog,2,126c091a8ff171f694733a624089e68a|a68b85f0e84cbac87f49f5483e16fb6d,b608ccb44928992e75009892971acd46,5,40,4689,0.00025,0.125,0.5331627212625294,-0.907352184171371
pog,2,77c9c3bb3736bf7ba3a3d36b532f6962|a6cd655d1645f38869be793d5fb194cb,841c8877534da01768696cd2375bab70,5,41,739,0.00025,0.12195121951219512,3.300438958381465,1.7226579156725772
pog,2,82462c11b65faedd60ec94210debc584|c6342df4744ae61888fa993d281972d7,58f1ddb77bfc5576db30fa20e53111fa,5,41,249,0.00025,0.12195121951219512,9.795278675678324,3.2920865377506474
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|ecff24c1d93157b5c20fd73bb31faced,dab681fd76ae76e9421f7378ed0ed11d,5,42,517,0.00025,0.11904761904761904,4.605323754259924,2.2033025813431166
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|ecff24c1d93157b5c20fd73bb31faced,82462c11b65faedd60ec94210debc584,5,42,524,0.00025,0.11904761904761904,4.543802253725917,2.183900050120601
pog,2,fbf269b6cc339b080853c548156a1050|fc528592c3858f90196fbfacc814f235,46eacb79120159c0d446c08e1f671b0f,5,42,1613,0.00025,0.11904761904761904,1.4761019100758717,0.5617923285024088
pog,2,08734b0d499542a3a0ae060fb5597d09|c6ba1690407cbd175f036694488a914e,852a581f78e4f4d7ecf9972a038e440c,5,43,3520,0.00025,0.11627906976744186,0.6606765327695561,-0.5979839937899457
pog,2,08734b0d499542a3a0ae060fb5597d09|c6ba1690407cbd175f036694488a914e,664162d351ab59ea042546db288bbf7c,5,43,10107,0.00025,0.11627906976744186,0.23009611114562553,-2.1196914941081997
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|fbf269b6cc339b080853c548156a1050,95c3a26ab13f3ec5cd28a281e3685e7b,5,44,3217,0.00025,0.11363636363636363,0.706474128917399,-0.501291364853224
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962,bc11aa63d5a69b1b0f90c34fd2c62102,5,44,1372,0.00025,0.11363636363636363,1.656506758547575,0.7281440896267023
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|77c9c3bb3736bf7ba3a3d36b532f6962,b608ccb44928992e75009892971acd46,5,44,4689,0.00025,0.11363636363636363,0.4846933829659357,-1.044855707921306
pog,2,0ab410a4baf435f5b6496cb061c11dc1|c6ba1690407cbd175f036694488a914e,de802e3a05e11e88ddd894aa58e0f4d9,5,45,1383,0.00025,0.1111111111111111,1.6068128866393507,0.6842019369566428
pog,2,2b28f4772c30b8544c742f6a349a06b3|841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,5,45,4689,0.00025,0.1111111111111111,0.47392241890002607,-1.0772771856136836
pog,2,19125833f147d19800e3aa39ecfc76c2|a6cd655d1645f38869be793d5fb194cb,08734b0d499542a3a0ae060fb5597d09,5,46,1153,0.00025,0.10869565217391304,1.8854406274746407,0.9149017207280269
pog,2,19125833f147d19800e3aa39ecfc76c2|a6cd655d1645f38869be793d5fb194cb,bc11aa63d5a69b1b0f90c34fd2c62102,5,46,1372,0.00025,0.10869565217391304,1.5844847255672456,0.6640137522069867
pog,2,19125833f147d19800e3aa39ecfc76c2|a6cd655d1645f38869be793d5fb194cb,022ab423f035b47ac0af5046c51ed093,5,46,1505,0.00025,0.10869565217391304,1.444460494005489,0.5305307467327346
pog,2,58f1ddb77bfc5576db30fa20e53111fa|83fb64f0af37f88a42f311549fb261cb,ecff24c1d93157b5c20fd73bb31faced,5,46,884,0.00025,0.10869565217391304,2.4591776509935075,1.2981759589883672
pog,2,664162d351ab59ea042546db288bbf7c|c024d6d8b2a5878439b85d8146a91239,3afab60a60abe737c6b12772e0fcec0a,5,46,1258,0.00025,0.10869565217391304,1.7280707817792218,0.7891623115005097
pog,2,0ab410a4baf435f5b6496cb061c11dc1|8476c833956c74092868c24514562b0b,a6cd655d1645f38869be793d5fb194cb,5,46,3991,0.00025,0.10869565217391304,0.5447038445197346,-0.8764560451314727
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,5,47,4689,0.00025,0.10638297872340426,0.4537555074574718,-1.1400129409616462
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,46eacb79120159c0d446c08e1f671b0f,5,47,1613,0.00025,0.10638297872340426,1.319069791982694,0.3995208996035318
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|841c8877534da01768696cd2375bab70,3e600277f4bf92983bf6fcb0ac09e0d7,5,47,2926,0.00025,0.10638297872340426,0.727156382251567,-0.45966243137931256
pog,2,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b,022ab423f035b47ac0af5046c51ed093,5,47,1505,0.00025,0.10638297872340426,1.4137272920053723,0.4995038511121101
pog,2,2b28f4772c30b8544c742f6a349a06b3|8476c833956c74092868c24514562b0b,fc528592c3858f90196fbfacc814f235,5,47,2565,0.00025,0.10638297872340426,0.8294969101240097,-0.26969148773524215
pog,2,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962,6eb82f81b7105a1112fec1bb3c8dd62b,5,48,1421,0.00025,0.10416666666666667,1.4661036828524514,0.5519871344728753
pog,2,126c091a8ff171f694733a624089e68a|77c9c3bb3736bf7ba3a3d36b532f6962,b608ccb44928992e75009892971acd46,5,48,4689,0.00025,0.10416666666666667,0.44430226771877446,-1.1703865900051649
pog,2,b5512b7b61119e0a76d1f6b3bd6d2b94|de802e3a05e11e88ddd894aa58e0f4d9,6eb82f81b7105a1112fec1bb3c8dd62b,5,49,1421,0.00025,0.10204081632653061,1.4361831995289318,0.5222397910788231
pog,2,64fe11119537f0ea81cfb5e4d54b3c71|b608ccb44928992e75009892971acd46,841c8877534da01768696cd2375bab70,5,49,739,0.00025,0.10204081632653061,2.7615917815028586,1.4655000761754526
pog,2,856a563554cc6f5b2bac63e3e8ff10b5|c6342df4744ae61888fa993d281972d7,72b059d86956ec93bbe2ae5a6622f4bd,5,49,947,0.00025,0.10204081632653061,2.155033079757774,1.1077100148532184
pog,2,19125833f147d19800e3aa39ecfc76c2|852a581f78e4f4d7ecf9972a038e440c,b608ccb44928992e75009892971acd46,5,50,4689,0.00025,0.1,0.4265301770100235,-1.2292802790587334
pog,2,46eacb79120159c0d446c08e1f671b0f|fbf269b6cc339b080853c548156a1050,fc528592c3858f90196fbfacc814f235,5,50,2565,0.00025,0.1,0.7797270955165693,-0.35895882583232924
pog,2,19125833f147d19800e3aa39ecfc76c2|3e600277f4bf92983bf6fcb0ac09e0d7,841c8877534da01768696cd2375bab70,5,50,739,0.00025,0.1,2.7063599458728014,1.4363537305159362
pog,2,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb,6eb82f81b7105a1112fec1bb3c8dd62b,5,50,1421,0.00025,0.1,1.4074595355383532,0.49309344541930666
pog,2,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb,022ab423f035b47ac0af5046c51ed093,5,50,1505,0.00025,0.1,1.3289036544850499,0.4102365130150227
pog,2,23ee17885f87575534b44d099507a747|a6cd655d1645f38869be793d5fb194cb,8585a77eaebc91282b433359863cb569,5,50,805,0.00025,0.1,2.4844720496894412,1.3129393116601078
pog,2,8476c833956c74092868c24514562b0b|de802e3a05e11e88ddd894aa58e0f4d9,95c3a26ab13f3ec5cd28a281e3685e7b,5,51,3217,0.00025,0.09803921568627451,0.6095070916150109,-0.7142850881874224
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|a68b85f0e84cbac87f49f5483e16fb6d,841c8877534da01768696cd2375bab70,5,52,739,0.00025,0.09615384615384616,2.6022691787238474,1.3797702021495688
pog,2,0ab410a4baf435f5b6496cb061c11dc1|de802e3a05e11e88ddd894aa58e0f4d9,bc11aa63d5a69b1b0f90c34fd2c62102,5,53,1372,0.00025,0.09433962264150944,1.3752131580394964,0.4596552537008005
pog,2,0ab410a4baf435f5b6496cb061c11dc1|de802e3a05e11e88ddd894aa58e0f4d9,b608ccb44928992e75009892971acd46,5,53,4689,0.00025,0.09433962264150944,0.4023869594434184,-1.3133445438472078
pog,2,0ab410a4baf435f5b6496cb061c11dc1|de802e3a05e11e88ddd894aa58e0f4d9,c6ba1690407cbd175f036694488a914e,5,53,1256,0.00025,0.09433962264150944,1.5022232904698958,0.5870992709819859
pog,2,03bfc1d4783966c69cc6aef8247e0103|b608ccb44928992e75009892971acd46,856a563554cc6f5b2bac63e3e8ff10b5,5,53,517,0.00025,0.09433962264150944,3.649501842998431,1.8676995495586781
pog,2,03bfc1d4783966c69cc6aef8247e0103|b608ccb44928992e75009892971acd46,9e3e1aff5fca5f418e5e3679ff932c05,5,53,367,0.00025,0.09433962264150944,5.141123849673538,2.3620837670304
pog,2,03bfc1d4783966c69cc6aef8247e0103|b608ccb44928992e75009892971acd46,19125833f147d19800e3aa39ecfc76c2,5,53,1150,0.00025,0.09433962264150944,1.6406890894175554,0.7143018740418751
pog,2,841c8877534da01768696cd2375bab70|bc11aa63d5a69b1b0f90c34fd2c62102,3afab60a60abe737c6b12772e0fcec0a,5,53,1258,0.00025,0.09433962264150944,1.4998350181480038,0.5848038129943235
pog,2,841c8877534da01768696cd2375bab70|fc528592c3858f90196fbfacc814f235,95c3a26ab13f3ec5cd28a281e3685e7b,5,53,3217,0.00025,0.09433962264150944,0.5865068240068974,-0.7697802007791259
pog,2,19125833f147d19800e3aa39ecfc76c2|46eacb79120159c0d446c08e1f671b0f,95c3a26ab13f3ec5cd28a281e3685e7b,5,53,3217,0.00025,0.09433962264150944,0.5865068240068974,-0.7697802007791259
pog,2,a6cd655d1645f38869be793d5fb194cb|b6f318187d9a7cf416a2e84fc24349aa,46eacb79120159c0d446c08e1f671b0f,5,54,1613,0.00025,0.09259259259259259,1.1480792633923445,0.19922224911770034
pog,2,83fb64f0af37f88a42f311549fb261cb|9fa5c6beaf93259bc3dcd4ead2b3397f,72b059d86956ec93bbe2ae5a6622f4bd,5,54,947,0.00025,0.09259259259259259,1.9554929797802023,0.967532356804958
pog,2,83fb64f0af37f88a42f311549fb261cb|9fa5c6beaf93259bc3dcd4ead2b3397f,19125833f147d19800e3aa39ecfc76c2,5,54,1150,0.00025,0.09259259259259259,1.610305958132045,0.6873348264416055
pog,2,2450d5bfc87a1f5b96e2837f5c87a70c|6eb82f81b7105a1112fec1bb3c8dd62b,3afab60a60abe737c6b12772e0fcec0a,5,55,1258,0.00025,0.09090909090909091,1.4452955629426218,0.531364554032863
pog,2,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3,bc11aa63d5a69b1b0f90c34fd2c62102,5,57,1372,0.00025,0.08771929824561403,1.2787069715104087,0.35468569409925776
pog,2,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3,3e600277f4bf92983bf6fcb0ac09e0d7,5,57,2926,0.00025,0.08771929824561403,0.599585087119713,-0.7379635938664171
pog,2,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3,46eacb79120159c0d446c08e1f671b0f,5,57,1613,0.00025,0.08771929824561403,1.0876540390032738,0.1212197371164274
pog,2,0ab410a4baf435f5b6496cb061c11dc1|2b28f4772c30b8544c742f6a349a06b3,a6cd655d1645f38869be793d5fb194cb,5,57,3991,0.00025,0.08771929824561403,0.43958555873522437,-1.1857841032392016
pog,2,95c3a26ab13f3ec5cd28a281e3685e7b|fbf269b6cc339b080853c548156a1050,2450d5bfc87a1f5b96e2837f5c87a70c,5,58,3599,0.00025,0.08620689655172414,0.4790602753638463,-1.0617209076154879
pog,2,841c8877534da01768696cd2375bab70|852a581f78e4f4d7ecf9972a038e440c,b608ccb44928992e75009892971acd46,5,59,4689,0.00025,0.0847457627118644,0.36146625170340974,-1.46806713864585
pog,2,841c8877534da01768696cd2375bab70|852a581f78e4f4d7ecf9972a038e440c,022ab423f035b47ac0af5046c51ed093,5,59,1505,0.00025,0.0847457627118644,1.1261895376991948,0.17144965342790616
pog,2,0ab410a4baf435f5b6496cb061c11dc1|6eb82f81b7105a1112fec1bb3c8dd62b,b608ccb44928992e75009892971acd46,5,59,4689,0.00025,0.0847457627118644,0.36146625170340974,-1.46806713864585
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|fbf269b6cc339b080853c548156a1050,de802e3a05e11e88ddd894aa58e0f4d9,5,60,1383,0.00025,0.08333333333333333,1.205109664979513,0.2691644376777989
pog,2,1199c4654170f33208d7932d7d2587a5|b608ccb44928992e75009892971acd46,95c3a26ab13f3ec5cd28a281e3685e7b,5,61,3217,0.00025,0.08196721311475409,0.5095878962682878,-0.972597083778813
pog,2,19125833f147d19800e3aa39ecfc76c2|58f1ddb77bfc5576db30fa20e53111fa,ecff24c1d93157b5c20fd73bb31faced,5,62,884,0.00025,0.08064516129032258,1.824551160414538,0.8675416046585048
pog,2,46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70,64fe11119537f0ea81cfb5e4d54b3c71,5,62,383,0.00025,0.08064516129032258,4.21123557651815,2.0742435821249794
pog,2,46eacb79120159c0d446c08e1f671b0f|841c8877534da01768696cd2375bab70,b608ccb44928992e75009892971acd46,5,62,4689,0.00025,0.08064516129032258,0.3439759492016318,-1.5396203996708842
pog,2,2deec110140f47a0a9b9fddf744f956e|dab681fd76ae76e9421f7378ed0ed11d,c6342df4744ae61888fa993d281972d7,5,62,407,0.00025,0.08064516129032258,3.9629071887136402,1.9865591797836895
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|83fb64f0af37f88a42f311549fb261cb,f38776a72637f9103f9229c5f2c92e41,5,66,259,0.00025,0.07575757575757576,5.85000585000585,2.5484380673918046
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|c6342df4744ae61888fa993d281972d7,12ba81fb3ad68ad5b21e4cec7be42666,5,66,245,0.00025,0.07575757575757576,6.184291898577613,2.628608416075788
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|c6342df4744ae61888fa993d281972d7,856a563554cc6f5b2bac63e3e8ff10b5,5,66,517,0.00025,0.07575757575757576,2.930660570892679,1.5512258847634235
pog,2,19125833f147d19800e3aa39ecfc76c2|3afab60a60abe737c6b12772e0fcec0a,95c3a26ab13f3ec5cd28a281e3685e7b,5,66,3217,0.00025,0.07575757575757576,0.4709827526115994,-1.08625386557438
pog,2,2b28f4772c30b8544c742f6a349a06b3|bc11aa63d5a69b1b0f90c34fd2c62102,0ab410a4baf435f5b6496cb061c11dc1,5,66,1057,0.00025,0.07575757575757576,1.4334451420544136,0.5194866936956754
pog,2,664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,b608ccb44928992e75009892971acd46,5,66,4689,0.00025,0.07575757575757576,0.32312892197729054,-1.6298182086424622
pog,2,664162d351ab59ea042546db288bbf7c|a68b85f0e84cbac87f49f5483e16fb6d,3e600277f4bf92983bf6fcb0ac09e0d7,5,66,2926,0.00025,0.07575757575757576,0.5178234843306613,-0.9494676990601288
pog,2,664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962,bc11aa63d5a69b1b0f90c34fd2c62102,5,67,1372,0.00025,0.07462686567164178,1.0878551847178104,0.12148651780622703
pog,2,664162d351ab59ea042546db288bbf7c|77c9c3bb3736bf7ba3a3d36b532f6962,841c8877534da01768696cd2375bab70,5,67,739,0.00025,0.07462686567164178,2.019671601397613,1.0141207298328885
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|b5512b7b61119e0a76d1f6b3bd6d2b94,b608ccb44928992e75009892971acd46,5,68,4689,0.00025,0.07352941176470588,0.31362513015442905,-1.6728869305343481
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|b5512b7b61119e0a76d1f6b3bd6d2b94,95c3a26ab13f3ec5cd28a281e3685e7b,5,68,3217,0.00025,0.07352941176470588,0.45713031871125825,-1.129322587466266
pog,2,6eb82f81b7105a1112fec1bb3c8dd62b|b5512b7b61119e0a76d1f6b3bd6d2b94,de802e3a05e11e88ddd894aa58e0f4d9,5,68,1383,0.00025,0.07352941176470588,1.0633320573348646,0.08859219203597823
pog,2,0ab410a4baf435f5b6496cb061c11dc1|841c8877534da01768696cd2375bab70,3e600277f4bf92983bf6fcb0ac09e0d7,5,69,2926,0.00025,0.07246376811594203,0.4953094197945456,-1.0135980364798443
pog,2,2b28f4772c30b8544c742f6a349a06b3|46eacb79120159c0d446c08e1f671b0f,0ab410a4baf435f5b6496cb061c11dc1,5,70,1057,0.00025,0.07142857142857142,1.3515339910798756,0.4345977961091622
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|856a563554cc6f5b2bac63e3e8ff10b5,b608ccb44928992e75009892971acd46,5,74,4689,0.00025,0.06756756756756757,0.2881960655473132,-1.7948774549129585
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|856a563554cc6f5b2bac63e3e8ff10b5,dab681fd76ae76e9421f7378ed0ed11d,5,74,517,0.00025,0.06756756756756757,2.6138324010664435,1.3861666384929272
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|856a563554cc6f5b2bac63e3e8ff10b5,c6342df4744ae61888fa993d281972d7,5,74,407,0.00025,0.06756756756756757,3.320273590543861,1.7313021245416151
pog,2,72b059d86956ec93bbe2ae5a6622f4bd|c7d17d4d3b51ccfb89c4c0f40ae87262,ecff24c1d93157b5c20fd73bb31faced,5,74,884,0.00025,0.06756756756756757,1.5286779992662345,0.6122845494164303
pog,2,841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb,de802e3a05e11e88ddd894aa58e0f4d9,5,75,1383,0.00025,0.06666666666666667,0.9640877319836104,-0.05276365720956343
pog,2,841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb,c6ba1690407cbd175f036694488a914e,5,75,1256,0.00025,0.06666666666666667,1.0615711252653928,0.08620103504930383
pog,2,841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb,b608ccb44928992e75009892971acd46,5,75,4689,0.00025,0.06666666666666667,0.28435345134001566,-1.8142427797798897
pog,2,841c8877534da01768696cd2375bab70|a6cd655d1645f38869be793d5fb194cb,77c9c3bb3736bf7ba3a3d36b532f6962,5,75,162,0.00025,0.06666666666666667,8.23045267489712,3.040971781056306
pog,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,64fe11119537f0ea81cfb5e4d54b3c71,5,76,383,0.00025,0.06578947368421052,3.4354816545279645,1.780512379068269
pog,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,852a581f78e4f4d7ecf9972a038e440c,5,76,3520,0.00025,0.06578947368421052,0.3738038277511962,-1.4196467525314334
pog,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,a6cd655d1645f38869be793d5fb194cb,5,76,3991,0.00025,0.06578947368421052,0.3296891690514183,-1.6008216025180453
pog,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,2b28f4772c30b8544c742f6a349a06b3,5,76,724,0.00025,0.06578947368421052,1.8173887758069203,0.8618670739100206
pog,2,841c8877534da01768696cd2375bab70|b608ccb44928992e75009892971acd46,46eacb79120159c0d446c08e1f671b0f,5,76,1613,0.00025,0.06578947368421052,0.8157405292524553,-0.2938177621624165
pog,2,814ed433f7b89cef654140214dfdaab5|f38776a72637f9103f9229c5f2c92e41,ecff24c1d93157b5c20fd73bb31faced,5,78,884,0.00025,0.0641025641025641,1.4502842557141198,0.5363356961831316
pog,2,814ed433f7b89cef654140214dfdaab5|f38776a72637f9103f9229c5f2c92e41,72b059d86956ec93bbe2ae5a6622f4bd,5,78,947,0.00025,0.0641025641025641,1.3538028321555247,0.43701764010617816
pog,2,814ed433f7b89cef654140214dfdaab5|f38776a72637f9103f9229c5f2c92e41,c6342df4744ae61888fa993d281972d7,5,78,407,0.00025,0.0641025641025641,3.15000315000315,1.6553532713083163
pog,2,19125833f147d19800e3aa39ecfc76c2|b608ccb44928992e75009892971acd46,852a581f78e4f4d7ecf9972a038e440c,5,79,3520,0.00025,0.06329113924050633,0.3596087456846951,-1.4754999872649506
pog,2,19125833f147d19800e3aa39ecfc76c2|b608ccb44928992e75009892971acd46,03bfc1d4783966c69cc6aef8247e0103,5,79,1957,0.00025,0.06329113924050633,0.646817978952543,-0.6285683143670949
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,19125833f147d19800e3aa39ecfc76c2,5,83,1150,0.00025,0.060240963855421686,1.0476689366160292,0.06718289725814926
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,de802e3a05e11e88ddd894aa58e0f4d9,5,83,1383,0.00025,0.060240963855421686,0.8711636132382022,-0.19898439806060722
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,0ab410a4baf435f5b6496cb061c11dc1,5,83,1057,0.00025,0.060240963855421686,1.1398479442842324,0.18884138170720388
pog,2,3e600277f4bf92983bf6fcb0ac09e0d7|841c8877534da01768696cd2375bab70,64fe11119537f0ea81cfb5e4d54b3c71,5,83,383,0.00025,0.060240963855421686,3.145742237881028,1.65340046116493
pog,2,58f1ddb77bfc5576db30fa20e53111fa|72b059d86956ec93bbe2ae5a6622f4bd,ecff24c1d93157b5c20fd73bb31faced,5,85,884,0.00025,0.058823529411764705,1.3308490817141334,0.4123469789076782
pog,2,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e,08734b0d499542a3a0ae060fb5597d09,5,86,1153,0.00025,0.05813953488372093,1.0084914984166684,0.012198922082942027
pog,2,126c091a8ff171f694733a624089e68a|44187dfef4ed2dd3669957cc9592514e,bc11aa63d5a69b1b0f90c34fd2c62102,5,86,1372,0.00025,0.05813953488372093,0.8475150857685267,-0.2386890464380984
pog,2,83fb64f0af37f88a42f311549fb261cb|f38776a72637f9103f9229c5f2c92e41,12ba81fb3ad68ad5b21e4cec7be42666,5,88,245,0.00025,0.056818181818181816,4.638218923933209,2.213570916796944
pog,2,0ab410a4baf435f5b6496cb061c11dc1|46eacb79120159c0d446c08e1f671b0f,2b28f4772c30b8544c742f6a349a06b3,5,88,724,0.00025,0.056818181818181816,1.5695630336514312,0.6503629687163089
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|72b059d86956ec93bbe2ae5a6622f4bd,b608ccb44928992e75009892971acd46,5,90,4689,0.00025,0.05555555555555555,0.23696120945001303,-2.0772771856136836
pog,2,12ba81fb3ad68ad5b21e4cec7be42666|72b059d86956ec93bbe2ae5a6622f4bd,c6342df4744ae61888fa993d281972d7,5,90,407,0.00025,0.05555555555555555,2.7300027300027296,1.4489023938408898
pog,2,23ee17885f87575534b44d099507a747|664162d351ab59ea042546db288bbf7c,bc11aa63d5a69b1b0f90c34fd2c62102,5,91,1372,0.00025,0.054945054945054944,0.8009483228142121,-0.32021893193469664
pog,2,83fb64f0af37f88a42f311549fb261cb|dab681fd76ae76e9421f7378ed0ed11d,19125833f147d19800e3aa39ecfc76c2,5,92,1150,0.00025,0.05434782608695652,0.9451795841209829,-0.08133962745193882
pog,2,0ab410a4baf435f5b6496cb061c11dc1|bc11aa63d5a69b1b0f90c34fd2c62102,2b28f4772c30b8544c742f6a349a06b3,5,92,724,0.00025,0.05434782608695652,1.5013211626231082,0.5862326312965934
pog,2,0ab410a4baf435f5b6496cb061c11dc1|bc11aa63d5a69b1b0f90c34fd2c62102,de802e3a05e11e88ddd894aa58e0f4d9,5,92,1383,0.00025,0.05434782608695652,0.7859410858562041,-0.34750692277069545
pog,2,852a581f78e4f4d7ecf9972a038e440c|bc11aa63d5a69b1b0f90c34fd2c62102,8476c833956c74092868c24514562b0b,5,93,1714,0.00025,0.053763440860215055,0.6273447008193122,-0.6726697307837196
pog,2,19125833f147d19800e3aa39ecfc76c2|ecff24c1d93157b5c20fd73bb31faced,58f1ddb77bfc5576db30fa20e53111fa,5,97,249,0.00025,0.05154639175257732,4.140272429925889,2.049725700181603
pog,2,664162d351ab59ea042546db288bbf7c|b6f318187d9a7cf416a2e84fc24349aa,2450d5bfc87a1f5b96e2837f5c87a70c,5,98,3599,0.00025,0.05102040816326531,0.2835254690928886,-1.818449756603124
pog,2,664162d351ab59ea042546db288bbf7c|b6f318187d9a7cf416a2e84fc24349aa,3afab60a60abe737c6b12772e0fcec0a,5,98,1258,0.00025,0.05102040816326531,0.8111352649167776,-0.3019855765576856
pog,2,08734b0d499542a3a0ae060fb5597d09|95c3a26ab13f3ec5cd28a281e3685e7b,46eacb79120159c0d446c08e1f671b0f,5,100,1613,0.00025,0.05,0.6199628022318662,-0.6897464384935554
pog,2,03bfc1d4783966c69cc6aef8247e0103|58f1ddb77bfc5576db30fa20e53111fa,f38776a72637f9103f9229c5f2c92e41,5,101,259,0.00025,0.04950495049504951,3.822776100003823,1.9346207039984633
pog,2,2b28f4772c30b8544c742f6a349a06b3|fc528592c3858f90196fbfacc814f235,8476c833956c74092868c24514562b0b,5,101,1714,0.00025,0.04950495049504951,0.5776540314474855,-0.7917224024274827
pog,2,1199c4654170f33208d7932d7d2587a5|95c3a26ab13f3ec5cd28a281e3685e7b,2450d5bfc87a1f5b96e2837f5c87a70c,5,102,3599,0.00025,0.049019607843137254,0.27240682324610865,-1.8761652544594114
pog,2,1199c4654170f33208d7932d7d2587a5|95c3a26ab13f3ec5cd28a281e3685e7b,b608ccb44928992e75009892971acd46,5,102,4689,0.00025,0.049019607843137254,0.2090834201029527,-2.2578494312555044
pog,2,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b,46eacb79120159c0d446c08e1f671b0f,5,103,1613,0.00025,0.04854368932038835,0.6019056332348215,-0.7323907759020492
pog,2,19125833f147d19800e3aa39ecfc76c2|95c3a26ab13f3ec5cd28a281e3685e7b,3afab60a60abe737c6b12772e0fcec0a,5,103,1258,0.00025,0.04854368932038835,0.7717597666198466,-0.37377625962569583
pog,2,8585a77eaebc91282b433359863cb569|fc528592c3858f90196fbfacc814f235,6eb82f81b7105a1112fec1bb3c8dd62b,5,106,1421,0.00025,0.04716981132075472,0.6638960073294119,-0.5909708193691678
