dataset,bundle_id,sample_idx,gt_category,gt_cosine,gt_rank,gt_representative_items
pog_dense,12818,2560,2450d5bfc87a1f5b96e2837f5c87a70c,0.5340777827106523,10,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,12822,2561,8585a77eaebc91282b433359863cb569,-0.09005518240588231,41,"[""MG小象大毛领棉衣女中长款连帽休闲加厚学生棉服新款冬季棉袄外套"", ""午睡自制日系 仿兔绒毛毛短外套女 棉衣2018秋冬新款宽松加厚外套"", ""安小落冬季新款自制纯色加厚宽松情侣棉衣女大码外套保暖连帽棉服""]"
pog_dense,12822,2561,a6cd655d1645f38869be793d5fb194cb,0.6054668037796711,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12822,2561,b608ccb44928992e75009892971acd46,0.6506077028824939,5,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,12824,2562,664162d351ab59ea042546db288bbf7c,-0.13071300018824647,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12824,2562,852a581f78e4f4d7ecf9972a038e440c,0.6776682358062465,13,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,12824,2562,b608ccb44928992e75009892971acd46,0.008531888240736571,19,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,12827,2563,b5512b7b61119e0a76d1f6b3bd6d2b94,0.22534325510147543,34,"[""光泽裤秋冬新款黑色打底裤加绒女外穿小脚裤紧身弹力大码铅笔裤子"", ""queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤"", ""LIN CHAO ZHANG 丰盈挺阔有型显瘦百搭脚口装饰畔紧身小脚裤女""]"
pog_dense,12830,2564,a6cd655d1645f38869be793d5fb194cb,0.617430184921502,11,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12839,2565,2450d5bfc87a1f5b96e2837f5c87a70c,0.9544244603170653,2,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,12839,2565,852a581f78e4f4d7ecf9972a038e440c,-0.7154282493310454,61,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,12850,2566,126c091a8ff171f694733a624089e68a,-0.25253208646149755,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12850,2566,2450d5bfc87a1f5b96e2837f5c87a70c,0.9785175915469684,8,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,12850,2566,95c3a26ab13f3ec5cd28a281e3685e7b,0.9780525281207798,9,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12853,2567,664162d351ab59ea042546db288bbf7c,0.98608568150122,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12853,2567,852a581f78e4f4d7ecf9972a038e440c,-0.7950998798266904,63,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,12853,2567,b5512b7b61119e0a76d1f6b3bd6d2b94,-0.6112792311321752,54,"[""光泽裤秋冬新款黑色打底裤加绒女外穿小脚裤紧身弹力大码铅笔裤子"", ""queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤"", ""LIN CHAO ZHANG 丰盈挺阔有型显瘦百搭脚口装饰畔紧身小脚裤女""]"
pog_dense,12869,2568,852a581f78e4f4d7ecf9972a038e440c,0.17787684776539295,31,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,12869,2568,a6cd655d1645f38869be793d5fb194cb,0.8596812825524833,4,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12872,2569,6eb82f81b7105a1112fec1bb3c8dd62b,0.6023125452451334,7,"[""米雪绒2018鄂尔多斯100%纯山羊绒毛衣短款套头羊绒衫女高领打底衫"", ""deessesicile2019早春简约慵懒风一字肩上衣薄款长袖露肩针织衫女"", ""复古气质 雕刻身型 单穿打底都很美！显瘦撞色V领羊毛衫针织衫""]"
pog_dense,12872,2569,fc528592c3858f90196fbfacc814f235,0.834597502034538,4,"[""秋冬中长款针织裙纯色松紧腰高腰百褶裙显瘦大码A字半身裙"", ""RIMLESS无边原创复古植绒网纱半身裙女性感半透明修身包臀半裙女"", ""叙旧夏装文艺新款牛仔半身裙时尚短裙a字裙/是彼此/Q5866""]"
pog_dense,12879,2570,852a581f78e4f4d7ecf9972a038e440c,-0.7154282493310454,61,"[""烫社交女鞋新款黑色小牛皮外V靴子时尚尖头三角粗高跟短靴秋冬"", ""动力足女鞋冬马丁靴女英伦风秋平底百搭系带机车马靴女士真皮短靴"", ""欧洲站2018秋冬新款时尚方头高跟短靴女 细跟真皮短筒加绒靴子潮""]"
pog_dense,12879,2570,b5512b7b61119e0a76d1f6b3bd6d2b94,-0.5101113371692214,35,"[""光泽裤秋冬新款黑色打底裤加绒女外穿小脚裤紧身弹力大码铅笔裤子"", ""queenhot 拯救小短腿 基本款弹力显瘦大长腿黑色打底裤"", ""LIN CHAO ZHANG 丰盈挺阔有型显瘦百搭脚口装饰畔紧身小脚裤女""]"
pog_dense,12886,2571,fc528592c3858f90196fbfacc814f235,0.8600770392832653,5,"[""秋冬中长款针织裙纯色松紧腰高腰百褶裙显瘦大码A字半身裙"", ""RIMLESS无边原创复古植绒网纱半身裙女性感半透明修身包臀半裙女"", ""叙旧夏装文艺新款牛仔半身裙时尚短裙a字裙/是彼此/Q5866""]"
pog_dense,12893,2572,126c091a8ff171f694733a624089e68a,0.6996431657396935,7,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12893,2572,b608ccb44928992e75009892971acd46,0.5789497461425532,9,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,12899,2573,126c091a8ff171f694733a624089e68a,-0.12232845115331605,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12899,2573,2450d5bfc87a1f5b96e2837f5c87a70c,0.9393375146002663,8,"[""20199秋冬季新款女装黑色修身长裙气质打底裙中长款毛呢连衣裙"", ""撒哈拉 华丽复古金线风琴褶宫廷袖小立领腰封连衣裙 时光机"", ""MOCO夏季半开襟贴布绣开衩七分袖牛仔连衣裙女MA172DRS401摩安珂""]"
pog_dense,12899,2573,664162d351ab59ea042546db288bbf7c,0.9545289031923094,5,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12900,2574,126c091a8ff171f694733a624089e68a,-0.21889800330146023,30,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12900,2574,a6cd655d1645f38869be793d5fb194cb,0.5961645743055006,26,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12901,2575,022ab423f035b47ac0af5046c51ed093,0.3191262704563522,16,"[""roselingling 随性慵懒高领厚实灯笼落肩袖线条感保暖针织衫毛衣"", ""2018新款雪尼尔丝绒连帽大毛衣女韩版宽松学生上衣套头带帽衫秋冬"", ""MONA 新款针织连衣裙女中长款过膝毛衣修身加厚套头打底衫""]"
pog_dense,12902,2576,664162d351ab59ea042546db288bbf7c,0.31100962909147406,19,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12902,2576,8476c833956c74092868c24514562b0b,0.394917219688805,17,"[""焦糖色水波纹双面绒羊毛大衣女手工2017秋冬装新款双排扣毛呢外套"", ""双面羊绒大衣女新款2018秋冬高端韩版赫本风呢子中长款&zwnj;毛呢外套"", ""红色千鸟格羊毛呢外套复古中长款呢子大衣秋冬季女装20199新款""]"
pog_dense,12906,2577,08734b0d499542a3a0ae060fb5597d09,0.6998499347831832,8,"[""白色棒球服短款可爱外套女学生夹克衫萌少女初春2018新款春秋酷潮"", ""梦梦家冬季新款皮毛一体羊羔毛外套女短款小个子麂皮绒加厚夹克潮"", ""红人馆羊羔毛短外套女装2018冬季新款韩版宽松牛角扣翻领加绒大衣""]"
pog_dense,12906,2577,664162d351ab59ea042546db288bbf7c,0.31100962909147406,19,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12908,2578,ecff24c1d93157b5c20fd73bb31faced,0.6203267147262514,9,"[""NOTHOMME日系潮牌宽松版拼接撞色套头卫衣男款上衣印花街头"", ""男道春季新款搞怪女孩印花连帽卫衣男运动套头衫日系学生休闲外套"", ""春季日系潮流学生复古假两件撞色拼接卫衣男连帽宽松套头潮牌外套""]"
pog_dense,12910,2579,95c3a26ab13f3ec5cd28a281e3685e7b,-0.567216979843487,44,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12910,2579,b608ccb44928992e75009892971acd46,-0.40267273294849043,37,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,12913,2580,46eacb79120159c0d446c08e1f671b0f,0.5422385358585424,28,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,12913,2580,a6cd655d1645f38869be793d5fb194cb,0.544984381262288,27,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12916,2581,664162d351ab59ea042546db288bbf7c,0.7061395392493899,8,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12916,2581,95c3a26ab13f3ec5cd28a281e3685e7b,0.8021297523529395,4,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12916,2581,de802e3a05e11e88ddd894aa58e0f4d9,0.9184796607997374,1,"[""回力女鞋帆布鞋女经典款休闲鞋2018新款百搭韩版板鞋夏季学生鞋子"", ""小白鞋女2019春款新款基础百搭平底板鞋夏季网红透气白鞋夏款女鞋"", ""小白鞋女内增高夏季潮鞋新款百搭网红2019春款透气老爹运动网夏款""]"
pog_dense,12918,2582,126c091a8ff171f694733a624089e68a,-0.13644259430815445,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12918,2582,95c3a26ab13f3ec5cd28a281e3685e7b,0.9128562937066408,19,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12922,2583,03bfc1d4783966c69cc6aef8247e0103,0.6138572412980385,13,"[""NOTHOMME日系潮牌宽松九分西装裤男款纯色锥形休闲裤上班ifashion"", ""男道夏装新款日系宽松休闲裤男潮流小脚9分裤青年工装水洗九分裤"", ""GBOY春季潮流多口袋工装裤男日系青年水洗宽松小脚裤休闲哈伦裤""]"
pog_dense,12925,2584,126c091a8ff171f694733a624089e68a,-0.08017931168963317,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12925,2584,95c3a26ab13f3ec5cd28a281e3685e7b,0.9438611972852106,13,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12933,2585,126c091a8ff171f694733a624089e68a,-0.09522735179907792,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12933,2585,a6cd655d1645f38869be793d5fb194cb,0.5852554891386975,26,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12943,2586,b608ccb44928992e75009892971acd46,0.4113957950381891,15,"[""帽子男女韩版潮百搭水洗棒球帽春夏休闲软顶时尚鸭舌帽青年情侣帽"", ""百搭帽子女夏季新款海滩遮阳帽可折叠沙滩出游度假草帽时尚大沿帽"", ""CACUSS帽子女休闲出游嘻哈帽韩版潮牌大头围夏季棒球帽鸭舌帽男士""]"
pog_dense,12944,2587,a6cd655d1645f38869be793d5fb194cb,0.27271794097116697,15,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12950,2588,a6cd655d1645f38869be793d5fb194cb,0.7142672293512485,6,"[""海晨酱 2018夏季新款韩版复古港味chic高腰宽松阔腿牛仔短裤子女"", ""韩都衣舍2019新款女夏韩版高腰弹力修身小脚九分裤牛仔裤GQ9693耒"", ""2018秋季新款韩版黑色破洞牛仔裤女乞丐裤宽松显瘦毛边小脚裤裤子""]"
pog_dense,12975,2589,126c091a8ff171f694733a624089e68a,-0.19720517848249647,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,12982,2590,46eacb79120159c0d446c08e1f671b0f,0.7476686572901632,10,"[""韩都衣舍2018新款女装春装韩版字母V领长袖T恤EJ9090玎"", ""【官方折扣】诗凡黎2018夏季新款韩版小清新喇叭袖女短袖时尚T恤"", ""红色条纹短袖T恤女韩版露肩夏季2018新款漏两肩短款怪味少女上衣""]"
pog_dense,12984,2591,8476c833956c74092868c24514562b0b,0.37309158100790274,16,"[""焦糖色水波纹双面绒羊毛大衣女手工2017秋冬装新款双排扣毛呢外套"", ""双面羊绒大衣女新款2018秋冬高端韩版赫本风呢子中长款&zwnj;毛呢外套"", ""红色千鸟格羊毛呢外套复古中长款呢子大衣秋冬季女装20199新款""]"
pog_dense,12984,2591,95c3a26ab13f3ec5cd28a281e3685e7b,0.15093279901515,21,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12988,2592,2b28f4772c30b8544c742f6a349a06b3,0.9574679101017434,15,"[""欧美春季新款包头半拖鞋女真皮马衔扣外穿懒人鞋平底穆勒鞋凉鞋女"", ""热风一字软木拖鞋女士夏时尚外穿凉拖2018新款海报沙滩拖H60W8207"", ""Ipanema拖鞋女夏外穿新款时尚个性人字拖时尚凉拖鞋巴西女鞋""]"
pog_dense,12988,2592,3e600277f4bf92983bf6fcb0ac09e0d7,0.689986048439728,24,"[""阿俪克斯高腰阔腿裤女春季2019新款刺绣街头条纹开叉运动裤子"", ""短裤女秋2018新款黑色PU裤子 韩版宽松时尚休闲百搭松紧高腰皮裤"", ""nini 复古风坠感阔腿裤女宽松大长腿高腰秋冬休闲裤长裤女秋""]"
pog_dense,12988,2592,95c3a26ab13f3ec5cd28a281e3685e7b,0.9824218450265804,2,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12990,2593,664162d351ab59ea042546db288bbf7c,-0.13162145692712346,20,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,12994,2594,44187dfef4ed2dd3669957cc9592514e,0.29937819559719836,26,"[""Armani正品阿玛尼黑色皮带男士腕表防水简约商务石英手表男AR2411"", ""【阿里试用活动】仅限参加试用活动用户，单拍不发货！"", ""海外购澳洲 the horse 手表极简设计亚光黑色男女时尚腕表新款""]"
pog_dense,12994,2594,95c3a26ab13f3ec5cd28a281e3685e7b,0.5481275575485792,9,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,12999,2595,664162d351ab59ea042546db288bbf7c,0.7565509816112915,4,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,13002,2596,126c091a8ff171f694733a624089e68a,-0.19720517848249647,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,13003,2597,95c3a26ab13f3ec5cd28a281e3685e7b,0.9438611972852106,13,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,13004,2598,664162d351ab59ea042546db288bbf7c,0.34660104958302007,17,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,13009,2599,664162d351ab59ea042546db288bbf7c,0.98608568150122,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,13011,2600,126c091a8ff171f694733a624089e68a,-0.09522735179907792,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,13015,2601,664162d351ab59ea042546db288bbf7c,0.98608568150122,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,13020,2602,664162d351ab59ea042546db288bbf7c,0.34635238126358847,18,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
pog_dense,13021,2603,95c3a26ab13f3ec5cd28a281e3685e7b,0.5054743477549007,10,"[""HEFANG Jewelry/何方珠宝花簇耳环 925纯银女超仙气质耳坠耳饰品"", ""ZEGL原宿风紫色耳环女气质韩国个性潮人网红耳钉长款耳坠百搭耳饰"", ""ZENGLIU个性火烈鸟耳环女长款耳坠气质韩国简约百搭网红爱心耳饰""]"
pog_dense,13025,2604,126c091a8ff171f694733a624089e68a,-0.10957272434016405,29,"[""AJOY SAHU单鞋女温柔平底女鞋2019新款春夏方头浅口舒适真皮女鞋"", ""Belle/百丽单鞋春夏专柜同款羊皮低跟休闲乐福鞋女鞋R6B1DCM7"", ""五角星小脏鞋女2018春新款 百搭韩版做旧星星鞋 小白鞋内增高平底""]"
pog_dense,13025,2604,664162d351ab59ea042546db288bbf7c,0.98608568150122,1,"[""丹尼熊胸包女2019新款潮包包女简约斜挎包百搭时尚少女单肩运动包"", ""小ck2019春夏福袋金狐狸新款时尚女包手提斜挎包简约单肩包大包潮"", ""2019新款夏季泰国手工编织女包草编包沙滩包度假手提式藤编水桶包""]"
