dataset,embedding_space,unique_view,bundle_id,true_indice,true_option_char,candidate_indices,input_indices,view_context_items,rank_IBxBI,rank_IUxUI,rank_BIxIB,input_gt_sim,input_distractor_mean_sim,input_distractor_max_sim,input_gt_margin_vs_distractor_mean,input_gt_margin_vs_best_distractor,input_gt_rank_by_embedding,num_input_items,num_context_items,num_context_excl_input_items,context_contains_input,context_contains_gt,context_input_sim,context_gt_sim,context_distractor_mean_sim,context_distractor_max_sim,context_gt_margin_vs_distractor_mean,context_gt_margin_vs_best_distractor,context_excl_input_input_sim,context_excl_input_gt_sim,context_excl_input_distractor_mean_sim,context_excl_input_distractor_max_sim,context_excl_input_gt_margin_vs_distractor_mean,context_excl_input_gt_margin_vs_best_distractor
pog_dense,text,IBxBI,14414,18644,H,"[17449, 16482, 20405, 28632, 25065, 8877, 12353, 18644, 21466, 21843]","[28929, 16153]","[28628, 24847, 6067]",1,2,2,0.5377755165100098,0.4875398774941762,0.5869944095611572,0.050235639015833555,-0.04921889305114746,4,2,3,3,0,0,0.6968021988868713,0.4866078197956085,0.4687589638763004,0.6711735129356384,0.017848855919308126,-0.1845656931400299,0.6968021988868713,0.4866078197956085,0.4687589638763004,0.6711735129356384,0.017848855919308126,-0.1845656931400299
pog_dense,text,IBxBI,23812,18058,I,"[28270, 6106, 14713, 26741, 13422, 28342, 24884, 15045, 18058, 10184]","[29124, 1244]","[2207, 17457, 29811]",1,3,2,0.5268111824989319,0.46947598788473344,0.6341262459754944,0.05733519461419845,-0.1073150634765625,3,2,3,3,0,0,0.6759247779846191,0.5410258769989014,0.4984058406617906,0.5846395492553711,0.042620036337110756,-0.04361367225646973,0.6759247779846191,0.5410258769989014,0.4984058406617906,0.5846395492553711,0.042620036337110756,-0.04361367225646973
pog_dense,text,IBxBI,22029,17507,J,"[13442, 17088, 23819, 4087, 19250, 27730, 25448, 752, 24738, 17507]","[22886, 27114]","[11489, 22903, 13302]",1,4,4,0.4262376129627228,0.4730578660964966,0.6525357961654663,-0.046820253133773804,-0.22629818320274353,7,2,3,3,0,0,0.7004615664482117,0.45646998286247253,0.5198415617148081,0.5863128304481506,-0.06337157885233557,-0.1298428475856781,0.7004615664482117,0.45646998286247253,0.5198415617148081,0.5863128304481506,-0.06337157885233557,-0.1298428475856781
pog_dense,text,IBxBI,10274,15770,A,"[15770, 18730, 19122, 18224, 25561, 27383, 27879, 510, 20252, 18668]","[26541, 17457]","[7472, 17457, 30641]",1,3,4,0.4469311237335205,0.4457667138841417,0.5890260338783264,0.0011644098493788224,-0.1420949101448059,5,2,3,2,1,0,0.8648874163627625,0.47476327419281006,0.4729296432601081,0.5822651386260986,0.0018336309327019462,-0.10750186443328857,0.6753866672515869,0.46507570147514343,0.47007999817530316,0.5826256275177002,-0.005004296700159727,-0.11754992604255676
pog_dense,text,IBxBI,27788,24780,H,"[16841, 11521, 477, 3205, 15991, 23504, 3064, 24780, 18665, 26701]","[9344, 30641]","[28196, 1526, 20333]",1,8,3,0.46199730038642883,0.5036401086383395,0.6384177803993225,-0.04164280825191069,-0.17642048001289368,7,2,3,3,0,0,0.5895429849624634,0.6440682411193848,0.4844939476913876,0.5573192238807678,0.15957429342799717,0.08674901723861694,0.5895429849624634,0.6440682411193848,0.4844939476913876,0.5573192238807678,0.15957429342799717,0.08674901723861694
pog_dense,text,IBxBI,18636,3093,C,"[10914, 16106, 3093, 20716, 25564, 116, 30658, 2698, 3927, 2832]","[4549, 3743]","[3743, 4549]",1,3,2,0.4280857443809509,0.33671992354922825,0.44607481360435486,0.09136582083172268,-0.01798906922340393,2,2,2,0,1,0,0.9999999403953552,0.4280857443809509,0.33671992354922825,0.44607481360435486,0.09136582083172268,-0.01798906922340393,,,,,,
pog_dense,text,IBxBI,16896,1698,J,"[8821, 24050, 7705, 22673, 23815, 3636, 24439, 16774, 28627, 1698]","[30611, 26118]","[13302, 13625, 14390]",1,2,2,0.47564393281936646,0.4817603528499603,0.5626956224441528,-0.006116420030593872,-0.08705168962478638,5,2,3,3,0,0,0.5751060843467712,0.5173393487930298,0.4819116195042928,0.5510938167572021,0.035427729288737,-0.03375446796417236,0.5751060843467712,0.5173393487930298,0.4819116195042928,0.5510938167572021,0.035427729288737,-0.03375446796417236
pog_dense,text,IBxBI,25830,10299,I,"[3266, 25439, 12884, 7262, 19658, 13461, 22826, 24960, 10299, 3243]","[24847, 21538]","[19340, 2469, 10608]",1,3,2,0.5808851718902588,0.48368263244628906,0.6716804504394531,0.09720253944396973,-0.09079527854919434,3,2,3,3,0,0,0.6473881602287292,0.506697416305542,0.5079268018404642,0.5880439281463623,-0.001229385534922245,-0.08134651184082031,0.6473881602287292,0.506697416305542,0.5079268018404642,0.5880439281463623,-0.001229385534922245,-0.08134651184082031
pog_dense,text,IBxBI,17687,6510,B,"[17772, 6510, 12773, 453, 13448, 26882, 27652, 18025, 10240, 24149]","[11036, 30641]","[5892, 26936, 30641]",1,3,4,0.46891602873802185,0.4593886170122359,0.5623121857643127,0.009527411725785973,-0.0933961570262909,6,2,3,2,1,0,0.8587953448295593,0.4749276340007782,0.5243350863456726,0.6609166860580444,-0.04940745234489441,-0.18598905205726624,0.6981924772262573,0.443681001663208,0.5238343609703912,0.6908625364303589,-0.08015335930718315,-0.24718153476715088
pog_dense,text,IBxBI,29193,13625,J,"[20261, 15021, 15579, 24972, 1440, 28930, 12252, 27338, 30316, 13625]","[29498, 1202]","[23877, 10990, 11399]",1,5,4,0.474369615316391,0.4718808995352851,0.6516562700271606,0.002488715781105877,-0.17728665471076965,5,2,3,3,0,0,0.7011040449142456,0.4889456629753113,0.5074963867664337,0.6182256937026978,-0.018550723791122437,-0.12928003072738647,0.7011040449142456,0.4889456629753113,0.5074963867664337,0.6182256937026978,-0.018550723791122437,-0.12928003072738647
pog_dense,text,IBxBI,26319,284,F,"[11072, 12734, 9305, 19716, 3615, 284, 13458, 28936, 2698, 12521]","[13625, 10163]","[10163, 30473, 13625]",1,2,2,0.36162805557250977,0.4891466995080312,0.520789384841919,-0.12751864393552143,-0.15916132926940918,10,2,3,1,1,0,0.9349009990692139,0.3906307518482208,0.5091971291436089,0.578029990196228,-0.1185663772953881,-0.1873992383480072,0.5342028737068176,0.3183380365371704,0.38490845097435844,0.511945366859436,-0.06657041443718803,-0.19360733032226562
pog_dense,text,IBxBI,1818,13206,E,"[26055, 18557, 30750, 12547, 13206, 30606, 13254, 2621, 28740, 21301]","[29343, 14390]","[9046, 27114, 29744]",1,4,4,0.47612133622169495,0.4574218624167972,0.6446094512939453,0.018699473804897726,-0.16848811507225037,3,2,3,3,0,0,0.6835089921951294,0.4544215202331543,0.4896541072262658,0.5684401988983154,-0.03523258699311149,-0.11401867866516113,0.6835089921951294,0.4544215202331543,0.4896541072262658,0.5684401988983154,-0.03523258699311149,-0.11401867866516113
pog_dense,text,IBxBI,28795,17298,H,"[22631, 6321, 28209, 23876, 985, 14411, 13960, 17298, 7600, 27606]","[11146, 13015]","[22226, 14024, 21313]",1,4,2,0.36112359166145325,0.3695220980379317,0.48284727334976196,-0.008398506376478432,-0.12172368168830872,5,2,3,3,0,0,0.787868320941925,0.35111004114151,0.3851189646455977,0.541179358959198,-0.034008923504087685,-0.190069317817688,0.787868320941925,0.35111004114151,0.3851189646455977,0.541179358959198,-0.034008923504087685,-0.190069317817688
pog_dense,text,IBxBI,15733,14627,E,"[29175, 6369, 5783, 25826, 14627, 26890, 27799, 13942, 6511, 27145]","[30318, 5907]","[7515, 30318, 13419]",1,4,3,0.4467974901199341,0.43233349919319153,0.5353241562843323,0.014463990926742554,-0.0885266661643982,3,2,3,2,1,0,0.8243422508239746,0.5015711784362793,0.5036798384454515,0.6522314548492432,-0.002108660009172203,-0.15066027641296387,0.6203141212463379,0.4575096666812897,0.4822378125455644,0.6813722848892212,-0.024728145864274742,-0.22386261820793152
pog_dense,text,IBxBI,17464,18915,F,"[27096, 10787, 17268, 12269, 549, 18915, 24920, 18807, 5389, 1841]","[4549, 14694]","[4549, 17919, 9030]",1,2,2,0.3277372717857361,0.33567482233047485,0.4612366557121277,-0.00793755054473877,-0.1334993839263916,6,2,3,2,1,0,0.8204408884048462,0.35429272055625916,0.38058650824758744,0.5162935853004456,-0.026293787691328285,-0.1620008647441864,0.6138772368431091,0.3466045558452606,0.365263432264328,0.49913644790649414,-0.018658876419067383,-0.15253189206123352
pog_dense,text,IBxBI,17881,30641,E,"[1593, 11245, 5850, 25157, 30641, 6315, 1197, 17414, 15628, 18736]","[3425, 24345]","[27943, 115, 6544]",1,9,4,0.43150433897972107,0.47709592514567906,0.7931487560272217,-0.04559158616595799,-0.3616444170475006,7,2,3,3,0,0,0.672353208065033,0.4479658603668213,0.5341221359041002,0.6257045865058899,-0.08615627553727889,-0.1777387261390686,0.672353208065033,0.4479658603668213,0.5341221359041002,0.6257045865058899,-0.08615627553727889,-0.1777387261390686
pog_dense,text,IBxBI,2786,26930,H,"[15266, 11145, 8981, 6011, 11783, 19468, 254, 26930, 23586, 17954]","[127, 31090]","[127, 27949, 27952]",1,3,2,0.4561075270175934,0.5017833179897733,0.64006507396698,-0.045675790972179886,-0.1839575469493866,8,2,3,2,1,0,0.8193649053573608,0.4809856712818146,0.5174578891860114,0.6309138536453247,-0.03647221790419686,-0.14992818236351013,0.6419644951820374,0.4192349314689636,0.46499593721495736,0.6150751113891602,-0.04576100574599373,-0.19584017992019653
pog_dense,text,IUxUI,9388,27985,J,"[9877, 21880, 26773, 14120, 1368, 2179, 9204, 30353, 2839, 27985]","[27786, 4787]","[4939, 667, 7354]",2,1,2,0.5051823854446411,0.518631809287601,0.6074978113174438,-0.013449423842959884,-0.10231542587280273,6,2,3,3,0,0,0.6245375871658325,0.49944430589675903,0.5645025504959954,0.6726840138435364,-0.06505824459923637,-0.17323970794677734,0.6245375871658325,0.49944430589675903,0.5645025504959954,0.6726840138435364,-0.06505824459923637,-0.17323970794677734
pog_dense,text,IUxUI,23312,17404,C,"[9229, 3670, 17404, 30656, 17868, 2304, 15888, 13704, 238, 23020]","[29124, 1932]","[13720, 23125, 23474]",2,1,3,0.5104338526725769,0.49181636836793685,0.5654759407043457,0.018617484304640053,-0.0550420880317688,4,2,3,3,0,0,0.5840247273445129,0.5630548596382141,0.5177126261923048,0.5945672988891602,0.045342233445909264,-0.031512439250946045,0.5840247273445129,0.5630548596382141,0.5177126261923048,0.5945672988891602,0.045342233445909264,-0.031512439250946045
pog_dense,text,IUxUI,11363,12577,C,"[19334, 26240, 12577, 26636, 12086, 6146, 8314, 27542, 28558, 945]","[15228, 29527]","[24472, 25449, 27313]",4,1,4,0.48160237073898315,0.5328207678265042,0.6890878677368164,-0.05121839708752107,-0.20748549699783325,9,2,3,3,0,0,0.6914324760437012,0.6492281556129456,0.5666776200135549,0.6893953084945679,0.08255053559939063,-0.040167152881622314,0.6914324760437012,0.6492281556129456,0.5666776200135549,0.6893953084945679,0.08255053559939063,-0.040167152881622314
pog_dense,text,IUxUI,16090,8394,H,"[27939, 10491, 21225, 3068, 3241, 5936, 21514, 8394, 5593, 25892]","[11858, 22455]","[26441, 17457, 833]",2,1,8,0.4487324357032776,0.4447188973426819,0.5231714248657227,0.004013538360595703,-0.07443898916244507,6,2,3,3,0,0,0.5731106996536255,0.5638039112091064,0.5120473206043243,0.6953563690185547,0.051756590604782104,-0.13155245780944824,0.5731106996536255,0.5638039112091064,0.5120473206043243,0.6953563690185547,0.051756590604782104,-0.13155245780944824
pog_dense,text,IUxUI,1700,7254,G,"[26774, 27236, 29292, 2536, 1586, 29469, 7254, 20718, 2088, 21513]","[23985, 29328]","[19720, 20886, 23234]",2,1,9,0.38809531927108765,0.44405101405249703,0.5422558784484863,-0.05595569478140938,-0.15416055917739868,9,2,3,3,0,0,0.5369527339935303,0.628903865814209,0.529684497250451,0.5815104842185974,0.09921936856375801,0.04739338159561157,0.5369527339935303,0.628903865814209,0.529684497250451,0.5815104842185974,0.09921936856375801,0.04739338159561157
pog_dense,text,IUxUI,3941,18922,G,"[893, 214, 15213, 28156, 17053, 2092, 18922, 22038, 15597, 29333]","[10515, 22455]","[5889, 1501, 28059]",7,1,4,0.534523069858551,0.4464597867594825,0.5264565348625183,0.08806328309906852,0.008066534996032715,1,2,3,3,0,0,0.7213308811187744,0.5291538238525391,0.46923042999373543,0.5799152851104736,0.05992339385880363,-0.05076146125793457,0.7213308811187744,0.5291538238525391,0.46923042999373543,0.5799152851104736,0.05992339385880363,-0.05076146125793457
pog_dense,text,IUxUI,21923,23702,C,"[14663, 23386, 23702, 17583, 30025, 23752, 22265, 7662, 3402, 18440]","[5725, 30641]","[18787, 16334, 29898]",3,1,4,0.45119866728782654,0.4042351212766435,0.6352685689926147,0.04696354601118302,-0.1840699017047882,3,2,3,3,0,0,0.5097944736480713,0.5498820543289185,0.49077267779244316,0.6678951382637024,0.0591093765364753,-0.11801308393478394,0.5097944736480713,0.5498820543289185,0.49077267779244316,0.6678951382637024,0.0591093765364753,-0.11801308393478394
pog_dense,text,IUxUI,19265,27017,E,"[3507, 6002, 5980, 22102, 27017, 2987, 11931, 23368, 29423, 24833]","[29328, 23269]","[7637, 12570, 1001]",2,1,8,0.5873545408248901,0.40159474809964496,0.5487604141235352,0.18575979272524518,0.03859412670135498,1,2,3,3,0,0,0.5641452074050903,0.6635621786117554,0.4681447711255815,0.6917569041252136,0.19541740748617387,-0.028194725513458252,0.5641452074050903,0.6635621786117554,0.4681447711255815,0.6917569041252136,0.19541740748617387,-0.028194725513458252
pog_dense,text,IUxUI,2287,8355,H,"[6980, 4898, 20633, 2965, 20142, 5625, 8908, 8355, 8542, 28594]","[17204, 13302]","[25339, 14321, 26526]",3,1,4,0.43073803186416626,0.4794187876913283,0.5995594263076782,-0.048680755827162026,-0.16882139444351196,8,2,3,3,0,0,0.6035858392715454,0.6665756702423096,0.49153564704789054,0.5656908750534058,0.17504002319441903,0.10088479518890381,0.6035858392715454,0.6665756702423096,0.49153564704789054,0.5656908750534058,0.17504002319441903,0.10088479518890381
pog_dense,text,IUxUI,26446,27985,H,"[20946, 16271, 27855, 28814, 23191, 10217, 7782, 27985, 3400, 3395]","[29124, 7060]","[4939, 667, 7354]",3,1,3,0.5219563245773315,0.4897507131099701,0.5553295612335205,0.03220561146736145,-0.033373236656188965,3,2,3,3,0,0,0.7399677038192749,0.49944430589675903,0.5188555154535506,0.5789808630943298,-0.019411209556791542,-0.0795365571975708,0.7399677038192749,0.49944430589675903,0.5188555154535506,0.5789808630943298,-0.019411209556791542,-0.0795365571975708
pog_dense,text,IUxUI,12443,7472,H,"[28401, 21508, 16369, 4578, 10125, 1704, 10484, 7472, 13902, 13051]","[8694, 16132]","[25471, 24877, 7884]",3,1,3,0.4172706604003906,0.4965820047590468,0.6401532888412476,-0.07931134435865617,-0.22288262844085693,7,2,3,3,0,0,0.6950126886367798,0.43964269757270813,0.5015718009736803,0.6227202415466309,-0.06192910340097213,-0.18307754397392273,0.6950126886367798,0.43964269757270813,0.5015718009736803,0.6227202415466309,-0.06192910340097213,-0.18307754397392273
pog_dense,text,IUxUI,2159,13302,H,"[3030, 12126, 28608, 27531, 18089, 23363, 24982, 13302, 17511, 7064]","[1341, 7814]","[25542, 1768, 22872]",2,1,2,0.5377122163772583,0.48498565289709306,0.5846594572067261,0.052726563480165245,-0.04694724082946777,3,2,3,3,0,0,0.6159259080886841,0.47968682646751404,0.511830253733529,0.5918496251106262,-0.032143427266014934,-0.11216279864311218,0.6159259080886841,0.47968682646751404,0.511830253733529,0.5918496251106262,-0.032143427266014934,-0.11216279864311218
pog_dense,text,IUxUI,14060,17183,I,"[10199, 17691, 16545, 29039, 27129, 21906, 27382, 20403, 17183, 11570]","[30641, 20284]","[25466, 14878, 17294]",10,1,8,0.3730929493904114,0.45046177837583756,0.5651439428329468,-0.07736882898542619,-0.1920509934425354,9,2,3,3,0,0,0.542533278465271,0.31102728843688965,0.5622557335429721,0.7304766178131104,-0.25122844510608244,-0.4194493293762207,0.542533278465271,0.31102728843688965,0.5622557335429721,0.7304766178131104,-0.25122844510608244,-0.4194493293762207
pog_dense,text,BIxIB,11208,12800,D,"[16366, 879, 15382, 12800, 17810, 8933, 9552, 21513, 5579, 29465]","[18531, 24847]","[17169, 18531, 24847, 29602, 14273, 20919]",8,9,1,0.3662947714328766,0.4618690576818254,0.5615825057029724,-0.09557428624894881,-0.19528773427009583,8,2,6,4,1,0,0.8376293778419495,0.5766338109970093,0.5291503104898665,0.569940447807312,0.047483500507142784,0.006693363189697266,0.6322397589683533,0.6142849922180176,0.4938119219409095,0.5369651913642883,0.12047307027710807,0.07731980085372925
pog_dense,text,BIxIB,23312,27238,C,"[9229, 3670, 27238, 30656, 17868, 2304, 15888, 13704, 238, 23020]","[29124, 1932]","[1932, 13685, 29124, 25710, 9658, 10332]",4,10,1,0.4214247465133667,0.49181636836793685,0.5654759407043457,-0.07039162185457015,-0.144051194190979,10,2,6,4,1,0,0.8291932344436646,0.5708085298538208,0.5789054301049974,0.6654114723205566,-0.008096900251176598,-0.09460294246673584,0.6258138418197632,0.5726262331008911,0.5465298692385355,0.6919246315956116,0.026096363862355587,-0.11929839849472046
pog_dense,text,BIxIB,25705,17003,G,"[11883, 10160, 3579, 9610, 24965, 1288, 17003, 19669, 30629, 24976]","[15228, 28196]","[15228, 24090, 24468, 28196, 19833, 8039]",9,5,1,0.4351792335510254,0.4891651901933882,0.6012405753135681,-0.05398595664236283,-0.16606134176254272,8,2,6,4,1,0,0.8032544851303101,0.5153970718383789,0.5436556537946066,0.624255895614624,-0.028258581956227657,-0.10885882377624512,0.5957344770431519,0.48287367820739746,0.4946655035018921,0.5977054834365845,-0.011791825294494629,-0.11483180522918701
pog_dense,text,BIxIB,23040,22455,E,"[8276, 7653, 31093, 276, 22455, 18828, 14035, 23788, 454, 21940]","[1215, 10858]","[1215, 10858, 22455, 24674, 1475, 13625, 27114, 5405]",2,8,1,0.43241697549819946,0.4462794562180837,0.5544105768203735,-0.013862480719884218,-0.12199360132217407,6,2,8,6,1,1,0.7982639074325562,0.7646280527114868,0.5449597438176473,0.6198463439941406,0.21966830889383948,0.1447817087173462,0.645583987236023,0.8109921216964722,0.5273847679297129,0.6113804578781128,0.2836073537667593,0.19961166381835938
pog_dense,text,BIxIB,27603,3116,D,"[6290, 316, 23531, 3116, 13986, 3559, 27382, 1900, 30596, 20457]","[22455, 1059]","[1059, 14390, 22455, 29627, 20770, 26512, 15582, 18091]",3,6,1,0.3985183835029602,0.4997528890768687,0.6658403277397156,-0.1012345055739085,-0.26732194423675537,8,2,8,6,1,0,0.7890652418136597,0.4255240559577942,0.5800695750448439,0.6401119232177734,-0.15454551908704972,-0.21458786725997925,0.6317495703697205,0.39191490411758423,0.5500863856739469,0.6273300647735596,-0.15817148155636263,-0.23541516065597534
pog_dense,text,BIxIB,7158,17273,H,"[9255, 22359, 22460, 19589, 11284, 26284, 18447, 17273, 3812, 1479]","[15228, 26936]","[11450, 15228, 26936, 23574, 8033]",2,3,1,0.49629634618759155,0.5006847083568573,0.6599477529525757,-0.004388362169265747,-0.16365140676498413,6,2,5,3,1,0,0.8638290166854858,0.6191079020500183,0.5755278898610009,0.681962251663208,0.043580012189017414,-0.0628543496131897,0.6396631598472595,0.607956051826477,0.5384866694609324,0.7010536193847656,0.06946938236554467,-0.09309756755828857
pog_dense,text,BIxIB,23538,22013,B,"[2425, 22013, 25422, 468, 29939, 26949, 17903, 2267, 2060, 27962]","[24847, 9432]","[1753, 14143, 20449, 24847, 27208, 3500, 19781, 13147, 21595]",9,5,1,0.5052506327629089,0.48412662082248265,0.6009389162063599,0.02112401194042629,-0.09568828344345093,3,2,9,8,1,0,0.7651323080062866,0.6210646629333496,0.5773461858431498,0.6160023212432861,0.043718477090199825,0.0050623416900634766,0.6933331489562988,0.614526629447937,0.5711279378996955,0.6242398023605347,0.0433986915482415,-0.009713172912597656
pog_dense,text,BIxIB,19584,21822,I,"[2558, 10660, 27753, 4091, 23831, 27565, 1106, 21826, 21822, 15814]","[3296, 5060]","[2206, 3296, 27985, 4524, 20988, 4641, 8303]",3,4,1,0.48914676904678345,0.5011105537414551,0.6601589918136597,-0.01196378469467163,-0.17101222276687622,7,2,7,6,1,0,0.7604345679283142,0.6652596592903137,0.565198282400767,0.6629161834716797,0.10006137688954675,0.002343475818634033,0.6753911972045898,0.669558048248291,0.550087054570516,0.6374680399894714,0.11947099367777503,0.03209000825881958
pog_dense,text,BIxIB,29651,26036,C,"[23567, 15705, 26036, 6849, 15991, 11574, 12431, 29476, 2338, 29433]","[25466, 30641]","[2194, 11098, 11885, 30641, 3724, 4277, 6670, 6269, 7757, 17426, 17820]",2,3,1,0.48777878284454346,0.43270325991842484,0.5132971405982971,0.055075522926118614,-0.025518357753753662,3,2,11,10,1,0,0.8207376599311829,0.7002475261688232,0.5630079607168833,0.6315613985061646,0.13723956545193994,0.06868612766265869,0.7673873901367188,0.7029385566711426,0.5648913416597579,0.6309778690338135,0.13804721501138473,0.0719606876373291
pog_dense,text,BIxIB,7466,15133,H,"[28541, 8262, 5919, 19250, 4662, 19502, 21854, 15133, 21320, 7011]","[30641, 25576]","[15924, 23220, 30641, 8550, 18307, 3301, 13277, 13706]",2,2,1,0.6477103233337402,0.3968050479888916,0.5326685905456543,0.25090527534484863,0.11504173278808594,1,2,8,7,1,0,0.7674224376678467,0.7166719436645508,0.5239257680045234,0.6014164090156555,0.19274617566002739,0.11525553464889526,0.6899218559265137,0.7152742147445679,0.5201635691854689,0.5988591313362122,0.19511064555909896,0.11641508340835571
pog_dense,text,BIxIB,2024,6332,B,"[25498, 6332, 11304, 10602, 15515, 9764, 17030, 14398, 21350, 14275]","[26446, 24847]","[1428, 18637, 24847, 893, 19039, 477, 15164, 28710]",2,8,1,0.5124902725219727,0.4562866820229424,0.5862428545951843,0.05620359049903023,-0.07375258207321167,4,2,8,7,1,0,0.7931005358695984,0.6070460081100464,0.5430940985679626,0.6037300825119019,0.06395190954208374,0.0033159255981445312,0.7170485854148865,0.5958272814750671,0.5432470175955031,0.5991438627243042,0.05258026387956405,-0.0033165812492370605
pog_dense,text,BIxIB,10658,30985,C,"[11106, 3066, 30985, 6479, 18282, 23688, 5029, 22175, 14071, 12591]","[19778, 23359, 24847]","[9308, 13635, 23359, 24847, 6780, 8657, 11717, 22078, 345, 4544, 12943, 20770]",3,2,1,0.5207639932632446,0.48884936836030746,0.5684852600097656,0.03191462490293717,-0.047721266746520996,4,3,12,10,1,0,0.8447197675704956,0.6079800128936768,0.589104950428009,0.6717418432235718,0.018875062465667725,-0.06376183032989502,0.7714354395866394,0.6137866973876953,0.5950120091438293,0.6821905374526978,0.018774688243865967,-0.06840384006500244
pog_dense,text,BIxIB,19565,30641,D,"[10819, 3654, 10548, 30641, 28594, 1463, 5364, 8035, 19901, 22041]","[25447, 13267]","[11882, 25447, 27490, 30641, 12022, 16061, 16606, 8435, 10777]",3,5,1,0.4311419725418091,0.48901061216990155,0.5570763349533081,-0.057868639628092466,-0.12593436241149902,8,2,9,8,1,1,0.7367868423461914,0.6248159408569336,0.5595240460501777,0.7232933044433594,0.0652918948067559,-0.09847736358642578,0.6631948947906494,0.6318461894989014,0.5447356369760301,0.7093092799186707,0.08711055252287125,-0.07746309041976929
pog_dense,text,BIxIB,23986,4691,F,"[5354, 17517, 26574, 16904, 10628, 4691, 29067, 23137, 19601, 1167]","[28651, 13625]","[8257, 9902, 13625, 1901, 3396, 1610, 2785]",2,6,1,0.41710495948791504,0.46210381719801163,0.5486906170845032,-0.044998857710096596,-0.13158565759658813,9,2,7,6,1,0,0.714626133441925,0.4617922306060791,0.5510361790657043,0.6296807527542114,-0.08924394845962524,-0.16788852214813232,0.618563175201416,0.4639164209365845,0.5306845638487074,0.614865779876709,-0.06676814291212296,-0.1509493589401245
pog_dense,text,BIxIB,1479,30641,C,"[27188, 9509, 30641, 16698, 15752, 20968, 28106, 18981, 1891, 627]","[17556, 14083]","[3157, 17153, 17556, 30641, 6406, 15228, 17022, 17457]",2,2,1,0.41944456100463867,0.45804516474405926,0.5624567866325378,-0.03860060373942059,-0.14301222562789917,7,2,8,7,1,1,0.7698195576667786,0.6343334913253784,0.5454254746437073,0.6007187366485596,0.08890801668167114,0.03361475467681885,0.7068203687667847,0.6461583375930786,0.5439736743768057,0.5977717638015747,0.10218466321627295,0.048386573791503906
pog_dense,text,BIxIB,2766,3399,B,"[9802, 3399, 17220, 25586, 14590, 15814, 27382, 7355, 10559, 8556]","[24847, 13788]","[3908, 24847, 28628, 550, 6459, 7560, 21215, 21870, 4407, 11957, 27538]",3,2,1,0.5581626892089844,0.503355989853541,0.646699845790863,0.054806699355443356,-0.08853715658187866,2,2,11,10,1,0,0.7581793069839478,0.6495863199234009,0.5635784202151828,0.6397395133972168,0.0860078997082181,0.009846806526184082,0.7005369067192078,0.646044135093689,0.554730236530304,0.6356111764907837,0.09131389856338501,0.010432958602905273
pog_dense,text,BIxIB,7997,28238,J,"[28829, 6757, 20042, 9791, 25027, 9837, 1958, 28245, 22830, 28238]","[29855, 13302]","[7528, 13302, 29855, 605, 24847, 4496, 15879]",2,7,1,0.47091972827911377,0.5132446851995256,0.6005872488021851,-0.04232495692041183,-0.1296675205230713,8,2,7,5,1,0,0.8165161609649658,0.5885317325592041,0.5850453111860487,0.6612104177474976,0.0034864213731553573,-0.07267868518829346,0.6253334283828735,0.5702499151229858,0.5452917317549387,0.6614097356796265,0.024958183368047115,-0.09115982055664062
pog_dense,text,BIxIB,20308,15533,B,"[18974, 15533, 1897, 20013, 16147, 30866, 3040, 5920, 11793, 3431]","[17743, 4955]","[4955, 17743, 18247, 15540, 25222, 28380, 29328, 30987]",6,3,1,0.4332689642906189,0.4609959622224172,0.5724806189537048,-0.02772699793179828,-0.13921165466308594,7,2,8,6,1,0,0.8460898399353027,0.5550963282585144,0.5458726187547048,0.6177309155464172,0.009223709503809574,-0.06263458728790283,0.7099403738975525,0.5566601753234863,0.5331629978285896,0.5932857990264893,0.02349717749489677,-0.03662562370300293
pog_dense,text,BIxIB,11578,30578,E,"[25673, 18370, 22830, 20446, 30578, 1041, 1578, 16785, 29464, 22520]","[30327, 25303]","[4912, 6145, 30327, 30641, 15228, 21122, 24924, 3296, 13475]",2,4,1,0.46114930510520935,0.4074782398011949,0.5520026683807373,0.05367106530401444,-0.09085336327552795,3,2,9,8,1,0,0.7649251222610474,0.6586393117904663,0.49597905079523724,0.6447955965995789,0.16266026099522907,0.013843715190887451,0.6962354183197021,0.6580508351325989,0.48651111457082963,0.6330227851867676,0.17153972056176925,0.0250280499458313
pog_dense,text,BIxIB,2859,1516,J,"[26042, 578, 9864, 12654, 24035, 15993, 19135, 300, 2653, 1516]","[1932, 960]","[960, 6145, 16462, 26550, 1932, 15481, 20982, 25298, 27241, 27985, 29124, 30688]",2,3,1,0.4113902449607849,0.5208089649677277,0.7270419597625732,-0.10941872000694275,-0.31565171480178833,9,2,12,10,1,0,0.8142070770263672,0.5679887533187866,0.5891185402870178,0.7262784242630005,-0.0211297869682312,-0.15828967094421387,0.7245989441871643,0.5747133493423462,0.573326481713189,0.6862531900405884,0.0013868676291571846,-0.11153984069824219
pog_dense,text,BIxIB,20550,28223,B,"[21810, 28223, 15502, 1598, 10805, 12159, 17928, 13506, 28639, 22419]","[8771, 12634, 30519]","[16261, 27114, 30519, 1475, 12634, 17378, 1989, 20935, 22592, 24847]",2,4,1,0.42601025104522705,0.4757668409082625,0.5603116750717163,-0.04975658986303544,-0.13430142402648926,8,3,10,8,1,0,0.833411455154419,0.6054560542106628,0.5857987999916077,0.6632027626037598,0.019657254219055176,-0.057746708393096924,0.7463092803955078,0.6092218160629272,0.5905660523308648,0.6825988292694092,0.018655763732062458,-0.07337701320648193
